step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,61,1462.0,10.152777777777779,6.577491553267653,15,366.0,0.1868886546470624,4,96.0,0.45328872520308333,0,0.0,0.9417565066578364,0,0.0,0.9302063871735221,17,337.0,0.1581763576858133,0,0.0,0.9085410968648318,0,0.0,0.9872914794691489,0,0.0,0.9566649639496072,2,33.0,0.44315234662655256,4,100.0,0.37882060059906475,10,307.0,0.3405527493412248,0,0.0,0.8807561378170714,0,0.0,0.9408434763635231,0,0.0,0.9272256828540684,9,223.0,0.2303542414146434,0,0.0,0.9621787355038831,61,1462.0
60.0,71,1792.0,11.712418300653594,6.033304253403973,18,451.0,0.06501196738080675,5,118.0,0.22955911325790745,0,0.0,0.9430212225131044,0,0.0,0.9162894681100938,19,426.0,0.13131726621591752,0,0.0,0.9471678010556497,0,0.0,0.942789378077776,0,0.0,0.9355620677201401,2,43.0,0.4589529940783482,4,120.0,0.40810227607305766,11,360.0,0.3348192644056917,0,0.0,0.9198890473454082,0,0.0,0.9555345970444111,0,0.0,0.937591896302243,12,274.0,0.20805290108980357,0,0.0,0.9924302994826346,71,1792.0
65.0,81,2176.0,13.432098765432098,5.768519167497392,22,551.0,0.14892561641947138,6,147.0,0.21366531453943635,0,0.0,0.9669023857909544,0,0.0,0.8296887676789781,21,528.0,0.1077400229910692,0,0.0,0.9571196096401012,0,0.0,0.9310431363566548,0,0.0,0.8953544259911361,2,53.0,0.5834833663902069,5,141.0,0.1091241183137928,12,418.0,0.27597235071625176,0,0.0,0.9800796452766406,0,0.0,0.9184569006584856,0,0.0,0.9456706833222469,13,338.0,0.2137474052475559,0,0.0,0.9512283018618792,81,2176.0
70.0,89,2609.0,16.30625,5.266534177435608,24,664.0,0.11695021664798669,6,177.0,0.1358334843359969,0,0.0,0.9387323478821534,1,4.0,0.7364212880240403,23,643.0,0.07422612771207307,0,0.0,0.9711168029160353,0,0.0,0.9471248365700209,0,0.0,0.8877671395016877,2,63.0,0.6276511825686689,6,171.0,0.08510235654328693,12,478.0,0.14121888478159458,0,0.0,0.9488891222080338,0,0.0,0.9323908623311604,0,0.0,0.9520531863277778,15,409.0,0.25985617630211566,0,0.0,0.9128864002921525,89,2609.0
75.0,94,3065.0,17.716763005780347,5.222993277470655,23,779.0,0.08920933532493598,6,207.0,0.24050551913040058,0,0.0,0.947506426055042,1,9.0,0.7545286356310139,25,768.0,0.1047595072445167,0,0.0,0.9793163811634825,0,0.0,0.9681876473266091,0,0.0,0.8614947234816936,3,74.0,0.35373239073861706,6,201.0,0.34220012830811813,14,542.0,0.28326599479107006,1,1.0,0.6350901545281918,0,0.0,0.7523168325957695,0,0.0,0.9070575174560281,15,484.0,0.2487458413904166,0,0.0,1.0,94,3065.0
80.0,102,3555.0,20.314285714285713,4.685473109547742,26,904.0,0.08514280506676902,6,237.0,0.19859376787826427,0,0.0,0.9529986705608008,1,14.0,0.7363450458846649,25,893.0,0.13068424389123984,0,0.0,0.9331615011528391,0,0.0,0.9577693649511974,0,0.0,0.9548662525843745,4,90.0,0.2748613439809725,6,231.0,0.2566399177964751,15,614.0,0.26171309922659647,1,6.0,0.5672384241163974,2,6.0,0.4691373153539119,0,0.0,0.9568450938589584,16,560.0,0.15005007268834497,0,0.0,1.0,102,3555.0
85.0,109,4088.0,22.217391304347824,4.739940561052056,27,1038.0,0.06443533508183695,6,267.0,0.29336489776658214,0,0.0,0.9578676483541977,1,19.0,0.6404850705617466,25,1018.0,0.1918360066244759,0,0.0,0.9991546441360589,0,0.0,0.957790257388013,0,0.0,0.9453323772823112,4,110.0,0.4153840903301947,6,261.0,0.13712250675789553,18,698.0,0.28140253636988377,2,13.0,0.5713976073680274,2,16.0,0.5582216126362336,0,0.0,0.9601178229270172,18,648.0,0.06687471105080241,0,0.0,0.9403118953987157,109,4088.0
90.0,111,4639.0,24.41578947368421,4.7311738053508,27,1173.0,0.10007733737195068,6,297.0,0.27714393112114233,0,0.0,0.9857031304924005,1,24.0,0.6395147841207122,26,1144.0,0.09775373988683526,0,0.0,1.0,0,0.0,0.9490735162950885,0,0.0,0.9609446318728315,4,130.0,0.5429543454159824,6,291.0,0.0,18,788.0,0.2713656198122575,2,23.0,0.6762784479254862,2,26.0,0.46759544314015977,0,0.0,0.7811278279539494,19,744.0,0.10765861133116576,0,0.0,0.9448265050919492,111,4640.0
95.0,118,5213.0,26.328282828282827,4.408609335414168,28,1309.0,0.05043029077201437,6,327.0,0.21024798960852253,0,0.0,0.9798249846345716,1,29.0,0.7548807271329219,27,1278.0,0.040991054370931555,0,0.0,0.988384578091664,0,0.0,0.9446470517974738,0,0.0,0.9348095412180757,4,150.0,0.42588801863647296,6,321.0,0.15422573706106912,20,884.0,0.1629583468853886,3,34.0,0.621010716660505,2,36.0,0.6215628025966491,1,4.0,0.7364097320809165,20,842.0,0.18779319202869674,0,0.0,0.9538414463265601,118,5214.0
100.0,128,5838.0,28.339805825242717,4.36945133459898,32,1464.0,0.0500931891602224,6,357.0,0.3124344022314338,0,0.0,0.965308872733139,1,34.0,0.8033329829317002,28,1418.0,0.09445898729086316,0,0.0,0.9251555551712564,0,0.0,0.9466559480427673,0,0.0,0.9780487825907216,4,170.0,0.3333178319697133,6,351.0,0.23985657256279408,22,992.0,0.1622072935520111,3,49.0,0.5278110523029033,2,46.0,0.644810941414679,1,9.0,0.49357631221495846,23,950.0,0.1784581191110526,0,0.0,0.9685183101294927,128,5840.0
105.0,138,6505.0,31.124401913875598,3.998412862211774,32,1624.0,0.028441152035108913,6,387.0,0.09949459993274515,0,0.0,0.9703840688064777,1,39.0,0.7821374714710521,29,1561.0,0.05725925546069303,0,0.0,0.9449773585369126,0,0.0,0.944312137924646,0,0.0,0.9555320207086053,4,190.0,0.2396490086343075,6,381.0,0.34169058028405613,25,1110.0,0.14459869664693584,5,70.0,0.4729090539751414,2,56.0,0.683648199779678,1,14.0,0.6311197472570861,27,1075.0,0.2028485557784945,0,0.0,0.9448343688057386,138,6507.0
110.0,145,7214.0,32.79090909090909,3.705448510084457,32,1784.0,0.04279271721238257,6,417.0,0.0175059984950568,0,0.0,0.977676188558957,1,44.0,0.4875017478530434,32,1716.0,0.09463222293695883,0,0.0,0.9367148826591123,0,0.0,0.940524966270645,0,0.0,0.9588027737372282,4,210.0,0.4049908488330217,6,411.0,0.31073282002186525,27,1240.0,0.0698411681514131,5,95.0,0.4184689271945987,2,66.0,0.670080364437855,1,19.0,0.7583865385702153,29,1214.0,0.11956555955495714,0,0.0,0.947613135003694,145,7216.0
115.0,155,7968.0,34.94736842105263,3.842018204363568,35,1950.0,0.06176477851734873,6,447.0,0.0,0,0.0,0.940049080153798,1,49.0,0.6425459605402775,33,1881.0,0.16005868788831357,0,0.0,0.932817682471588,0,0.0,0.9265628147878499,0,0.0,0.9623671947101335,4,230.0,0.459734248130174,6,441.0,0.29127321082974794,31,1389.0,0.07465570677602983,5,120.0,0.3364998681382686,2,76.0,0.6722369317515976,1,24.0,0.7591851286117904,31,1363.0,0.10929690850089564,0,0.0,0.9456491240225277,155,7970.0
120.0,161,8760.0,37.59656652360515,3.8181379322209477,36,2130.0,0.07595207301878053,6,477.0,0.3037861889498972,0,0.0,0.9416594477580076,1,54.0,0.4609712675125002,33,2046.0,0.12942605928146522,0,0.0,0.9465665023013656,0,0.0,0.9503921897416939,0,0.0,0.9756654417140626,4,250.0,0.3505224007878071,6,471.0,0.17051777228299994,33,1550.0,0.0529153150432565,5,145.0,0.16289813343618745,3,88.0,0.6006905512147677,1,29.0,0.7511468786628878,33,1523.0,0.05519897278198786,0,0.0,0.9103244542747565,161,8763.0
125.0,163,9575.0,40.744680851063826,3.7586504813206147,36,2310.0,0.06615920532805461,6,507.0,0.25236307762393834,0,0.0,0.891044509166663,1,59.0,0.7007105025316779,34,2216.0,0.053408116399806395,0,0.0,0.9508911050909996,0,0.0,0.9379060030401396,0,0.0,0.9959703657260363,4,270.0,0.3987421905924227,6,501.0,0.08433082301957462,33,1715.0,0.10890476582912216,5,170.0,0.15804433839493157,3,103.0,0.5337333380270074,2,39.0,0.7450925072040417,33,1688.0,0.02779755805478351,0,0.0,0.9106956499798168,163,9578.0
130.0,168,10402.0,43.34166666666667,3.614394950065748,36,2490.0,0.07197690725529485,6,537.0,0.1976993930834187,0,0.0,0.9530002523493052,1,64.0,0.8132421382445651,34,2386.0,0.06507983291089656,0,0.0,0.9897436520695098,0,0.0,0.9050700223105715,0,0.0,0.9785245774152328,5,290.0,0.10824918505386688,6,531.0,0.23055055637550925,34,1883.0,0.11574353316675133,5,195.0,0.2818767347650015,4,120.0,0.5272453133241135,3,51.0,0.5508007807868459,34,1858.0,0.06121260808135556,0,0.0,0.9261359548666622,168,10405.0
135.0,171,11249.0,46.67634854771784,3.5817983928292723,36,2670.0,0.04647165319218858,7,571.0,0.19596058070655614,0,0.0,0.9623297305793441,1,69.0,0.7735233191934655,35,2559.0,0.02752136974871762,0,0.0,0.9595413320227223,0,0.0,0.9137234438715358,0,0.0,0.9373115637963686,4,310.0,0.23983309110792236,6,561.0,0.25374572547219815,35,2054.0,0.08659059968890731,5,220.0,0.39092012232821216,4,140.0,0.5562637956208302,3,66.0,0.4755728589467337,35,2032.0,0.07477849709229854,0,0.0,0.96389065935765,171,11252.0
140.0,174,12110.0,50.88235294117647,3.336360510759015,36,2850.0,0.0676122285332176,7,606.0,0.07388909455204314,0,0.0,0.959301396825079,1,74.0,0.7353652454044135,35,2734.0,0.05582963667724618,0,0.0,0.9476704167100416,0,0.0,0.9663076340576922,0,0.0,0.8975216681397393,4,330.0,0.36419138452688926,6,591.0,0.3142692182631194,36,2232.0,0.05129971544116809,5,245.0,0.5015407957529429,4,160.0,0.4114858709691394,4,82.0,0.40145035796675677,36,2209.0,0.09467809742044742,0,0.0,0.9679299110710812,174,12113.0
145.0,176,12986.0,53.66115702479339,3.356062808448346,37,3035.0,0.05213587650468088,7,641.0,0.1150354308627576,0,0.0,0.969235933987763,1,79.0,0.6149505629652224,36,2910.0,0.07485462645159008,0,0.0,0.9218760862071849,0,0.0,0.9467195663000679,0,0.0,0.9188940199648981,4,350.0,0.01665270097008633,6,621.0,0.4514150548167679,36,2412.0,0.04987516979054637,5,270.0,0.417062032665298,4,180.0,0.18285567285014875,4,102.0,0.4130214371317042,36,2389.0,0.09466321423732663,0,0.0,0.8934323104208165,176,12989.0
150.0,176,13866.0,56.13765182186235,3.6307772764905373,37,3220.0,0.0639391870885722,7,676.0,0.2823352079685582,0,0.0,0.9581251906707978,1,84.0,0.6167079105340681,36,3090.0,0.07172529980124367,0,0.0,0.958041238675249,0,0.0,0.9752119199475464,0,0.0,0.9525095155469837,4,370.0,0.35445645417453686,6,651.0,0.3926810897888553,36,2592.0,0.09445136366125975,5,295.0,0.40895645042807227,4,200.0,0.33011394949974276,4,122.0,0.4496577935449817,36,2569.0,0.07456193833510877,0,0.0,0.8874678749221936,176,13869.0
155.0,177,14750.0,57.84313725490196,3.8723941260903407,37,3405.0,0.0747172630696278,7,711.0,0.41397989303270166,0,0.0,0.9586867063860507,1,89.0,0.6479878326778943,36,3270.0,0.09454055403725607,0,0.0,0.8480628716937115,0,0.0,0.9390119002949335,0,0.0,0.9484013469943365,4,390.0,0.5176996109482498,6,681.0,0.396001476850991,36,2772.0,0.07353355132961964,5,320.0,0.35071720967531494,4,220.0,0.19116210560393382,5,146.0,0.5542792560492666,36,2749.0,0.05260941504372903,0,0.0,0.946021405773618,177,14753.0
160.0,178,15639.0,61.57086614173228,3.8796068476815555,37,3590.0,0.08847254974369054,7,746.0,0.38177770630502156,0,0.0,0.9719986232830775,1,94.0,0.6413881880824581,36,3450.0,0.07469183545137974,0,0.0,0.886019295611712,0,0.0,0.9559410122216531,0,0.0,0.8987988685534811,4,410.0,0.48210909618898945,7,715.0,0.09132308733292328,36,2952.0,0.025208181556883563,5,345.0,0.35063179238752334,4,240.0,0.47514927824289777,5,171.0,0.4756791175612235,36,2929.0,0.07428702296153585,0,0.0,0.9105148823648339,178,15642.0
165.0,179,16530.0,64.31906614785993,3.680800048302932,37,3775.0,0.041176317779280394,8,782.0,0.21198289230819858,0,0.0,0.602785971808909,1,99.0,0.7813698346787493,36,3630.0,0.04926634959363773,0,0.0,0.8953970009240724,0,0.0,0.9578234575788968,0,0.0,0.936407650706878,4,430.0,0.32438027904071515,7,750.0,0.2643553564899922,36,3132.0,0.11580297825022329,5,370.0,0.550797167310095,4,260.0,0.5333835391475193,5,196.0,0.45873083887889016,36,3109.0,0.07237863152857663,0,0.0,0.9265398150222192,179,16533.0
170.0,183,17438.0,67.32818532818533,3.7302148793178054,37,3960.0,0.026042155258673018,8,822.0,0.31208194758885727,1,3.0,0.7616705917292347,1,104.0,0.8285374046472687,36,3810.0,0.05041885308345964,0,0.0,0.9028991436039,0,0.0,0.9489107470340256,0,0.0,0.9294598269916766,6,455.0,0.27836656946729765,7,785.0,0.3316268566138125,36,3312.0,0.17129142588898214,5,395.0,0.5170428376640225,4,280.0,0.4818051561873321,6,226.0,0.29663518710065195,36,3289.0,0.04926376055704665,0,0.0,0.9695038437907404,183,17441.0
175.0,183,18353.0,70.86100386100387,3.5957530836673612,37,4145.0,0.0,8,862.0,0.2630613809294118,1,8.0,0.7887143826537849,1,109.0,0.8088339563129947,36,3990.0,0.07171249597695059,0,0.0,0.88388940421581,0,0.0,0.9425834987258361,0,0.0,0.9214546362984167,6,485.0,0.3665415769054529,7,820.0,0.16596062857243127,36,3492.0,0.11466744722238396,5,420.0,0.4413925611971746,4,300.0,0.40912717388006614,6,256.0,0.31457559864213963,36,3469.0,0.11668480831443862,0,0.0,0.7833087775378625,183,18356.0
180.0,185,19278.0,74.43243243243244,3.582543756935681,37,4330.0,0.024672675991362962,8,902.0,0.2179881748810499,1,13.0,0.7169286510742637,1,114.0,0.7103008703533372,36,4170.0,0.05175074305064926,0,0.0,0.8561047118463168,0,0.0,0.9314926493664119,0,0.0,0.9441170639173662,6,515.0,0.31675031287219135,8,860.0,0.24481143040607492,36,3672.0,0.04816849610454996,5,445.0,0.4843580680909777,4,320.0,0.41330135996611167,6,286.0,0.33891548694548657,36,3649.0,0.15560841033352962,1,5.0,0.7524816843407688,185,19281.0
185.0,188,20212.0,76.85171102661597,3.4784076392489447,37,4515.0,0.03413776313059293,8,942.0,0.025788353839389794,2,21.0,0.6491285675048669,1,119.0,0.49332608670155625,36,4350.0,0.07309525063609419,0,0.0,0.9507255101911631,0,0.0,0.9242744971847814,0,0.0,0.8568122535043009,7,547.0,0.1608393914930997,8,900.0,0.19774429646202252,36,3852.0,0.0487480743480197,5,470.0,0.527302249646452,4,340.0,0.4985417676742309,7,320.0,0.3454172161339377,36,3829.0,0.09637150853509428,1,10.0,0.7701173479608637,188,20215.0
190.0,189,21153.0,78.92910447761194,3.6105274742853184,37,4700.0,0.06716201637773345,8,982.0,0.17302766112796863,2,31.0,0.6797692463178305,1,124.0,0.6925367786222789,36,4530.0,0.13529264039881403,0,0.0,0.9466912680042742,0,0.0,0.9604570352652086,1,1.0,0.7681738378523186,7,583.0,0.15617654670512346,8,940.0,0.2866592284462038,36,4032.0,0.07308934601236548,5,495.0,0.5212477794965577,4,360.0,0.4444394451924034,7,355.0,0.3240542059173889,36,4009.0,0.026454175779125334,1,15.0,0.8054638088375196,189,21157.0
195.0,191,22106.0,83.4188679245283,3.401650327933941,37,4885.0,0.02600067181263735,8,1022.0,0.06052167488706506,2,41.0,0.6497436194829918,1,129.0,0.7159201133363913,36,4710.0,0.1367683633074781,0,0.0,0.9487839943491068,0,0.0,0.9760387163082973,1,6.0,0.3626250605700043,9,626.0,0.165005754741802,8,980.0,0.22613234201072308,36,4212.0,0.09475657446854921,5,520.0,0.27272580896269494,4,380.0,0.30345494341313645,7,390.0,0.405506460217226,36,4189.0,0.025661822083569645,1,20.0,0.7901562657151496,191,22110.0
200.0,194,23069.0,87.05283018867925,3.3334082063022397,37,5070.0,0.0,8,1062.0,0.1881592744935,4,56.0,0.40012963067006746,1,134.0,0.7431234371940123,36,4890.0,0.07246578952198267,0,0.0,0.9393590517609596,0,0.0,0.9127133050800657,1,11.0,0.468721830371579,9,671.0,0.18976275699877,8,1020.0,0.26397650412798906,36,4392.0,0.08891192494257069,6,548.0,0.24392812649155982,4,400.0,0.31987503876561113,7,425.0,0.4207900436624878,36,4369.0,0.0719068731551796,1,25.0,0.7832675294623964,194,23073.0
205.0,195,24041.0,91.06439393939394,3.2746646186363364,37,5255.0,0.0,8,1102.0,0.25440883432341604,5,78.0,0.16585385633252805,1,139.0,0.7466853343156915,36,5070.0,0.02477306832849234,0,0.0,0.9512156350546719,0,0.0,0.8866351516836287,1,16.0,0.6178257705063636,9,716.0,0.15771619942321805,8,1060.0,0.15257230755440573,36,4572.0,0.048628260263157023,6,578.0,0.12941500646912946,4,420.0,0.47493401612416347,7,460.0,0.36008085429689485,36,4549.0,0.1171612562843514,1,30.0,0.6835785422328807,195,24045.0
210.0,196,25019.0,98.11372549019607,2.9251348927203935,37,5440.0,0.03562022603969971,8,1142.0,0.13580477630264617,5,103.0,0.2648972306991112,1,144.0,0.763321692291948,36,5250.0,0.04888075925854716,0,0.0,0.9493029929040058,0,0.0,0.9228190809282164,1,21.0,0.7317014749042543,9,761.0,0.09001232396220651,8,1100.0,0.10118647632589886,36,4752.0,0.0,6,608.0,0.2375613559621761,4,440.0,0.48031418245744045,8,498.0,0.417012079994521,36,4729.0,0.0958292232085304,1,35.0,0.7222569051235536,196,25023.0
215.0,196,25999.0,100.38223938223938,3.05477781466706,37,5625.0,0.047567182184962094,8,1182.0,0.2216096547517676,5,128.0,0.34684343003096346,1,149.0,0.7942791609944336,36,5430.0,0.04981916035672405,0,0.0,0.949814463514701,0,0.0,0.9630996900866183,1,26.0,0.8214129547826328,9,806.0,0.01763120645181053,8,1140.0,0.0,36,4932.0,0.025526906497102896,6,638.0,0.380710981849414,4,460.0,0.5245424713965804,8,538.0,0.3719741786542904,36,4909.0,0.048782336975973874,1,40.0,0.6134282285598082,196,26003.0
220.0,197,26980.0,103.37164750957854,2.9856910544645547,37,5810.0,0.04502883418638969,8,1222.0,0.19414019787708736,5,153.0,0.30079494027268994,1,154.0,0.8287437920291876,36,5610.0,0.0733708727043805,0,0.0,0.9694914540045261,0,0.0,1.0,1,31.0,0.7328173068275436,9,851.0,0.07911636391034052,8,1180.0,0.16919193848366784,36,5112.0,0.05125669589564565,6,668.0,0.4319662482925564,4,480.0,0.32172617382565677,8,578.0,0.26112824307514215,36,5089.0,0.0,2,46.0,0.00010433135083378535,197,26984.0
225.0,199,27971.0,105.55094339622642,3.0167429473481944,37,5995.0,0.07032874617631849,8,1262.0,0.2273997436908832,6,182.0,0.3172810402518882,1,159.0,0.7441468300725284,36,5790.0,0.09316912847756915,0,0.0,0.9551040297337225,0,0.0,0.9489012844583842,2,38.0,0.6522572351104682,9,896.0,0.12834034312498882,8,1220.0,0.10545237742540504,36,5292.0,0.05115259704782835,6,698.0,0.4535355132458811,4,500.0,0.31971390323107374,8,618.0,0.24536287506206791,36,5269.0,0.0,2,56.0,0.4928801190126795,199,27975.0
230.0,200,28970.0,108.90977443609023,3.1103388494775763,37,6180.0,0.08385566196373526,8,1302.0,0.33797534403186347,6,212.0,0.30944954543116027,1,164.0,0.7157573659919823,36,5970.0,0.025440905822941715,0,0.0,0.986133225880119,0,0.0,0.9267878674670511,2,48.0,0.6864584020264738,9,941.0,0.17677145588776624,8,1260.0,0.31536593047207334,36,5472.0,0.04990549727992952,6,728.0,0.42738596635759873,4,520.0,0.4135636799962022,9,662.0,0.1688445715074768,36,5449.0,0.050103435776585305,2,66.0,0.6528094356040812,200,28974.0
235.0,201,29971.0,112.25093632958801,3.113827713804245,37,6365.0,0.09974654712981812,9,1343.0,0.20178926889052953,6,242.0,0.24232231660438763,1,169.0,0.6974889640276865,36,6150.0,0.0,0,0.0,0.995692035035201,0,0.0,0.9264393362064736,2,58.0,0.6434807084684429,9,986.0,0.17007147865033045,8,1300.0,0.32907068592935745,36,5652.0,0.07237252425972189,6,758.0,0.3685033577952565,4,540.0,0.3286298079498036,9,707.0,0.1754996772126032,36,5629.0,0.07428006583144497,2,76.0,0.7192027066294436,201,29975.0
240.0,201,30976.0,112.64,3.3230375365854017,37,6550.0,0.08815010152500567,9,1388.0,0.2662736422871819,6,272.0,0.30947718326503376,1,174.0,0.6328915150481019,36,6330.0,0.026794426316619546,0,0.0,0.952819206348317,0,0.0,0.9566478179477551,2,68.0,0.6750130062671709,9,1031.0,0.24064310712058523,8,1340.0,0.3198230660890084,36,5832.0,0.11709758853088563,6,788.0,0.3728913169184493,4,560.0,0.40093504662802965,9,752.0,0.36877837737685143,36,5809.0,0.05045870731239125,2,86.0,0.6109718527680262,201,30980.0
