step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.841363266319462,0,0.0,1.0,0,0.0,0.9966352726060446,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.184436437337562,0,0.0,1.0,0,0.0,0.9478843708762587,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.973642293585177,0,0.0,0.9658110466917466,0,0.0,0.9347121690233635,0,0.0,0.909990704483184,0,0.0,0.9681851276304684,0,0.0
20.0,1,1.0,0.1111111111111111,10.828971928894083,0,0.0,0.967770486841472,1,1.0,0.4641925791430599,0,0.0,0.9132585085117808,0,0.0,0.895545258892955,1,1.0
25.0,0,0.0,0.0,9.138417737060804,0,0.0,0.8285502148648031,0,2.0,0.2236279257113308,0,0.0,0.7848911997920195,0,0.0,1.0,0,2.0
30.0,1,3.0,0.2,12.167689962687813,0,0.0,0.9686557856749741,0,0.0,1.0,1,3.0,0.8017622938702881,0,2.0,0.870897541349302,1,5.0
35.0,0,0.0,0.0,11.834318084581662,0,0.0,0.9555822968071339,0,0.0,0.9559032847559914,0,0.0,0.8060867073050492,0,2.0,0.9024103981726165,0,2.0
40.0,5,8.0,0.4,7.448742309922659,1,1.0,0.5509081918443417,0,0.0,0.9872768185900641,2,4.0,0.40103873082251834,2,7.0,0.4961964058919867,5,12.0
45.0,1,3.0,0.12,8.264706491957305,0,2.0,0.7333943560088698,0,0.0,0.6986759916920496,1,10.0,0.4225008374505475,0,8.0,0.6627473160699574,1,20.0
50.0,2,7.0,0.2413793103448276,9.265759636102565,0,0.0,0.7767310962157493,1,4.0,0.5630150381747894,1,8.0,0.70469799737609,0,2.0,0.2363157803365549,2,14.0
55.0,1,1.0,0.03125,8.812608876775915,0,1.0,0.6576002246323451,0,1.0,0.6940620966797241,0,2.0,0.6654857439363017,1,3.0,0.13272316756081434,1,7.0
60.0,3,6.0,0.20689655172413793,8.693135567028204,1,2.0,0.2757883298039887,1,4.0,0.6630412528768537,1,3.0,0.36409700641860826,0,3.0,0.6944965877015136,3,12.0
65.0,1,2.0,0.07142857142857142,8.657337578486246,0,5.0,0.5686784381297847,0,3.0,0.637415947992634,1,5.0,0.09411955720812065,0,2.0,0.9381039178678545,1,15.0
70.0,3,12.0,0.46153846153846156,8.956414643416178,0,0.0,0.9336775555254914,0,1.0,0.3967849028468926,2,12.0,0.50169091750881,1,6.0,0.6636021489425276,3,19.0
75.0,2,3.0,0.10714285714285714,9.068289200062859,1,1.0,0.7470115012713852,1,5.0,0.36320881760425155,0,8.0,0.7869400956815649,0,3.0,0.6938691458534615,2,17.0
80.0,3,9.0,0.32142857142857145,9.58616364903211,1,6.0,0.7046873271372562,1,3.0,0.5799584348413631,0,2.0,0.6350528254030929,1,6.0,0.5038486077671477,3,17.0
85.0,4,17.0,0.5483870967741935,8.852434315216112,1,2.0,0.6170576132902009,0,0.0,0.8777311662513776,0,2.0,0.5628343570606564,3,19.0,0.322772883647674,4,23.0
90.0,5,19.0,0.6551724137931034,7.385153531987883,1,7.0,0.5313017993152305,1,1.0,0.44159737338811,2,8.0,0.4684319965768117,1,22.0,0.26583027281209926,5,38.0
