step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.232580403982306,0,0.0,0.9700019771232304,0,0.0,0.7922177415021798,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,13.149936704129894,0,0.0,0.9530022565503616,0,0.0,0.8367133190162315,0,0.0,0.9674202244483242,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.241176138362475,0,0.0,0.5191723057171582,0,0.0,0.725348638533231,0,0.0,0.6963651955786735,0,0.0,0.9745212397197293,0,0.0
25.0,2,7.0,0.7,10.218622118585985,1,4.0,0.7280107851033106,0,0.0,0.9328043612636965,1,3.0,0.6284756699805941,0,0.0,0.8359147176366528,2,7.0
30.0,2,17.0,1.4166666666666667,9.464315677403444,1,9.0,0.7378571601074962,0,0.0,0.9300237663780003,1,8.0,0.4404283235922274,0,0.0,0.8333040124738704,2,17.0
35.0,4,33.0,2.357142857142857,9.27953103228082,1,14.0,0.7354458557926997,0,0.0,0.9832542810803724,3,19.0,0.3800450624501372,0,0.0,0.939181744403935,4,33.0
40.0,3,47.0,3.357142857142857,8.25148697300378,1,19.0,0.4659774801967258,0,0.0,1.0,2,28.0,0.4975677774898285,0,0.0,0.9365982840375144,3,47.0
45.0,2,38.0,2.533333333333333,8.22173670861052,0,3.0,0.2018532717157245,0,0.0,1.0,2,38.0,0.4309553748255174,0,0.0,0.9681649133903453,2,41.0
50.0,3,52.0,3.466666666666667,10.09565176572715,1,4.0,0.47604766833848133,0,2.0,0.82055800735982,2,48.0,0.49546052854390227,0,0.0,1.0,3,54.0
55.0,2,58.0,3.8666666666666667,9.518607835443474,0,0.0,0.952807320478604,0,2.0,0.9016548499570755,2,58.0,0.32426250073216956,0,0.0,1.0,2,60.0
60.0,5,78.0,5.2,7.427540008571835,0,0.0,0.9453844479803786,1,4.0,0.3304620572128177,4,78.0,0.4128067634392017,0,0.0,1.0,5,82.0
65.0,8,112.0,7.466666666666667,6.0580916798279025,0,0.0,0.9194587828545648,3,17.0,0.37418257551740486,5,99.0,0.412469351649127,0,0.0,1.0,8,116.0
70.0,9,154.0,9.625,3.9155645505947136,0,0.0,0.12315712718522871,3,32.0,0.20938231964141005,6,124.0,0.30526267827418246,0,0.0,1.0,9,156.0
75.0,9,199.0,10.473684210526315,5.386421448353026,0,0.0,0.9565182429050227,3,47.0,0.2342627573684289,6,154.0,0.13022178813406918,0,0.0,1.0,9,201.0
