step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,12.613843212378713,0,0.0,0.9115099380693692,0,0.0,0.9650859028780077,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,12.62321307926481,0,0.0,0.9611258350054596,0,0.0,0.9321365551597793,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,10.002600707510451,0,0.0,0.47822961846358836,0,0.0,0.9785176006669691,0,0.0,1.0,0,0.0,0.9529351633603428,0,0.0
35.0,1,5.0,0.8333333333333334,10.811621159391423,1,5.0,0.48816546060522376,0,0.0,0.9569205417127186,0,0.0,0.9893783908766174,0,0.0,0.9778132764135506,1,5.0
40.0,1,10.0,1.25,11.49585580164105,1,10.0,0.4666626302523827,0,0.0,0.9306770061367261,0,0.0,0.9765277590910934,0,0.0,0.9674259381500133,1,10.0
45.0,1,15.0,1.6666666666666667,11.870508517944863,1,15.0,0.6386520443233716,0,0.0,1.0,0,0.0,0.9549393142282323,0,0.0,0.9901796163047106,1,15.0
50.0,1,20.0,1.8181818181818181,9.61047269035996,1,20.0,0.43128165777486865,0,0.0,0.9792960205931149,0,0.0,0.48722815040892326,0,0.0,0.9521887816885058,1,20.0
55.0,1,3.0,0.25,9.17849270413914,0,3.0,0.41381863638599053,0,0.0,0.9535377508229302,1,3.0,0.469272812839736,0,0.0,1.0,1,6.0
60.0,1,8.0,0.6153846153846154,10.770016213581743,0,0.0,0.4798489884199398,0,2.0,0.8894229810252079,1,8.0,0.6555467029776104,0,0.0,1.0,1,10.0
65.0,2,17.0,1.3076923076923077,10.006294111438969,1,4.0,0.5229590015589546,0,2.0,0.9379832997399488,1,13.0,0.34289725312946523,0,0.0,0.9300860911083048,2,19.0
70.0,5,34.0,2.8333333333333335,5.20346627330206,2,11.0,0.3209098021118739,1,4.0,0.11799211149290394,2,21.0,0.15050433854415207,0,0.0,0.8700725633745275,5,36.0
75.0,8,69.0,5.75,4.148232666010684,2,21.0,0.0,3,16.0,0.23998408992253342,3,34.0,0.0,0,0.0,0.6858454753897214,8,71.0
80.0,8,109.0,7.266666666666667,5.763835116905203,2,31.0,0.4881792560796791,3,31.0,0.3001446156998311,3,49.0,0.0,0,0.0,1.0,8,111.0
85.0,9,152.0,10.133333333333333,4.922553190072961,2,41.0,0.3969383136447411,4,49.0,0.18783622445721398,3,64.0,0.0,0,0.0,1.0,9,154.0
90.0,10,199.0,15.307692307692308,3.1263825360819792,3,53.0,0.2466753986321133,4,69.0,0.31505653654284177,3,79.0,0.0,0,0.0,1.0,10,201.0
95.0,10,249.0,17.785714285714285,3.628410634450181,3,68.0,0.19295599452725393,4,89.0,0.30415134039940067,3,94.0,0.0,0,0.0,0.9325454666197976,10,251.0
100.0,9,218.0,13.625,4.231069749300372,1,42.0,0.3094513003004955,5,110.0,0.15990970104649763,3,109.0,0.25,0,0.0,0.9915911189287054,9,261.0
105.0,8,257.0,12.238095238095237,7.660877048505106,0,0.0,0.9232621106791236,5,135.0,0.0,3,126.0,0.5591735874127983,0,0.0,0.9902588490474677,8,261.0
110.0,9,298.0,11.92,7.796428999784829,1,1.0,0.8353629711873329,5,160.0,0.0,3,141.0,0.5747058601916051,0,0.0,0.9373238285259816,9,302.0
115.0,11,348.0,12.88888888888889,5.989260408627314,2,7.0,0.5193434085723017,5,185.0,0.0,4,158.0,0.41414756486727533,0,0.0,1.0,11,350.0
120.0,13,400.0,13.793103448275861,4.699406765363596,3,15.0,0.2791649347935399,5,210.0,0.15932341069507241,5,182.0,0.1415915844455682,0,0.0,1.0,13,407.0
125.0,15,469.0,15.129032258064516,5.051334266888118,4,28.0,0.3822795605289801,5,235.0,0.16660537517467,6,213.0,0.3380105324455962,0,0.0,1.0,15,476.0
130.0,16,549.0,18.3,5.221639612788044,4,45.0,0.3429705220909152,5,260.0,0.16666666666666666,7,248.0,0.3959692637857525,0,0.0,1.0,16,553.0
135.0,17,632.0,20.387096774193548,5.73927670453802,4,65.0,0.4740708342018913,5,285.0,0.15269592482969083,8,284.0,0.386325267994316,0,0.0,0.9750270356995582,17,634.0
140.0,17,717.0,22.40625,5.584219026934691,4,85.0,0.3593779986322946,5,310.0,0.0,8,324.0,0.27573612828126204,0,0.0,1.0,17,719.0
145.0,18,807.0,24.454545454545453,5.053891440650075,5,110.0,0.23671242880382534,5,335.0,0.16666666666666666,8,364.0,0.17772854138258434,0,0.0,0.9634627990215763,18,809.0
150.0,17,887.0,26.87878787878788,4.753176683390892,4,129.0,0.20599955349215868,5,360.0,0.15945852570036953,8,404.0,0.1111111111111111,0,0.0,0.9766991960057776,17,893.0
155.0,18,976.0,31.483870967741936,4.751859035595213,5,149.0,0.24956415047257138,5,385.0,0.16252142190784094,8,446.0,0.25217034634102203,0,0.0,0.9374925963550675,18,980.0
160.0,18,1066.0,33.3125,4.239226554452705,5,174.0,0.31639363245935126,5,410.0,0.16305400420298058,8,486.0,0.21392767479960784,0,0.0,0.9568468807979661,18,1070.0
165.0,21,1170.0,36.5625,4.093054695428609,7,208.0,0.2573869728934987,5,435.0,0.16637925355337305,9,531.0,0.2587180378194366,0,0.0,0.9844457170538488,21,1174.0
170.0,20,1120.0,32.94117647058823,3.511785342430505,5,187.0,0.049886824415117305,5,460.0,0.35901054468145754,10,575.0,0.06693022535353486,0,0.0,0.9696994454642786,20,1222.0
175.0,17,1127.0,33.14705882352941,4.816027178549696,2,59.0,0.2868246369584459,5,487.0,0.4595958313801428,10,625.0,0.0,0,0.0,0.9258155886114111,17,1171.0
180.0,17,1212.0,33.666666666666664,5.593088899406151,2,38.0,0.5146090638743035,5,512.0,0.41178546658972204,10,675.0,0.08552417129212661,0,0.0,0.9514416256994507,17,1225.0
185.0,22,1307.0,35.32432432432432,3.9719102485063984,3,40.0,0.2719849884815345,8,544.0,0.23675042106523964,11,727.0,4.884267578985594e-06,0,0.0,0.9229551296646192,22,1311.0
190.0,26,1428.0,39.666666666666664,2.996748237096915,4,58.0,0.3892162817580012,11,592.0,0.07205710716712291,11,782.0,0.0,0,0.0,0.9939828779094855,26,1432.0
195.0,28,1565.0,43.47222222222222,2.4167427983947856,4,78.0,0.29145366566697434,13,654.0,9.175766051943793e-05,11,837.0,0.05548842499694118,0,0.0,0.9354482087071907,28,1569.0
200.0,31,1715.0,45.13157894736842,2.1918259796567328,6,105.0,0.2937187834773946,13,719.0,0.06678632628592884,12,895.0,6.208794699214063e-06,0,0.0,0.9239876516070133,31,1719.0
205.0,32,1872.0,48.0,1.7779486010626124,7,137.0,0.19688499040690005,13,784.0,0.0703361158621508,12,955.0,0.0,0,0.0,1.0,32,1876.0
210.0,33,2028.0,50.7,1.5941561644961368,8,170.0,0.10565054164993494,13,849.0,0.0,12,1015.0,0.07455868972424158,0,0.0,0.9990514895738015,33,2034.0
215.0,35,2198.0,49.95454545454545,2.308717482308465,9,212.0,0.297961981750552,13,916.0,0.10484918936386797,13,1076.0,0.03825565166861476,0,0.0,0.9762977059293559,35,2204.0
220.0,39,2383.0,52.955555555555556,1.418400962026864,10,258.0,0.16961506003440105,15,987.0,0.08890341840149986,14,1144.0,3.899247564164486e-05,0,0.0,1.0,39,2389.0
225.0,41,2582.0,54.93617021276596,1.6210752420398649,11,311.0,0.1992855268198856,16,1063.0,0.054184421443480534,14,1214.0,0.0,0,0.0,1.0,41,2588.0
230.0,42,2789.0,58.104166666666664,1.1294496693533194,12,368.0,0.09204946296069064,16,1143.0,0.10408831280728498,14,1284.0,0.0,0,0.0,0.9185049154626992,42,2795.0
235.0,44,3006.0,58.94117647058823,1.2039723565377316,14,435.0,0.06636725065201529,16,1223.0,0.05574322736368203,14,1354.0,0.05389439895970739,0,0.0,0.938556179804501,44,3012.0
240.0,47,3235.0,59.907407407407405,1.604984299387494,15,509.0,0.16252117669648922,16,1303.0,0.05635688427483929,16,1429.0,3.418723030766149e-06,0,0.0,0.9400125288127379,47,3241.0
245.0,48,3472.0,63.127272727272725,1.3102781954371,16,586.0,0.0858794359031591,16,1383.0,0.055116953246044265,16,1509.0,0.0,0,0.0,0.9345079618282099,48,3478.0
250.0,49,3717.0,67.58181818181818,0.8385952993497146,17,671.0,0.03519258300118268,16,1463.0,0.0,16,1589.0,0.0026416479956707546,0,0.0,1.0,49,3723.0
255.0,52,3973.0,68.5,1.2889369085979288,19,762.0,0.04925809974439342,16,1543.0,0.08986557660293787,17,1674.0,2.5018353689453242e-06,0,0.0,0.9675885801508943,52,3979.0
260.0,52,4233.0,70.55,1.1540454260444382,19,857.0,0.03552658963253063,16,1623.0,0.09339901979185468,17,1759.0,0.0,0,0.0,0.9244903758476833,52,4239.0
265.0,52,4399.0,72.11475409836065,0.9004073142442335,19,922.0,0.024818679992265672,16,1703.0,0.051338464227857074,17,1844.0,0.00987184543980197,0,0.0,1.0,52,4469.0
270.0,51,4596.0,74.12903225806451,1.3250565667457925,16,942.0,0.11202777623856648,16,1785.0,0.005745452573633425,19,1936.0,0.03278190175142192,0,0.0,0.8587594369970313,51,4663.0
275.0,54,4860.0,77.14285714285714,1.5387272320831331,17,1001.0,0.09259648103028799,18,1873.0,0.05204360076396577,19,2031.0,0.09033246559376165,0,0.0,0.8893993558536446,54,4905.0
