step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
210.0,41,3874.0,69.17857142857143,2.5407818521650087,6,377.0,0.1682603437787296,16,1603.0,0.058650026967485495,19,2170.0,0.1779173557082204,0,0.0,0.9831639947155861,41,4150.0
215.0,38,3998.0,68.93103448275862,3.502818350498506,3,277.0,0.4128230508450432,16,1683.0,0.055442829784534554,19,2263.0,0.17663389406410987,0,0.0,1.0,38,4223.0
220.0,38,4188.0,70.98305084745763,3.974983073538863,3,180.0,0.5869058711852984,16,1763.0,0.0,19,2358.0,0.1495099257671867,0,0.0,0.9761627007879896,38,4301.0
225.0,39,4379.0,76.82456140350877,3.5014675618439144,4,108.0,0.4585740066740619,16,1843.0,0.0,19,2453.0,0.18275007939716306,0,0.0,0.9672073841327158,39,4404.0
230.0,40,4575.0,81.69642857142857,2.99210573441553,5,113.0,0.2607969293603089,16,1923.0,0.0,19,2548.0,0.17995148010842066,0,0.0,1.0,40,4584.0
235.0,40,4775.0,86.81818181818181,2.875162379082395,5,138.0,0.16531605857672135,16,2003.0,0.05567656240107686,19,2643.0,0.18064436959810454,0,0.0,1.0,40,4784.0
240.0,40,4975.0,88.83928571428571,2.9866137670985724,5,163.0,0.20266751702706967,16,2083.0,0.05846179479978763,19,2738.0,0.14125058280444433,0,0.0,1.0,40,4984.0
245.0,41,5177.0,94.12727272727273,2.518753677992249,6,190.0,0.2649399760047748,16,2163.0,0.0,19,2833.0,0.039327203325323815,0,0.0,0.9733001848378763,41,5186.0
250.0,41,5379.0,99.61111111111111,2.574242152490206,6,217.0,0.3686231461291053,16,2243.0,0.0,19,2928.0,0.0,0,0.0,0.9610950305047299,41,5388.0
255.0,42,5586.0,103.44444444444444,2.361849131046843,7,249.0,0.2520067402149832,16,2323.0,0.05353392219918726,19,3025.0,0.04936741600138318,0,0.0,1.0,42,5597.0
260.0,44,5804.0,111.61538461538461,1.8642099259556735,9,292.0,0.15335097015640617,16,2403.0,0.05330234837586506,19,3120.0,0.12188632153028238,0,0.0,1.0,44,5815.0
265.0,44,6024.0,118.11764705882354,1.1940069021410011,9,337.0,0.003240436269489663,16,2483.0,0.05855239687717973,19,3213.0,0.08160055750415571,0,0.0,0.9871901493569935,44,6033.0
270.0,46,6254.0,118.0,1.597392619472216,11,392.0,0.14728264518726997,16,2563.0,0.053507095864678125,19,3308.0,0.040038813590603135,0,0.0,0.9117597971044997,46,6263.0
275.0,46,6484.0,117.89090909090909,2.007216635545482,11,447.0,0.23358309337233407,16,2643.0,0.1100966119625442,19,3403.0,0.0,0,0.0,0.9660207570171112,46,6493.0
280.0,47,6715.0,117.80701754385964,2.071546603681894,12,503.0,0.21007369871397083,16,2723.0,0.10932626581876764,19,3498.0,0.0,0,0.0,1.0,47,6724.0
285.0,46,6944.0,124.0,1.5053122747186198,11,557.0,0.14703349746703953,16,2803.0,0.10592244802848841,19,3593.0,0.0,0,0.0,0.8901311852713634,46,6953.0
