step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.755187000000001,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.124376589808852,0,0.0,0.9602189992156163,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.312391204852679,0,0.0,0.9264261997817502,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.521900757745888,0,0.0,0.7785783794970079,0,0.0,0.9303544067686963,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,9.65733255213126,0,0.0,0.5376016366938231,0,0.0,0.9632891301230325,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,1,4.0,0.4444444444444444,11.113691824818627,1,4.0,0.7249714850844038,0,0.0,0.5615332731768952,0,0.0,0.9693213393403132,0,0.0,1.0,1,4.0
35.0,0,0.0,0.0,10.055290203996487,0,0.0,0.7836441858152773,0,0.0,0.333339113403254,0,0.0,0.8545690547833891,0,0.0,1.0,0,0.0
40.0,2,6.0,0.4,10.645131129659998,1,4.0,0.677646637703783,0,2.0,0.9806666081821501,1,2.0,0.6199573457239574,0,0.0,0.9869672308169984,2,8.0
45.0,0,0.0,0.0,9.56349772051503,0,0.0,0.5176391162955815,0,2.0,0.9140492243944829,0,0.0,0.8247876196764397,0,0.0,0.9171438711383826,0,2.0
50.0,2,4.0,0.25,6.92693843453198,2,4.0,0.28531896788449945,0,2.0,0.14474091924736499,0,2.0,0.6573990625829959,0,0.0,0.4218695925111316,2,8.0
