step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
440.0,81,18467.0,205.1888888888889,0.9929280148342021,0,0.0,1.0,11,2447.0,0.028719974190434008,0,0.0,0.7903258249839616,11,3097.0,0.04155236246066763,23,6233.0,0.060512394695151225,11,3240.0,0.07941798379643565,0,0.0,0.6189545766262434,23,3351.0,4.064932380687634e-05,1,45.0,0.0,80,18413.0
445.0,81,18872.0,205.1304347826087,1.106340033900169,0,0.0,1.0,11,2502.0,0.16200724575689399,0,0.0,1.0,11,3152.0,0.14751745110449294,23,6348.0,0.025554704850519198,11,3295.0,0.028048248731710548,0,0.0,1.0,23,3466.0,0.03616931808101933,1,50.0,0.4689570735018221,80,18813.0
450.0,83,19284.0,207.3548387096774,1.1094564175612276,0,0.0,0.9400211373714897,11,2557.0,0.17059190077711042,0,0.0,1.0,11,3207.0,0.138141866956425,25,6470.0,0.015493158474502012,11,3350.0,0.07961755924489305,0,0.0,1.0,23,3581.0,0.0,1,55.0,0.009803326982617589,82,19220.0
455.0,86,19709.0,209.67021276595744,1.0170127836521337,0,0.0,0.97174973261095,11,2612.0,0.019866605572667135,0,0.0,1.0,11,3262.0,0.0,26,6597.0,0.034896283148491705,11,3405.0,0.0,0,0.0,0.9390348156035783,23,3696.0,0.0,2,65.0,0.5799266406100863,84,19637.0
460.0,85,20131.0,209.69791666666666,0.965196364678266,0,3.0,0.6654971317252064,11,2667.0,0.07002972908324671,0,0.0,0.914299834585766,11,3317.0,0.0,26,6727.0,0.0027818994661352706,11,3460.0,0.03728814393497868,0,0.0,0.9081985591589651,23,3811.0,0.0,2,75.0,0.06781445395215693,84,20060.0
465.0,87,20563.0,218.75531914893617,0.6423414132945067,0,3.0,0.7224315556250162,11,2722.0,0.0,0,0.0,1.0,11,3372.0,0.043568943199247805,27,6860.0,6.6168789235992275e-06,11,3515.0,0.13367042672636617,0,0.0,1.0,23,3926.0,0.015308486199183761,3,89.0,0.0,86,20487.0
470.0,87,20998.0,221.03157894736842,0.7476180627587419,0,0.0,0.7641000762160428,11,2777.0,0.03624555115543594,0,0.0,1.0,11,3427.0,0.1273789606050294,27,6995.0,0.0,11,3570.0,0.0,0,0.0,1.0,23,4041.0,0.041342748284384466,3,104.0,0.17749149030520772,86,20914.0
475.0,87,21433.0,225.61052631578949,0.9701099582971578,0,0.0,1.0,11,2832.0,0.1346669751825649,0,0.0,1.0,11,3482.0,0.0,27,7130.0,0.0503700902363088,11,3625.0,0.0,0,0.0,0.9229833984114392,23,4156.0,0.03370832554402566,3,119.0,0.3741639912430997,86,21344.0
480.0,87,21868.0,225.44329896907217,1.0298533252219209,0,0.0,0.9493250211345489,11,2887.0,0.07327356037442041,0,0.0,0.8278772242974742,11,3537.0,0.0,27,7265.0,0.01293875170376364,11,3680.0,0.04471167038873283,0,0.0,0.8993362004999825,23,4271.0,0.039848984394131814,3,134.0,0.20386104895559592,86,21774.0
485.0,89,22312.0,232.41666666666666,0.5877901800403448,0,0.0,0.40247325439688614,11,2942.0,0.0,0,0.0,0.2682536913094268,11,3592.0,0.0,29,7409.0,5.213505159846876e-06,11,3735.0,0.08017891677968296,0,0.0,0.7162253641833667,23,4386.0,0.0383282017236478,3,149.0,0.24361391889574385,88,22213.0
490.0,89,22757.0,234.60824742268042,0.835790105144075,0,0.0,0.5120316913015078,11,2997.0,0.08106058252896182,0,0.0,0.9394075569333806,11,3647.0,0.0,29,7554.0,0.0,11,3790.0,0.06005269709267033,0,0.0,0.3987967046080208,23,4501.0,0.07741205341227408,3,164.0,0.0,88,22653.0
495.0,89,23202.0,241.6875,0.6509531729241376,0,0.0,0.7547621755587043,11,3052.0,0.05970885070671889,0,0.0,0.913469694001533,11,3702.0,0.06216616175241618,29,7699.0,0.0,11,3845.0,0.0,0,0.0,1.0,23,4616.0,0.0,3,179.0,0.23285886572177555,88,23093.0
500.0,89,23647.0,243.7835051546392,0.7323510489568651,0,0.0,0.3780207375565359,11,3107.0,0.0,0,0.0,0.765598779772317,11,3757.0,0.08007871699884479,29,7844.0,0.0,11,3900.0,0.0,0,0.0,1.0,23,4731.0,0.04089019266695523,3,194.0,0.0,88,23533.0
505.0,89,24092.0,245.83673469387756,1.0713211265593126,0,0.0,0.9685368338294744,11,3162.0,0.13963228374855705,0,0.0,1.0,11,3812.0,0.0,29,7989.0,0.0,11,3955.0,0.06034514610150531,0,0.0,0.9246587226526717,23,4846.0,0.0,3,209.0,0.0,88,23973.0
510.0,89,24537.0,250.37755102040816,0.8891804584847046,0,0.0,1.0,11,3217.0,0.19035480247281666,0,0.0,0.9173768548425166,11,3867.0,0.0,29,8134.0,0.0,11,4010.0,0.0,0,0.0,0.896895142246834,23,4961.0,0.0,3,224.0,0.24736333840843303,88,24413.0
515.0,90,24984.0,254.9387755102041,0.9023592016572558,0,0.0,0.9690849818314756,11,3272.0,0.16996093768924922,0,0.0,0.9255771411368584,11,3922.0,0.07209709490965413,29,8279.0,0.0,11,4065.0,0.040448780411882865,0,0.0,0.4282806239060908,23,5076.0,0.0,3,239.0,0.0,88,24853.0
520.0,89,25427.0,259.4591836734694,0.850470113442557,0,4.0,0.578955887208206,11,3327.0,0.05371721754819238,0,0.0,1.0,11,3977.0,0.0747367420408122,29,8424.0,0.0,11,4120.0,0.07935230916389814,0,0.0,1.0,23,5191.0,0.03921808737244959,3,254.0,0.0,88,25297.0
525.0,90,25873.0,261.34343434343435,1.0289697783480847,0,4.0,0.7213841983896215,12,3383.0,0.0005229280831467847,0,0.0,0.9101309758838241,11,4032.0,0.08511171610546506,29,8569.0,0.03022403672603675,11,4175.0,0.0,0,0.0,0.9225043540453031,23,5306.0,0.0414425856789846,3,269.0,0.0,89,25738.0
530.0,90,26323.0,263.23,0.9123965753229146,0,0.0,1.0,12,3443.0,0.07236124019384596,0,0.0,0.5415710689237047,11,4087.0,0.0986455517627086,29,8714.0,0.0025447901412483168,11,4230.0,0.051721039681079356,0,0.0,0.9373890690218996,23,5421.0,0.0,3,284.0,0.22969697412901685,89,26179.0
535.0,91,26776.0,267.76,0.9425093521753425,0,0.0,1.0,12,3503.0,0.06913040979769226,0,0.0,1.0,11,4142.0,0.07580361433629261,30,8862.0,1.4189002398802627e-05,11,4285.0,0.14010582057174067,0,0.0,0.7460877318224309,23,5536.0,0.019852269695205777,3,299.0,0.24383803172824015,90,26627.0
540.0,92,27236.0,272.36,0.9636780727992179,0,0.0,0.9291224941544296,13,3568.0,9.404608074064394e-07,0,0.0,0.9338845599168571,11,4197.0,0.0,30,9012.0,0.0,11,4340.0,0.0,0,0.0,0.9534133993584527,23,5651.0,0.06268727578054899,3,314.0,0.24499885156646586,91,27082.0
545.0,92,27696.0,274.2178217821782,0.8417602215701262,0,0.0,0.9664721397003592,13,3633.0,0.0,0,0.0,0.9419334277793261,11,4252.0,0.0786811211563569,30,9162.0,0.0,11,4395.0,0.0,0,0.0,0.9882928778376616,23,5766.0,0.04289136740414937,3,329.0,0.09848605268924568,91,27537.0
550.0,93,28159.0,273.3883495145631,0.9076240921383744,0,0.0,0.9113960465621204,13,3698.0,0.06676420912860236,0,0.0,0.7805220923127455,11,4307.0,0.0396555199515951,30,9312.0,0.0,11,4450.0,0.04791129396413383,0,0.0,0.744566167021632,23,5881.0,0.04087414499521958,4,347.0,3.711549251675215e-06,92,27995.0
555.0,94,28625.0,275.24038461538464,1.1858618962858267,0,0.0,0.9253334846422787,13,3763.0,0.10895184950557911,0,0.0,1.0,11,4362.0,0.07657483732240325,30,9462.0,0.0,11,4505.0,0.07274058487372387,0,0.0,0.9404868901700933,24,5997.0,0.024449900413997437,4,367.0,0.19112223601480077,93,28456.0
560.0,95,29097.0,282.49514563106794,0.5954762101354506,0,0.0,0.9187099722648523,13,3828.0,0.060612179650886853,0,0.0,0.35853733654879444,11,4417.0,0.04157776146642749,30,9612.0,0.016181337795001097,11,4560.0,0.04273131317903375,0,0.0,1.0,25,6119.0,0.02425679152088358,4,387.0,0.0,94,28923.0
565.0,96,29575.0,284.375,0.706060940054268,0,0.0,1.0,14,3896.0,1.0767119205320335e-05,0,0.0,0.623878292532393,11,4472.0,0.13410980351334276,30,9762.0,0.02493448022769555,11,4615.0,0.07836490742331932,0,0.0,1.0,25,6244.0,0.016131176715246446,4,407.0,0.0,95,29396.0
570.0,99,30062.0,289.0576923076923,0.553025846453789,0,0.0,0.9201000805708249,14,3966.0,0.036467267977111785,0,0.0,0.9742839523666227,11,4527.0,0.07215729645602628,32,9917.0,0.027446718200280978,11,4670.0,0.0,0,0.0,1.0,26,6371.0,6.562408717162882e-05,4,427.0,0.0,98,29878.0
575.0,100,30559.0,288.29245283018867,0.6047922251538151,0,0.0,0.9007340443181922,14,4036.0,0.06142655282936837,0,0.0,1.0,11,4582.0,0.08010711151980097,33,10079.0,0.00010982523053945095,11,4725.0,0.016524038504000266,0,0.0,1.0,26,6501.0,0.0,4,447.0,0.0,99,30370.0
580.0,100,31059.0,287.5833333333333,0.7193717910256519,0,0.0,0.933558184022095,14,4106.0,0.04763044835609184,0,0.0,0.1705094096565338,11,4637.0,0.0,33,10244.0,2.705198434974399e-07,11,4780.0,0.07664268782895538,0,0.0,0.9136767282311712,26,6631.0,0.0,4,467.0,0.0,99,30865.0
585.0,100,31559.0,289.5321100917431,0.5519853507178529,0,0.0,0.9508904957292095,14,4176.0,0.07197425993679313,0,0.0,0.8740743746935251,11,4692.0,0.03242277036090103,33,10409.0,0.0,11,4835.0,0.03328162241702294,0,0.0,1.0,26,6761.0,0.0,4,487.0,0.0,99,31360.0
590.0,101,32064.0,291.4909090909091,0.7176118907680479,0,0.0,0.6841695021376792,15,4251.0,0.04653815134207434,0,0.0,1.0,11,4747.0,0.0752219394680269,33,10574.0,0.023547067366804876,11,4890.0,0.09304716216481877,0,0.0,1.0,26,6891.0,0.02766738551284096,4,507.0,0.14533277326272873,100,31860.0
595.0,104,32577.0,293.4864864864865,0.5189148544910256,0,0.0,0.948074649887003,17,4332.0,0.027016683896035527,0,0.0,1.0,11,4802.0,0.0,34,10741.0,0.0001210540898924511,11,4945.0,0.07604049048327986,0,0.0,0.9658759649523541,26,7021.0,0.0038407401290432982,4,527.0,0.0,103,32368.0
600.0,106,33102.0,295.55357142857144,0.4818363211848514,0,0.0,1.0,18,4419.0,0.029667562342364562,0,0.0,1.0,11,4857.0,0.0,34,10911.0,0.02837760556673306,11,5000.0,0.06819901356518049,0,0.0,1.0,27,7154.0,6.581921454527461e-06,4,547.0,0.17562370681929657,105,32888.0
605.0,108,33634.0,300.30357142857144,0.31808801046734586,0,0.0,1.0,18,4509.0,0.0005648769487788208,0,0.0,0.9888806524324343,11,4912.0,0.0,35,11082.0,0.016556405722302072,11,5055.0,0.0,0,0.0,1.0,27,7289.0,0.029221466686351134,5,568.0,0.00030651747397333825,107,33415.0
610.0,111,34185.0,302.5221238938053,0.15288118883824148,0,0.0,0.25905439239310485,19,4604.0,4.0945030158650164e-07,0,0.0,0.9655510239331502,11,4967.0,0.0,36,11261.0,1.0685857136864675e-06,11,5110.0,0.0,0,0.0,1.0,28,7426.0,1.4718974136966666e-05,5,593.0,0.0,110,33961.0
615.0,111,34740.0,307.43362831858406,0.1408473174744337,0,0.0,0.9044801929712937,19,4699.0,0.0,0,0.0,1.0,11,5022.0,0.0,36,11441.0,0.010903414389670114,11,5165.0,0.0,0,0.0,1.0,28,7566.0,0.0,5,618.0,0.0,110,34511.0
620.0,112,35296.0,309.6140350877193,0.10557947055089366,0,0.0,0.5668864484249961,19,4794.0,0.0,0,0.0,1.0,11,5077.0,0.0,37,11622.0,2.0855469566320956e-05,11,5220.0,0.0,0,0.0,1.0,28,7706.0,0.0,5,643.0,0.07230159767730997,111,35062.0
625.0,112,35856.0,311.7913043478261,0.14254644662256574,0,0.0,1.0,19,4889.0,0.02678626847707763,0,0.0,1.0,11,5132.0,0.05208241795250692,37,11807.0,0.0,11,5275.0,0.0,0,0.0,1.0,28,7846.0,0.0,5,668.0,0.016354111065575383,111,35617.0
630.0,113,36420.0,313.9655172413793,0.24797169272563283,0,0.0,1.0,19,4984.0,0.046586993112317114,0,0.0,1.0,11,5187.0,0.07808743350460882,37,11992.0,0.0,11,5330.0,0.0,0,0.0,0.2991271387851419,28,7986.0,0.0,6,697.0,0.0,112,36176.0
635.0,113,36985.0,316.1111111111111,0.35461821652206865,0,0.0,1.0,19,5079.0,0.0,0,0.0,0.3956588454890222,11,5242.0,0.0,37,12177.0,0.0,11,5385.0,0.0,0,0.0,0.9365673810484658,28,8126.0,0.0,6,727.0,0.0,112,36736.0
640.0,113,37550.0,318.22033898305085,0.3835156472276663,0,0.0,1.0,19,5174.0,0.0,0,0.0,0.9520508066342805,11,5297.0,0.033649633573864746,37,12362.0,0.016140578382287156,11,5440.0,0.0,0,0.0,0.9566227248576362,28,8266.0,0.013944698872918219,6,757.0,0.0,112,37296.0
645.0,114,38116.0,320.30252100840335,0.3523160718663247,0,0.0,1.0,19,5269.0,0.0,0,0.0,1.0,11,5352.0,0.08066588983753965,38,12548.0,0.00014422238224780695,11,5495.0,0.030449434380037093,0,0.0,1.0,28,8406.0,0.04685201529553885,6,787.0,0.0,113,37857.0
650.0,116,38689.0,322.40833333333336,0.3977197995259406,0,0.0,0.9340832427232781,19,5364.0,0.0,0,0.0,1.0,11,5407.0,0.0,38,12738.0,8.975839423429171e-07,11,5550.0,0.07932770301655416,0,0.0,1.0,30,8549.0,0.02987914495590719,6,817.0,0.0,115,38425.0
655.0,117,39272.0,324.56198347107437,0.24682590202700236,0,0.0,0.5573637040677604,19,5459.0,0.025133413909373774,0,0.0,1.0,11,5462.0,0.0,38,12928.0,0.013378386903486458,11,5605.0,0.0,0,0.0,1.0,31,8702.0,7.311905227501039e-05,6,847.0,0.0,116,39003.0
660.0,118,39860.0,329.42148760330576,0.24265726382708097,0,0.0,1.0,19,5554.0,0.07038371792137992,0,0.0,1.0,11,5517.0,0.05542569622870075,39,13121.0,1.3590953652588158e-05,11,5660.0,0.0,0,0.0,1.0,31,8857.0,0.0,6,877.0,0.0,117,39586.0
665.0,119,40452.0,328.8780487804878,0.2854760914756156,0,0.0,0.9918959812567697,20,5651.0,1.6540001990906877e-05,0,0.0,0.20706666638604465,11,5572.0,0.07497505905136008,39,13316.0,0.0,11,5715.0,0.0,0,0.0,1.0,31,9012.0,0.0,6,907.0,0.06910720424181628,118,40173.0
670.0,120,41050.0,328.4,0.3737921809590552,0,0.0,1.0,20,5751.0,0.0,0,0.0,0.8975743016512723,11,5627.0,0.025592652006068344,39,13511.0,0.0,11,5770.0,0.0,0,0.0,0.8809567374190774,31,9167.0,0.0,7,940.0,0.1192166696261693,119,40766.0
675.0,120,41650.0,333.2,0.382505023879911,0,0.0,1.0,20,5851.0,0.020049463464295952,0,0.0,1.0,11,5682.0,0.13988144044633002,39,13706.0,0.0,11,5825.0,0.0,0,0.0,0.9438773982172344,31,9322.0,0.0,7,975.0,9.843845524549947e-07,119,41361.0
680.0,120,42250.0,335.3174603174603,0.4886546288371764,0,0.0,1.0,20,5951.0,0.04462373019139934,0,0.0,1.0,11,5737.0,0.0,39,13901.0,0.0,11,5880.0,0.0778699191936954,0,0.0,0.9282070304640136,31,9477.0,0.0,7,1010.0,0.12001174254107079,119,41956.0
685.0,120,42850.0,337.40157480314963,0.5560003470698955,0,0.0,0.9370605892019477,20,6051.0,0.02999137934443134,0,0.0,0.939858157969611,11,5792.0,0.0,39,14096.0,0.0,11,5935.0,0.0,0,0.0,0.6828526366143965,31,9632.0,0.026052329478481073,7,1045.0,0.0,119,42551.0
690.0,121,43452.0,336.83720930232556,0.4556205073203391,0,0.0,0.5080555769675963,20,6151.0,0.02213770454373066,0,0.0,0.966877406783135,11,5847.0,0.0,39,14291.0,0.001388979169452034,11,5990.0,0.08024362607651392,0,0.0,0.8965566136397372,32,9789.0,0.00918291573997379,7,1080.0,0.0,120,43148.0
695.0,124,44065.0,338.96153846153845,0.3523781028468986,0,0.0,1.0,20,6251.0,0.0,0,0.0,0.47672696335306797,11,5902.0,0.09040629863777055,40,14489.0,6.58620599442918e-07,11,6045.0,0.04654407873368622,0,0.0,1.0,34,9954.0,0.0022049726699833443,7,1115.0,0.0,123,43756.0
700.0,125,44688.0,341.1297709923664,0.6114864709400626,0,0.0,1.0,20,6351.0,0.043514568999331274,0,0.0,0.9013686996474997,11,5957.0,0.08203352608900978,40,14689.0,0.0,11,6100.0,0.07645131550113969,0,0.0,1.0,35,10127.0,5.2741084521342105e-06,7,1150.0,0.0,124,44374.0
705.0,125,45313.0,343.280303030303,0.4868958480510825,0,0.0,1.0,20,6451.0,0.058410406367920435,0,0.0,0.21259647697662645,11,6012.0,0.0,40,14889.0,0.0,11,6155.0,0.03993767660483397,0,0.0,0.943805513806536,35,10302.0,0.0,7,1185.0,0.08218544746074297,124,44994.0
710.0,126,45939.0,342.82835820895525,0.5192855015812553,0,0.0,1.0,20,6551.0,0.0451243930391481,0,0.0,0.6655891619972665,11,6067.0,0.0,40,15089.0,0.0,11,6210.0,0.06655543105761945,0,0.0,0.6127689108920639,35,10477.0,0.0,8,1221.0,0.0005399208271305865,125,45615.0
715.0,129,46579.0,345.02962962962965,0.3462030034288176,0,0.0,0.9062465554987644,20,6651.0,0.0,0,0.0,0.6768012222499393,11,6122.0,0.0,40,15289.0,0.0,12,6267.0,3.4358419266962225e-05,1,3.0,0.23884897883668607,35,10652.0,0.0,8,1261.0,0.0,127,46245.0
720.0,131,47231.0,347.2867647058824,0.37783718393694427,0,0.0,0.9795313431477515,20,6751.0,0.04454046615678954,0,0.0,0.9224867519322459,11,6177.0,0.0,40,15489.0,0.0,12,6327.0,0.029648869966496502,3,15.0,0.10452303991496252,35,10827.0,0.0,8,1301.0,0.0,129,46887.0
725.0,131,47886.0,347.0,0.5039825836705849,0,0.0,0.9641979586821123,20,6851.0,0.026267239641611394,0,0.0,1.0,11,6232.0,0.04584035874031073,40,15689.0,0.0031869771262646213,12,6387.0,0.0710729913177716,3,30.0,0.37465572585043166,35,11002.0,0.0,8,1341.0,0.0,129,47532.0
730.0,132,48543.0,349.23021582733816,0.37065066158869714,0,0.0,0.9823601853365889,20,6951.0,0.03485529399119488,0,0.0,1.0,11,6287.0,0.09713728641437955,40,15889.0,0.0037626939298579967,13,6449.0,0.00022778524964774338,3,45.0,0.1032491158314703,35,11177.0,0.0,8,1381.0,0.0,130,48179.0
735.0,134,49212.0,354.0431654676259,0.3595850314422935,0,0.0,1.0,20,7051.0,0.0,0,0.0,0.3395043872568664,11,6342.0,0.11383661785063522,41,16093.0,0.0,13,6514.0,0.0,4,65.0,0.2894025656626073,35,11352.0,0.0,8,1421.0,0.0,132,48838.0
740.0,134,49882.0,356.3,0.34667532040181076,0,0.0,1.0,20,7151.0,0.031217360251157865,0,0.0,0.9636465813923575,11,6397.0,0.1173834253437981,41,16298.0,0.0,13,6579.0,0.0,4,85.0,0.03809085958532077,35,11527.0,0.0,8,1461.0,0.0,132,49498.0
745.0,135,50557.0,361.12142857142857,0.2501971645398014,0,0.0,0.173437585830914,20,7251.0,0.0,0,0.0,1.0,11,6452.0,0.07137975461127725,41,16503.0,0.005320117812479308,13,6644.0,0.02597246607322654,5,110.0,0.13007538957748277,35,11702.0,0.0,8,1501.0,0.0,133,50163.0
750.0,137,51237.0,363.3829787234043,0.23351743508351808,0,0.0,0.9432041378604457,20,7351.0,0.0,0,0.0,1.0,11,6507.0,0.0,42,16711.0,4.4304961522299886e-07,13,6709.0,0.04821174105685645,6,137.0,0.08100002541943258,35,11877.0,0.0,8,1541.0,0.0,135,50833.0
755.0,139,51926.0,365.67605633802816,0.19963598180348355,0,0.0,1.0,20,7451.0,0.0,0,0.0,0.9184929243761623,11,6562.0,0.0,42,16921.0,0.0,14,6775.0,0.00011973758365911805,7,170.0,0.0966115740512122,35,12052.0,0.0,8,1581.0,0.0,137,51512.0
760.0,141,52627.0,365.46527777777777,0.10729703604666793,0,0.0,1.0,20,7551.0,0.02913379451318238,0,0.0,0.3534477301428404,11,6617.0,0.0,42,17131.0,0.0,14,6845.0,0.0,9,211.0,0.0001360570842459693,35,12227.0,0.0,8,1621.0,0.0,139,52203.0
765.0,142,53335.0,367.82758620689657,0.30731287080581005,0,0.0,1.0,21,7654.0,0.04292875287322664,0,0.0,0.9157762650673421,11,6672.0,0.07986949804965093,42,17341.0,0.0,14,6915.0,0.0,9,256.0,0.0,35,12402.0,0.0,8,1661.0,0.0,140,52901.0
770.0,142,54045.0,370.17123287671234,0.2708250976977792,0,0.0,0.9301201800867277,21,7759.0,0.03267070659347387,0,0.0,1.0,11,6727.0,0.0,42,17551.0,0.0,14,6985.0,0.012614322615267402,9,301.0,0.07341230081264888,35,12577.0,0.0,8,1701.0,0.0,140,53601.0
775.0,143,54756.0,372.48979591836735,0.32566095931997857,0,0.0,1.0,21,7864.0,0.041414601386767676,0,0.0,1.0,11,6782.0,0.04135313811943182,42,17761.0,0.0,14,7055.0,0.11770783371490648,10,347.0,3.7523559563885095e-05,35,12752.0,0.0,8,1741.0,0.0,141,54302.0
780.0,143,55471.0,374.80405405405406,0.22456816473081906,0,0.0,0.937087677622979,21,7969.0,0.013499148351268864,0,0.0,1.0,11,6837.0,0.06288341577910544,42,17971.0,0.0,14,7125.0,0.017278264634668482,10,397.0,0.0,35,12927.0,0.0,8,1781.0,0.0,141,55007.0
785.0,146,56198.0,379.7162162162162,0.07802787132231072,0,0.0,0.3653852656041405,22,8077.0,6.4070399029106035e-06,0,0.0,1.0,11,6892.0,0.0,42,18181.0,0.0,16,7204.0,3.331692218818426e-06,10,447.0,0.0,35,13102.0,0.0,8,1821.0,0.0,144,55724.0
790.0,146,56928.0,382.06711409395973,0.23134743416530096,0,0.0,0.8664783022168389,22,8187.0,0.0,0,0.0,1.0,11,6947.0,0.07248207305902402,42,18391.0,0.0,16,7284.0,0.04196520352941253,10,497.0,6.62029612237471e-07,35,13277.0,0.0,8,1861.0,0.0,144,56444.0
795.0,146,57658.0,386.96644295302013,0.1445103747157992,0,0.0,1.0,22,8297.0,0.0073846821548765465,0,0.0,1.0,11,7002.0,0.04933994384063212,42,18601.0,0.0,16,7364.0,0.05300794251393977,10,547.0,0.0,35,13452.0,0.0,8,1901.0,0.0,144,57164.0
800.0,147,58393.0,389.2866666666667,0.21876083988971418,0,0.0,0.5307542601246523,23,8412.0,1.1081964409413228e-06,0,0.0,0.9441496698449447,11,7057.0,0.0,42,18811.0,0.0,16,7444.0,0.0,10,597.0,6.083323592543453e-07,35,13627.0,0.0,8,1941.0,0.0,145,57889.0
805.0,147,59128.0,391.57615894039736,0.2038439757996724,0,0.0,0.9002082587306337,23,8527.0,0.0,0,0.0,0.9320319521873056,11,7112.0,0.0,42,19021.0,0.0,16,7524.0,0.02078637606839332,10,647.0,0.0,35,13802.0,0.0,8,1981.0,0.018677352425173613,145,58614.0
810.0,148,59868.0,396.47682119205297,0.15665226887629552,0,0.0,1.0,23,8642.0,0.022318856748256278,0,0.0,1.0,11,7167.0,0.06989849821380657,42,19231.0,0.0,16,7604.0,0.022875748476853957,10,697.0,0.0,35,13977.0,0.0,9,2026.0,0.0,146,59344.0
815.0,149,60610.0,398.75,0.152758346993994,0,0.0,0.25986676494899746,23,8757.0,0.0385874133357479,0,0.0,1.0,11,7222.0,0.05178573065205061,42,19441.0,0.0,17,7686.0,4.573854836915795e-05,10,747.0,0.0,35,14152.0,0.0,9,2071.0,0.0,147,60076.0
820.0,149,61355.0,398.40909090909093,0.26607257423862996,0,0.0,0.9185990673981708,23,8872.0,0.000539353363998005,0,0.0,1.0,11,7277.0,0.0,42,19651.0,0.0,17,7771.0,0.04004107137390415,10,797.0,0.042578434573751156,35,14327.0,0.0,9,2116.0,0.0,147,60811.0
825.0,151,62106.0,400.68387096774194,0.23039695326388934,0,0.0,0.3052334783111429,24,8992.0,0.0,0,0.0,1.0,11,7332.0,0.09765742206909045,42,19861.0,0.0,17,7856.0,0.05364783085026804,11,848.0,0.0003462966423482699,35,14502.0,0.0,9,2161.0,0.0,149,61552.0
830.0,152,62864.0,400.4076433121019,0.2812271047699575,0,0.0,0.8991332185932215,24,9112.0,0.0,0,0.0,0.9578870486612959,11,7387.0,0.10674394501319497,42,20071.0,0.0,17,7941.0,0.0,11,903.0,0.0,35,14677.0,0.0,9,2206.0,0.0034767252584118765,149,62297.0
835.0,155,63628.0,400.17610062893084,0.17312935305438917,1,0.0,0.45402378740812577,24,9232.0,0.0,0,0.0,1.0,11,7442.0,0.0,42,20281.0,0.0,17,8026.0,0.0,12,959.0,0.039819191202734694,35,14852.0,0.0,10,2254.0,0.0,152,63046.0
840.0,154,64398.0,405.0188679245283,0.3332593683380273,0,0.0,0.821548009355655,24,9352.0,0.03464468342537486,0,0.0,1.0,11,7497.0,0.04376055789131789,42,20491.0,0.0,17,8111.0,0.0,12,1019.0,0.06996136200329747,35,15027.0,0.0,10,2304.0,0.0,151,63801.0
845.0,154,65168.0,409.8616352201258,0.21951426941171942,0,0.0,0.4136014751981843,24,9472.0,0.008449579275097013,0,0.0,1.0,11,7552.0,0.1249773338591173,42,20701.0,0.0,17,8196.0,0.0,12,1079.0,0.0,35,15202.0,0.0,10,2354.0,0.0,151,64556.0
850.0,156,65945.0,409.59627329192546,0.2533777230056752,1,3.0,0.4533782701272711,25,9596.0,9.030639933670862e-07,0,0.0,1.0,11,7607.0,0.10561828288488963,42,20911.0,0.0,17,8281.0,0.0,12,1139.0,0.05716767187032974,35,15377.0,0.0,10,2404.0,0.0,153,65318.0
855.0,158,66732.0,414.48447204968943,0.14710890894049572,1,8.0,0.4902465082328377,25,9721.0,0.0,0,0.0,1.0,13,7669.0,0.03340922795783847,42,21121.0,0.0,17,8366.0,0.0,12,1199.0,0.03457546943275407,35,15552.0,0.0,10,2454.0,0.0,155,66090.0
860.0,160,67525.0,414.2638036809816,0.1294281811098761,1,13.0,0.0,25,9846.0,0.0,0,0.0,1.0,14,7736.0,0.09151931031822981,42,21331.0,0.0,17,8451.0,0.0,12,1259.0,0.0,35,15727.0,0.0,11,2505.0,0.00038685044021889633,157,66868.0
865.0,160,68325.0,416.6158536585366,0.2134814925363611,1,18.0,0.0,25,9971.0,0.0,0,0.0,1.0,14,7806.0,0.11786091326364177,42,21541.0,0.0,17,8536.0,0.04512347101029791,12,1319.0,0.0,35,15902.0,0.0,11,2560.0,0.0,157,67653.0
870.0,162,69130.0,421.5243902439024,0.002343782758290568,1,23.0,0.0,25,10096.0,0.0,0,0.0,1.0,15,7879.0,0.0016485766789616446,42,21751.0,0.0,18,8623.0,0.00015255803169677862,12,1379.0,0.0,35,16077.0,0.0,11,2615.0,0.0,159,68443.0
875.0,164,69950.0,423.93939393939394,0.015851282477220747,1,28.0,0.0,25,10221.0,0.0,0,0.0,1.0,17,7964.0,1.3065424044202268e-06,42,21961.0,0.0,18,8713.0,0.008932078600527336,12,1439.0,0.0,35,16252.0,0.0,11,2670.0,0.0,161,69248.0
