step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2415.0,78,406.0,1.264797507788162,5.861045763570538,0,6.0,0.6243961176823558,4,17.0,0.6493060317899889,5,116.0,0.09321048463130091,14,155.0,0.24856746841008182,5,15.0,0.36908139817306995,9,180.0,0.39658934037345467,8,228.0,0.124286937914482,2,40.0,0.7477235759367977,8,65.0,0.5170611010466414,2,54.0,0.5801225440992518,4,15.0,0.3894135779926495,4,32.0,0.47334594964973803,1,6.0,0.26111610207515334,6,34.0,0.27321094113771793,6,52.0,0.2958195812330856,0,8.0,0.853997495688672,78,1023.0
2420.0,68,296.0,0.8942598187311178,6.01088277961222,2,7.0,0.6677663287718483,0,9.0,0.5383278774553044,4,73.0,0.527400932453479,15,196.0,0.08312783005779277,0,20.0,0.4894721587186391,6,138.0,0.4447445916386091,9,261.0,0.22298248111293026,1,18.0,0.41998188096376265,5,57.0,0.32616189960917125,3,25.0,0.5816638921481615,1,21.0,0.5804310190475396,2,25.0,0.5233308793370409,7,36.0,0.12521513880299065,7,47.0,0.11616394784993443,6,59.0,0.30443013894222715,0,4.0,0.7973359128984959,68,996.0
2425.0,83,425.0,1.2536873156342183,6.723869396325071,5,26.0,0.6106152254186947,4,11.0,0.3784890965200059,1,43.0,0.6267653579549572,14,191.0,0.12267837486531247,3,11.0,0.6778643568254625,9,78.0,0.23184858383204376,14,318.0,0.26329775883696166,7,36.0,0.16204779502893882,5,37.0,0.3438952017981922,5,38.0,0.41803467224461494,3,16.0,0.6590777164811051,3,22.0,0.5988976587831573,2,48.0,0.6175255317860581,3,63.0,0.1956785083288633,3,38.0,0.5498283160093657,2,8.0,0.37277770801202453,83,984.0
2430.0,75,464.0,1.418960244648318,6.328026446041921,2,23.0,0.4558902219179401,2,26.0,0.3777560467511092,5,49.0,0.36544004111705647,6,170.0,0.41854357271937753,0,8.0,0.7879909441850311,12,139.0,0.2129013784635171,16,337.0,0.126195847223806,3,44.0,0.13869018662664903,3,45.0,0.2716060779005988,8,75.0,0.21517404581450986,1,14.0,0.36694917612849753,3,22.0,0.5470820086260679,0,19.0,0.8118597368700353,8,67.0,0.30372452577387105,5,37.0,0.5671411104109346,1,11.0,0.20840824654125417,75,1086.0
2435.0,82,460.0,1.4603174603174602,6.126402650507482,3,17.0,0.5728095834457692,4,25.0,0.5738819763074806,5,44.0,0.10147725995937207,1,163.0,0.3793151158041964,2,7.0,0.5680156990074562,7,151.0,0.47115509313421794,18,322.0,0.12040890054902137,3,32.0,0.5661978998861195,8,52.0,0.4727532899483715,9,120.0,0.41257224233090345,5,23.0,0.41234200739407073,3,25.0,0.6505886069050866,1,7.0,0.38979467762829556,10,96.0,0.2531065365712176,2,32.0,0.3221094805297329,1,15.0,0.6942387945578186,82,1131.0
2440.0,52,251.0,0.7993630573248408,6.24493165469517,1,15.0,0.5538446285393895,1,22.0,0.6780590594920257,5,38.0,0.2188861865021395,6,149.0,0.2659053282427777,0,6.0,0.297908536000484,1,91.0,0.5362057014648525,11,361.0,0.2740913443649864,3,37.0,0.6834303628582918,4,51.0,0.5071590165486942,4,108.0,0.47897045548308714,0,25.0,0.524352297314016,1,18.0,0.6092122708916768,2,15.0,0.2104718378711962,6,89.0,0.1635651425687706,6,31.0,0.3758736973646201,1,12.0,0.7837106487311016,52,1068.0
2445.0,67,324.0,1.0418006430868167,6.5005549875484565,4,19.0,0.5231267977738406,1,6.0,0.503962081056833,5,55.0,0.4816643840757433,8,149.0,0.09005795420669106,3,10.0,0.44093128990040664,5,81.0,0.2260286198534448,11,381.0,0.29171685206504,3,50.0,0.6945414511956465,1,23.0,0.4484930286788679,3,42.0,0.32064388827840035,3,11.0,0.6359041246297512,2,15.0,0.7029680018997548,3,24.0,0.7056115087342697,5,80.0,0.2832885309001253,7,68.0,0.5209779787438734,3,21.0,0.6509092005020691,67,1035.0
2450.0,63,313.0,0.9873817034700315,6.255334638811686,1,16.0,0.5118895565374545,2,11.0,0.3801078296500585,0,42.0,0.708128951822562,5,121.0,0.2665352869445994,3,13.0,0.33968794243834083,9,95.0,0.11650771297733684,16,434.0,0.17662513746922684,1,23.0,0.21165595358655745,5,24.0,0.42413285355368313,7,38.0,0.3606625271395548,0,10.0,0.7307552124917152,1,9.0,0.6207473791831218,3,38.0,0.7363480075456507,8,111.0,0.4000187431221551,1,61.0,0.46351274007275023,1,22.0,0.3799629928159078,63,1068.0
2455.0,77,427.0,1.334375,6.484780940527318,3,12.0,0.6027739844454176,5,26.0,0.5779766786993145,1,6.0,0.42823316738611006,3,68.0,0.6048817639054845,5,33.0,0.5956345642315855,6,103.0,0.4622706516991485,18,446.0,0.05751761674848631,3,17.0,0.30898445414720227,2,32.0,0.626392444866341,2,44.0,0.3523380199110909,1,5.0,0.5220293194792798,2,15.0,0.7204818403919725,5,52.0,0.44668256841676324,14,169.0,0.26407055716316946,2,24.0,0.4176421800167449,5,26.0,0.35200755199223654,77,1078.0
2460.0,77,364.0,1.1555555555555554,6.428620814373342,1,7.0,0.5674155937986043,1,24.0,0.646126327774079,1,12.0,0.5023939945416961,5,62.0,0.5996714725269001,1,30.0,0.585938849458829,8,99.0,0.5357311760175528,17,406.0,0.10407172965530195,0,10.0,0.5430250867365519,4,23.0,0.6321848672941037,5,33.0,0.542520515610683,6,26.0,0.3489481648485593,1,9.0,0.6507562032130842,5,50.0,0.1770672874017415,14,204.0,0.10624060015594625,4,28.0,0.2827518422166174,4,40.0,0.40672181526240947,77,1063.0
2465.0,62,260.0,0.8253968253968254,6.594356630469956,3,13.0,0.5933257666941727,2,9.0,0.46669894960110453,0,6.0,0.6947027899912138,1,39.0,0.20793077945837055,3,14.0,0.5538557920180336,8,89.0,0.171298547556408,11,464.0,0.24421967182245308,3,20.0,0.5939472609959877,1,21.0,0.39708881261334444,2,37.0,0.5878895604382964,1,32.0,0.6141594095192697,2,15.0,0.7334168922676135,7,48.0,0.3945819754513308,10,197.0,0.29115013639662507,7,58.0,0.35073919952954224,1,22.0,0.5446032126332857,62,1084.0
2470.0,53,211.0,0.6656151419558359,6.571263506866483,2,18.0,0.6008799847662921,3,18.0,0.3572057929406594,0,6.0,0.8296962706870517,6,33.0,0.19692292152678453,3,16.0,0.3988068761795567,6,87.0,0.16092438253604674,8,492.0,0.3191006535431804,3,33.0,0.5941204985837553,7,29.0,0.3757867021294943,2,23.0,0.4627691095173619,1,13.0,0.7632891147401746,2,25.0,0.6749932365025337,3,51.0,0.5429158402863167,3,210.0,0.29151882226352727,1,47.0,0.5959721258826969,3,28.0,0.35546061044562743,53,1129.0
2475.0,79,409.0,1.3453947368421053,6.652741995392685,2,13.0,0.5842316836441462,5,30.0,0.5261574301868197,0,4.0,0.8239070905615465,7,66.0,0.4661548612467089,4,31.0,0.6161638633370831,6,104.0,0.41359140409155176,16,556.0,0.24318080391053137,1,18.0,0.7011516491694727,2,38.0,0.5106672101636228,7,51.0,0.3210544743188492,4,18.0,0.5060400980140987,0,4.0,0.23340802697669943,6,49.0,0.487891408090791,10,222.0,0.3553375993784835,2,15.0,0.7169938742111167,7,57.0,0.119360753874365,79,1276.0
2480.0,73,379.0,1.226537216828479,6.574007144696099,2,8.0,0.5191844600000252,2,33.0,0.609366491668061,0,8.0,0.8521655995295875,1,61.0,0.6765988886008822,2,23.0,0.6314430306797634,10,119.0,0.4147438742885962,18,559.0,0.07591873572441556,1,9.0,0.6506742293697423,3,27.0,0.6112310718235292,2,42.0,0.5844034907653073,1,16.0,0.3711985758259333,1,9.0,0.4087092879376391,9,78.0,0.1774914964295933,10,224.0,0.24354513706157147,4,19.0,0.660062020303723,7,76.0,0.34528094324874686,73,1311.0
2485.0,81,456.0,1.4339622641509433,6.67446317049546,4,21.0,0.5146550093372778,3,21.0,0.4698293198666202,0,4.0,0.8407547219694111,1,15.0,0.45585333380414433,4,18.0,0.5700897026416851,15,167.0,0.10428164703557911,21,499.0,0.13867597619710412,3,9.0,0.45370337558581025,2,18.0,0.4287157184261992,2,19.0,0.6830325367971355,2,14.0,0.7191370629952358,1,10.0,0.8125367531984865,13,143.0,0.08727500619277802,8,158.0,0.12715312208416069,1,13.0,0.3918405957247335,1,48.0,0.5986406797037404,81,1177.0
2490.0,82,545.0,1.7246835443037976,6.5887762949240845,6,48.0,0.48110791198880015,7,44.0,0.3514847000122751,0,4.0,0.8822852331739858,1,7.0,0.16444887833514746,1,16.0,0.46117932952466884,11,188.0,0.1473373051776004,10,534.0,0.31652373716541027,7,37.0,0.44048747848171826,6,28.0,0.39003547087714785,4,23.0,0.4533889374693562,1,7.0,0.7434179262354951,1,15.0,0.8425311549258216,14,212.0,0.2865405250336412,3,153.0,0.20038688701789242,7,25.0,0.3605809659369483,3,47.0,0.41832085028486804,82,1388.0
2495.0,62,375.0,1.2057877813504823,6.515310219978799,2,45.0,0.49336394915195325,1,44.0,0.3811329016111505,1,1.0,0.26353189231868446,6,27.0,0.45653399060629657,5,23.0,0.3286402284513818,2,125.0,0.5546894166733081,9,549.0,0.2915349767857129,8,73.0,0.4482000122500676,1,31.0,0.4230571424383322,0,19.0,0.39981456339009375,3,16.0,0.6125304662656057,1,7.0,0.4740640948384358,8,215.0,0.3519479734024944,7,165.0,0.16099880410748682,2,38.0,0.5794707031917466,6,73.0,0.45132696159195534,62,1451.0
2500.0,71,402.0,1.3137254901960784,6.670485862335274,1,15.0,0.6080928261994932,3,23.0,0.6772218584292838,5,19.0,0.0013155447723748157,6,57.0,0.6116313146068696,1,31.0,0.5803683494451054,2,105.0,0.5300337655362877,15,612.0,0.16210634709142682,3,75.0,0.36946265080841484,3,18.0,0.6498618632661675,2,13.0,0.7156451304205936,2,16.0,0.387307579249985,6,26.0,0.2714162922710153,2,143.0,0.311881300350512,8,165.0,0.39462022879948644,4,26.0,0.6617684415388577,8,107.0,0.35309153962282935,71,1451.0
2505.0,64,314.0,1.043189368770764,5.677310524626114,3,16.0,0.43189592975587,5,34.0,0.6191559041616914,5,52.0,0.20126913759299217,1,51.0,0.2839190603062806,1,12.0,0.6908782669615069,5,99.0,0.14871607493316857,18,602.0,0.05954682490890882,2,40.0,0.22640864513837652,0,13.0,0.676789760652318,2,11.0,0.6097885958067685,4,23.0,0.4499859564645277,2,31.0,0.4389908981172229,4,135.0,0.20383081312392573,3,105.0,0.4743348614580899,2,23.0,0.3641271311604723,7,115.0,0.4281221759941732,64,1362.0
2510.0,78,432.0,1.3890675241157557,6.590566932187093,5,34.0,0.48676357532678144,7,59.0,0.41721505534365627,0,41.0,0.7192846530201631,6,28.0,0.21264360500979834,3,18.0,0.5162550186243006,10,138.0,0.09290624759987362,13,509.0,0.1131618658185965,2,26.0,0.6204397207426551,2,9.0,0.5736513913041537,4,25.0,0.4139697319264642,4,43.0,0.6299494671581919,2,19.0,0.6981248987123774,7,158.0,0.5081683997434023,3,93.0,0.1576130335152299,7,35.0,0.3492566468448581,3,54.0,0.4183158321421066,78,1289.0
2515.0,67,386.0,1.2411575562700965,6.7657811198923135,2,32.0,0.5284640875937944,8,99.0,0.2761595772965978,0,6.0,0.9165900104334548,6,60.0,0.42276492869154886,1,15.0,0.4059649918390177,12,158.0,0.04131231297740784,12,554.0,0.23644536823110285,2,36.0,0.6613710187531932,2,12.0,0.5663818437812955,1,26.0,0.4490043701926438,0,25.0,0.6989264283943577,2,12.0,0.41904979245451357,2,128.0,0.5952251005519451,9,115.0,0.15225993922316314,1,35.0,0.4001212004582042,7,50.0,0.3920885446018816,67,1363.0
2520.0,78,522.0,1.7516778523489933,6.454251661129506,3,15.0,0.5454338791187062,11,150.0,0.35572379023926687,2,6.0,0.6266239265329594,6,90.0,0.399294442291468,2,15.0,0.699011443343883,6,171.0,0.28929269033160177,11,596.0,0.2576821441288919,0,4.0,0.24376857291509688,4,20.0,0.4743684058715726,1,9.0,0.7521246109256595,2,7.0,0.6522108138351396,9,42.0,0.04419762370923979,1,40.0,0.2632984033706805,9,126.0,0.40562001066732645,2,13.0,0.6557147969325919,9,85.0,0.3183026991553812,78,1389.0
2525.0,76,483.0,1.6484641638225257,6.211628723240318,4,29.0,0.5369385398211524,7,143.0,0.4999239862099065,2,9.0,0.3000341662708825,4,82.0,0.12306260148207206,2,25.0,0.7325874738566686,6,187.0,0.324066122549405,15,654.0,0.21649390522099088,0,2.0,0.5613649076887163,6,44.0,0.4179489944116557,1,14.0,0.8213094184001895,4,19.0,0.4680928233084101,11,97.0,0.041399721926802587,6,27.0,0.19604525271657386,2,79.0,0.5744232981059293,1,10.0,0.6635173650635038,5,95.0,0.1460872581395899,76,1516.0
2530.0,49,281.0,0.9335548172757475,5.957013844458941,0,21.0,0.5750882586604875,1,59.0,0.46729799612741446,2,15.0,0.19033373328441625,0,26.0,0.5293871847690057,0,5.0,0.4855689044157678,12,217.0,0.2524371418420359,18,633.0,0.09330154876283524,0,4.0,0.7957317141203994,3,41.0,0.326670900178877,0,2.0,0.7166475823979,0,13.0,0.515634558754877,5,109.0,0.37958865759265237,2,35.0,0.1927387831598364,1,47.0,0.33694957035875994,3,16.0,0.5189301445349923,2,56.0,0.5245819779473145,49,1299.0
2535.0,63,349.0,1.1633333333333333,7.069448251814059,1,4.0,0.5936282594710031,6,28.0,0.3055744130892066,2,28.0,0.5275769493163696,0,9.0,0.8645452930768952,1,6.0,0.4799815390522644,17,294.0,0.21790020283126502,18,523.0,0.07963728581019908,0,6.0,0.8472860068337968,2,16.0,0.5358745155828533,2,5.0,0.4575593979751379,0,4.0,0.8188333655143339,0,54.0,0.7168142407436018,2,22.0,0.7259484313093759,7,62.0,0.2204225611100433,2,18.0,0.2625776171830368,3,45.0,0.5016342412395253,63,1124.0
2540.0,74,460.0,1.5384615384615385,6.6002198536756,2,4.0,0.5520598923609085,7,53.0,0.2249301529195832,2,11.0,0.609481695596122,1,7.0,0.7780486654274351,1,6.0,0.6163628474188152,21,388.0,0.06357718019956374,9,580.0,0.12935313496647738,0,6.0,0.7335215767439948,3,10.0,0.4645624143266705,4,19.0,0.3147434744342726,1,6.0,0.7349975497159504,1,42.0,0.6345742197062687,0,8.0,0.9175923368179865,13,122.0,0.10801320277867471,4,22.0,0.40073598780311875,5,65.0,0.4099022298222665,74,1349.0
2545.0,89,723.0,2.3550488599348536,6.596878033429163,4,19.0,0.5771946324246069,6,60.0,0.4453626046584386,6,32.0,0.5153006213182668,3,16.0,0.5675111945381395,1,11.0,0.8551240702976322,21,495.0,0.1395092246780001,9,610.0,0.23067609721344987,0,4.0,0.44410586625089465,5,30.0,0.5337351962714174,6,42.0,0.48747197849021273,3,14.0,0.5882667249906179,5,62.0,0.2998309322930222,1,5.0,0.42460387852212633,12,152.0,0.38921173987100766,2,20.0,0.4668837097154678,5,94.0,0.48604291007565287,89,1666.0
2550.0,78,600.0,1.9672131147540983,5.543023033299274,1,18.0,0.5506403540074248,4,66.0,0.36229000270604234,5,43.0,0.2549341347670957,1,19.0,0.14757218702686367,2,18.0,0.3980888128014007,18,505.0,0.12156886256739721,9,562.0,0.24208173592633872,1,12.0,0.22758478052071807,7,61.0,0.47501064209082006,1,41.0,0.4772206215742566,5,40.0,0.32420366175728665,11,108.0,0.03414843870205105,6,28.0,0.0026558892638471076,3,118.0,0.39911606749606693,4,23.0,0.6429129466016188,0,58.0,0.7098342351032694,78,1720.0
2555.0,61,449.0,1.4721311475409835,6.301658712191627,3,9.0,0.6357531383019934,8,68.0,0.22886942272116886,2,29.0,0.27073744566640273,2,16.0,0.510559787397649,1,19.0,0.42602155570426,12,420.0,0.25830573981512117,5,419.0,0.2627825299584086,3,22.0,0.6937928940027878,3,57.0,0.3596706631391256,2,11.0,0.6760433770091288,7,71.0,0.4794552467531741,11,165.0,0.3038292457976779,1,36.0,0.20107515341172938,1,63.0,0.31109967024979285,0,16.0,0.5558006227041804,0,4.0,0.6933974699731592,61,1425.0
2560.0,57,330.0,1.0679611650485437,7.139410441616449,5,26.0,0.5985546662233874,12,111.0,0.2571828512735313,2,27.0,0.6735955907759803,1,9.0,0.6156381621589031,2,15.0,0.6849801932655037,7,437.0,0.3697667024854702,7,270.0,0.1684087092728909,3,35.0,0.7035749497396884,4,25.0,0.4367819238734053,1,5.0,0.6043738635585694,2,63.0,0.6382266768804887,5,155.0,0.49537494761434814,0,8.0,0.7790633022465397,2,70.0,0.2903582417478647,2,5.0,0.5290605150396183,2,7.0,0.4097840743534465,57,1268.0
2565.0,59,310.0,1.0130718954248366,7.06684978606089,5,51.0,0.46700149685494613,8,126.0,0.2443693424632093,2,7.0,0.68823596657365,5,26.0,0.6296933707614789,1,11.0,0.6752064641431562,10,473.0,0.3866381789554348,6,193.0,0.32892521858080476,0,20.0,0.5315987657609046,4,32.0,0.44884469604741134,2,13.0,0.5280114261344498,1,17.0,0.5503681910793258,1,78.0,0.5602448714070696,0,8.0,0.8779362135168176,7,89.0,0.2918112277595254,0,3.0,0.40805648610344847,7,30.0,0.13166138556551094,59,1177.0
2570.0,55,257.0,0.8371335504885994,6.694904037638695,3,46.0,0.48235786339649306,4,89.0,0.4221668036389652,2,17.0,0.4812684477592374,0,25.0,0.4701538022474705,3,18.0,0.47086352032011686,10,446.0,0.3401625984073964,6,128.0,0.5731406280744735,5,19.0,0.4212724009427469,1,24.0,0.6942041596472098,3,32.0,0.5156005241528571,2,6.0,0.3522762340697432,3,72.0,0.3632075198079849,1,7.0,0.6555737483821835,7,95.0,0.37762367221874654,3,16.0,0.4663218532240183,2,43.0,0.46874002218172395,55,1083.0
2575.0,64,330.0,1.0543130990415335,6.680391964943006,1,13.0,0.5865341705039564,5,42.0,0.5806758184449363,1,9.0,0.6396206029078355,7,29.0,0.26049512812267733,2,23.0,0.383738579667302,11,357.0,0.10603883410603723,6,118.0,0.5986718374287626,11,61.0,0.37119216479732475,3,13.0,0.7423142771509609,0,12.0,0.7396737562074004,6,23.0,0.41479516019948476,7,92.0,0.15903491421311064,2,8.0,0.26058139923270646,2,54.0,0.4184706553698006,0,9.0,0.7507612121466481,0,19.0,0.8138362507860528,64,882.0
2580.0,72,465.0,1.5,6.212753733622598,4,22.0,0.5545483678465467,1,32.0,0.6623328319478037,1,14.0,0.838853479078823,7,62.0,0.24276872475755878,3,21.0,0.594784936789861,7,391.0,0.10497122330808578,10,151.0,0.2855861723282751,17,134.0,0.29584347490999097,0,9.0,0.5022185247999987,2,11.0,0.657389663908898,2,29.0,0.22079960443178076,7,98.0,0.14263878300108898,4,23.0,0.23697604063331182,5,35.0,0.1953769175843694,2,8.0,0.7763955972073066,0,4.0,0.8585225793192363,72,1044.0
2585.0,78,486.0,1.51875,6.211472463975497,0,15.0,0.5165547429473729,1,6.0,0.6136460373610229,1,15.0,0.8213863253403665,2,67.0,0.4585630876096596,5,34.0,0.5430584311670134,8,406.0,0.16996434391657894,8,141.0,0.1511288625762648,25,234.0,0.1796819584446891,5,19.0,0.2981630981727333,0,5.0,0.4557738308752163,5,31.0,0.39629507844989637,4,62.0,0.5883088871796925,6,55.0,0.5491199778707891,4,47.0,0.0986939254048438,2,3.0,0.5228966582698176,2,10.0,0.18132301230120934,78,1150.0
2590.0,93,627.0,1.9411764705882353,6.423088035051199,2,8.0,0.6850719261887716,3,12.0,0.29642149858811334,4,25.0,0.5948471658043318,1,24.0,0.7851323494040833,2,28.0,0.4015713886516877,11,377.0,0.07830027393150504,5,78.0,0.1952380468190644,30,372.0,0.08361997259998911,8,44.0,0.30022904051322213,4,22.0,0.5239561446134239,5,55.0,0.5940651334734472,3,60.0,0.6052195971702945,0,45.0,0.6919106566428771,4,49.0,0.48728259831500015,5,19.0,0.38935141123364597,6,39.0,0.4186540560475699,93,1257.0
2595.0,87,819.0,2.5917721518987342,6.421827284763043,3,7.0,0.493006276254647,5,31.0,0.340253652242965,7,52.0,0.11667972440449294,2,22.0,0.6938590787859252,3,22.0,0.46343163847497165,9,288.0,0.2520978743635174,6,63.0,0.43790752876341704,31,529.0,0.011546460436129264,4,43.0,0.5194836112784789,1,19.0,0.6793797519891384,0,41.0,0.6643931296220148,6,63.0,0.36515784322532296,0,4.0,0.4107466233145309,2,36.0,0.6892873867176514,1,26.0,0.40433503211912303,7,74.0,0.5694466753043737,87,1320.0
2600.0,91,909.0,2.9041533546325877,6.301944368464922,4,23.0,0.5797128590548902,3,35.0,0.43426414815008496,7,64.0,0.2517727396160358,6,42.0,0.4391810406291568,2,15.0,0.6584414008344449,4,169.0,0.21173591548668175,6,89.0,0.49869914610616967,25,608.0,0.13150474764236483,6,47.0,0.5333931956505578,2,13.0,0.7197761026556624,2,7.0,0.5316635137075465,5,68.0,0.1018856184238905,5,20.0,0.1776689340223898,4,32.0,0.6025019051411318,3,17.0,0.644347161151862,7,105.0,0.459387615804592,91,1354.0
2605.0,59,545.0,1.7192429022082019,6.202117307509739,0,18.0,0.5444700216580507,5,36.0,0.5281917340774813,0,38.0,0.5354857088935193,5,50.0,0.10438567352082034,4,25.0,0.5883559169560705,4,108.0,0.3803683609625468,2,75.0,0.49077655985774266,15,584.0,0.25441418399801863,2,43.0,0.3754681059279024,1,8.0,0.5567714141021408,3,20.0,0.473334154602428,4,56.0,0.38478293917551726,1,29.0,0.5542651316585506,3,32.0,0.39401621415874055,4,35.0,0.6572846841827583,6,99.0,0.06952027464095344,59,1256.0
2610.0,54,391.0,1.2532051282051282,6.2503304560382045,2,6.0,0.6094699006756398,5,45.0,0.21942680040757254,0,25.0,0.524852536202131,3,48.0,0.3894622871534272,6,49.0,0.3611238570778692,1,73.0,0.5006717488798348,1,31.0,0.422029511151371,8,472.0,0.24783930860023923,6,30.0,0.33309557572235376,5,22.0,0.29865069562131513,5,42.0,0.5100625050876741,3,47.0,0.5350303452123396,1,16.0,0.8120435496558084,6,33.0,0.3287675674137505,0,24.0,0.5115400511918303,2,58.0,0.23533770258347325,54,1021.0
2615.0,80,347.0,1.0776397515527951,6.191168678141065,3,8.0,0.485103286818161,5,44.0,0.35435760004355454,4,43.0,0.4256228857590437,2,35.0,0.6472301433764953,2,47.0,0.3903547901286176,7,64.0,0.3588938877466684,7,48.0,0.19973412123476347,9,356.0,0.24669707796439896,4,39.0,0.47333584910583765,12,71.0,0.3049023448448933,1,35.0,0.6251643500837828,6,60.0,0.19539736139063707,3,23.0,0.6225718353534563,8,54.0,0.34836846941209026,5,20.0,0.281827486729714,2,35.0,0.4336682391749709,80,982.0
2620.0,83,464.0,1.4233128834355828,6.359599291322899,5,27.0,0.5694504327952161,4,41.0,0.43746719444525073,1,38.0,0.4447222066629858,3,33.0,0.3418660825259178,1,17.0,0.5829719488206407,12,116.0,0.36855471243284715,12,100.0,0.07432189291280152,6,289.0,0.4458236090103703,5,37.0,0.5743695320727894,7,91.0,0.4497403118930114,0,4.0,0.5891581024043099,3,55.0,0.4675679264933491,9,53.0,0.3079896406784903,3,51.0,0.304654055268679,6,37.0,0.28374254866893084,6,59.0,0.4431361080820392,83,1048.0
2625.0,80,515.0,1.619496855345912,6.492665189143258,1,23.0,0.4865781954482336,5,35.0,0.5066078377633869,0,11.0,0.736246113712401,8,68.0,0.1401969237930354,2,8.0,0.629934812894756,6,125.0,0.2672261820608237,17,177.0,0.26061734441002776,2,260.0,0.41014876190719507,3,37.0,0.3640163957998891,2,65.0,0.4675106469360024,2,8.0,0.4183090375009695,0,19.0,0.7985856082462364,15,112.0,0.009615462492645494,5,47.0,0.13001244041244203,4,38.0,0.37242823385805984,8,97.0,0.4642149105008214,80,1130.0
2630.0,87,584.0,1.8422712933753944,6.74681407654419,3,10.0,0.6429381985190706,7,60.0,0.28963669357766453,2,6.0,0.6866796468220147,2,54.0,0.43155277867597513,5,28.0,0.6007690076251575,3,84.0,0.20839055206497537,12,203.0,0.4597394611560542,6,253.0,0.14373905049621635,7,32.0,0.31925952383428624,5,33.0,0.4565917856458454,4,20.0,0.5811369005763627,2,13.0,0.6403764373477494,18,199.0,0.22827189215036603,5,53.0,0.1902369202725362,2,34.0,0.5193169865900802,4,90.0,0.4100802281537832,87,1172.0
2635.0,71,562.0,1.8246753246753247,6.612180262970417,4,26.0,0.5894513448352994,11,110.0,0.24973343793122696,2,3.0,0.1926492056754203,1,25.0,0.7449309985467523,1,26.0,0.3842665758308731,1,32.0,0.5552834122574378,5,168.0,0.3622723921047092,11,300.0,0.3876051520973436,7,64.0,0.3577413069951238,1,24.0,0.33279875336209735,0,15.0,0.7374538418909256,4,27.0,0.4539301383904067,12,227.0,0.4361108777600958,5,80.0,0.19129733604218335,4,35.0,0.6192387303952007,2,43.0,0.48562646676341453,71,1205.0
2640.0,64,436.0,1.4485049833887043,5.96158356015274,1,19.0,0.4730546843241271,6,120.0,0.30287310143413076,6,27.0,0.09030452222105502,1,13.0,0.7955582306669896,6,22.0,0.3396297955139473,2,24.0,0.6547649684336263,2,160.0,0.15560138384643613,13,363.0,0.36163227855376523,7,103.0,0.31660768633125475,7,30.0,0.364866894022915,2,6.0,0.5583830099688694,4,30.0,0.3617664110030495,5,187.0,0.3532073808114929,0,58.0,0.7179160403078203,0,22.0,0.36458011579809796,2,30.0,0.6443913620173132,64,1214.0
2645.0,68,529.0,1.6955128205128205,6.475486516488673,2,9.0,0.6382472417983354,1,66.0,0.5963770625393106,0,30.0,0.19369486776297426,1,5.0,0.5364940051137689,7,57.0,0.5150044627948618,8,48.0,0.5335267453687134,8,182.0,0.20389668071981004,20,445.0,0.2621119943571541,7,138.0,0.5171349871258348,3,39.0,0.3616293567609569,0,7.0,0.3013566873172127,1,21.0,0.5234910913242979,6,122.0,0.2449318883657,0,8.0,0.9181478030594409,3,12.0,0.5062446465930045,1,9.0,0.39674133889274343,68,1198.0
2650.0,73,442.0,1.3516819571865444,6.511966359631722,1,5.0,0.5895306409878996,4,28.0,0.6107936575269491,0,8.0,0.7008828810500156,6,23.0,0.32560622964688346,1,54.0,0.61366694218634,6,56.0,0.2695526722935027,15,244.0,0.21494573315784746,15,437.0,0.12895171423168167,2,112.0,0.586715167476965,4,30.0,0.4071105664618983,2,10.0,0.5425292976862013,3,21.0,0.24799630919231191,9,144.0,0.25420121349889685,1,7.0,0.6180122739131478,1,10.0,0.573842976419451,3,23.0,0.5160998857382731,73,1212.0
2655.0,73,372.0,1.15527950310559,6.219701401923952,3,17.0,0.558885542093072,0,21.0,0.38263197912959684,0,8.0,0.8718665573862304,1,27.0,0.1216167049244571,1,15.0,0.46396542780094097,5,51.0,0.1524805220696152,15,268.0,0.30714857810863183,10,312.0,0.14127814852240803,3,15.0,0.4422927598695359,6,53.0,0.5183218324824297,2,7.0,0.5317862393835222,9,61.0,0.1944857963697761,8,160.0,0.32745742385248594,6,26.0,0.31525124700973745,3,19.0,0.6601542465536044,1,19.0,0.419144668984934,73,1079.0
