step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,14.73945318058911,0,0.0,0.9343627159844082,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,14.175108259590083,0,0.0,0.9376324741606182,0,0.0,1.0,0,0.0,0.9356686516748222,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,14.216818878398712,0,0.0,0.9250887735430735,0,0.0,0.9343627159844082,0,0.0,0.9741672537272879,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,11.95267246196613,0,0.0,0.9033662356454106,0,0.0,0.9461564504639148,0,0.0,0.011267787687817936,0,0.0,1.0,0,0.0
30.0,2,6.0,0.75,7.950448591864811,1,1.0,0.6484110562694336,0,0.0,0.5603559087594836,1,5.0,0.0,0,0.0,1.0,2,6.0
35.0,4,22.0,2.2,6.3815916115794495,2,8.0,0.23321511990630375,1,4.0,0.6925744963060257,1,10.0,0.4612888747682909,0,0.0,1.0,4,22.0
40.0,5,47.0,4.2727272727272725,6.815328180985944,3,23.0,0.24314391157130522,1,9.0,0.730037296566203,1,15.0,0.47177550242665206,0,0.0,1.0,5,47.0
45.0,6,73.0,6.083333333333333,3.0388802937741066,4,39.0,0.0001685278796696483,1,14.0,0.37778684996392253,1,20.0,0.005245574976507718,0,0.0,0.9159969985840573,6,73.0
50.0,9,116.0,8.285714285714286,4.4478098941705175,4,59.0,0.2,3,27.0,0.2390973964909234,2,30.0,0.3106923194181546,0,0.0,0.914006471426295,9,116.0
55.0,9,161.0,10.0625,5.59847859224632,4,79.0,0.19113694016745314,3,42.0,0.0,2,40.0,0.5373484579258941,0,0.0,0.9536253724423278,9,161.0
60.0,10,207.0,12.9375,3.957765838589122,5,100.0,0.00034898014106488605,3,57.0,0.0,2,50.0,0.3729550289914533,0,0.0,0.9424590799602393,10,207.0
65.0,12,262.0,15.411764705882353,2.8390644960328815,5,125.0,2.772374185381922e-06,3,72.0,0.0,4,65.0,0.16123563382964434,0,0.0,1.0,12,262.0
70.0,13,327.0,19.235294117647058,2.7771563271669515,5,150.0,0.16666666666666666,3,87.0,0.0,5,90.0,0.14814523262571078,0,0.0,1.0,13,327.0
75.0,13,392.0,20.63157894736842,3.520934465416091,5,175.0,0.28173249761925045,3,102.0,0.25,5,115.0,0.14524192480843667,0,0.0,1.0,13,392.0
80.0,14,462.0,24.31578947368421,2.930435834054119,5,200.0,0.24860752021406424,3,117.0,0.232519697135517,6,145.0,0.13486586655100435,0,0.0,1.0,14,462.0
85.0,16,536.0,22.333333333333332,3.3908082213876853,6,228.0,0.21072513977846674,3,132.0,0.2374444634187585,7,176.0,0.2462534076522482,0,0.0,1.0,16,536.0
90.0,19,623.0,24.92,1.776215079229833,8,264.0,0.010969190518113715,3,147.0,0.0,8,212.0,0.18569416147037354,0,0.0,0.9302784337088338,19,623.0
95.0,22,726.0,27.923076923076923,1.1828474912113913,9,307.0,0.09648446041318548,3,162.0,0.0,10,257.0,0.011705899041972313,0,0.0,0.9563080628197002,22,726.0
100.0,25,847.0,30.25,1.3533888246411048,10,354.0,0.09097974603860554,3,177.0,0.0,12,316.0,0.04262284151326618,0,0.0,1.0,25,847.0
105.0,23,756.0,25.2,1.5246282585415025,7,325.0,0.059005004434961525,3,192.0,0.0,13,378.0,0.09069205968029766,0,0.0,1.0,23,895.0
110.0,20,685.0,20.757575757575758,3.0962233732773345,3,208.0,0.3777262419190418,3,207.0,0.23015685521131418,14,448.0,0.09685058386971832,0,0.0,1.0,20,863.0
115.0,18,743.0,22.515151515151516,3.6713666873235193,0,151.0,0.38678427934474235,3,222.0,0.2356493785811994,15,523.0,0.20276989326483608,0,0.0,1.0,18,896.0
120.0,20,839.0,23.97142857142857,3.7823134136053933,2,157.0,0.2857777337225925,3,237.0,0.4649090023963021,15,596.0,0.11008471357000628,0,0.0,1.0,20,990.0
125.0,24,950.0,25.675675675675677,3.9254085320159304,6,178.0,0.19262313037125212,3,252.0,0.48535956037585654,15,671.0,0.053403295952729114,0,0.0,0.992071016057248,24,1101.0
130.0,24,1042.0,29.771428571428572,2.324549398739903,5,151.0,0.1570436669812419,3,267.0,0.09861076817929562,16,747.0,0.000235237864550754,0,0.0,0.9599462155266871,24,1165.0
135.0,22,1121.0,31.13888888888889,3.1703449746685486,1,98.0,0.24681109270365695,5,290.0,6.0329710367845985e-05,16,829.0,0.1405959932607345,0,0.0,0.9233979581892822,22,1217.0
140.0,24,1237.0,30.925,4.980835064730918,2,32.0,0.6104211088391166,5,315.0,0.27814774280613225,17,911.0,0.20759371463675128,0,0.0,1.0,24,1258.0
145.0,24,1357.0,33.09756097560975,5.231988088035145,2,23.0,0.6294212462761494,5,340.0,0.27460750576566034,17,994.0,0.21858480120403953,0,0.0,1.0,24,1357.0
150.0,24,1477.0,35.166666666666664,5.445070474289346,2,33.0,0.5908471301212546,5,365.0,0.27043075410897116,17,1079.0,0.19328196188380548,0,0.0,0.973447994615469,24,1477.0
155.0,22,1554.0,35.31818181818182,5.478548553232396,0,17.0,0.616318685129534,5,390.0,0.27488648335429566,17,1164.0,0.16588762534421475,0,0.0,0.9284324334939635,22,1571.0
160.0,22,1664.0,37.81818181818182,6.041724124191202,0,0.0,0.6172384042246064,5,417.0,0.4784485615753897,17,1249.0,0.09416316227955358,0,0.0,0.9883267912404345,22,1666.0
165.0,22,1774.0,42.23809523809524,4.83422873582275,0,0.0,0.3834536841887899,5,442.0,0.40527866440205657,17,1334.0,0.0,0,0.0,0.9577096898419415,22,1776.0
170.0,25,1894.0,46.19512195121951,4.380074657116799,1,3.0,0.564738567182609,7,474.0,0.27454202825530855,17,1421.0,0.0913089922240558,0,0.0,0.975011004710391,25,1898.0
175.0,26,2016.0,48.0,4.479295381070339,0,0.0,0.8294874700881075,9,514.0,0.16975757717107143,17,1506.0,0.1471635304130156,0,0.0,0.9539099699521016,26,2020.0
180.0,28,2150.0,52.4390243902439,3.4753290078346692,0,0.0,0.5699907114758331,9,561.0,0.15632962396483324,19,1593.0,0.04940414214391767,0,0.0,0.9268328505552302,28,2154.0
185.0,30,2292.0,52.09090909090909,3.49131256768154,1,3.0,0.49402618283721395,10,607.0,0.08523972359999481,19,1688.0,3.4979434159671145e-07,0,0.0,0.9138023055483893,30,2298.0
190.0,31,2446.0,54.355555555555554,3.804997061311936,2,10.0,0.5677014157671603,10,657.0,0.15514804566664897,19,1785.0,0.11356734055031174,0,0.0,0.8761939749530621,31,2452.0
195.0,29,2581.0,61.45238095238095,2.8285338094634302,0,9.0,0.40929957320067256,10,707.0,0.08794007578197119,19,1880.0,0.11302737371138329,0,0.0,0.9990409997085398,29,2596.0
200.0,30,2729.0,62.02272727272727,3.563394277133061,1,3.0,0.4431187684416943,10,759.0,0.22300696525285563,19,1973.0,0.04237373401969136,0,0.0,0.9857237425508554,30,2735.0
205.0,31,2880.0,62.608695652173914,3.442135427430648,1,8.0,0.7207559407592055,11,810.0,0.1474666400028447,19,2068.0,0.0,0,0.0,0.9645191552985497,31,2886.0
210.0,32,3027.0,67.26666666666667,2.7188616709398716,0,0.0,0.6229827561748144,13,870.0,0.059471158378904855,19,2163.0,0.0,0,0.0,0.9162170942749408,32,3033.0
215.0,34,3195.0,72.61363636363636,2.883876247696586,0,0.0,0.8302566451553911,15,943.0,0.11588429758624891,19,2260.0,0.08111358846756817,0,0.0,0.9936823791978876,34,3203.0
220.0,34,3365.0,74.77777777777777,3.1248667791221085,0,0.0,0.9429975606981441,15,1018.0,0.056779201511306235,19,2355.0,0.13744573380012765,0,0.0,0.9684091977249127,34,3373.0
225.0,34,3535.0,80.3409090909091,2.912854109619453,0,0.0,0.9635018789331515,15,1093.0,0.0,19,2448.0,0.13895167564790967,0,0.0,0.9317413311724814,34,3541.0
230.0,34,3705.0,84.20454545454545,2.6779959906380593,0,0.0,0.052935827624602645,15,1168.0,0.05752748781511763,19,2543.0,0.09161902386094531,0,0.0,0.9188156303961056,34,3711.0
235.0,35,3879.0,80.8125,3.1092182560120882,1,4.0,0.7732240132790236,15,1243.0,0.059709076876540576,19,2638.0,0.02210173890745204,0,0.0,1.0,35,3885.0
240.0,37,4061.0,88.28260869565217,2.608668806959395,1,9.0,0.7498869961902594,15,1318.0,0.05822922316233839,21,2740.0,3.231372245741305e-05,0,0.0,0.9268265201359916,37,4067.0
245.0,36,4232.0,90.04255319148936,2.192316223080415,0,0.0,0.4722682214885843,15,1393.0,0.11102616156855649,21,2847.0,0.022095402200863448,0,0.0,0.9373349072943834,36,4240.0
250.0,38,4419.0,92.0625,2.5048856489728846,2,7.0,0.5442064701348536,15,1468.0,0.06103223658978943,21,2952.0,0.09973895633988539,0,0.0,0.9579543121819168,38,4427.0
255.0,37,4593.0,91.86,2.6108280772929966,1,8.0,0.5263245167628543,15,1543.0,0.05928434673342079,21,3057.0,0.08180962757401694,0,0.0,0.950591315528638,37,4608.0
260.0,38,4779.0,88.5,3.126513802788536,0,1.0,0.6778501962687822,15,1618.0,0.160269414666926,23,3171.0,0.06991996437329043,0,0.0,0.949953863863187,38,4790.0
265.0,40,4974.0,90.43636363636364,3.235794742543392,1,1.0,0.6102839771764449,15,1693.0,0.10764891846380147,24,3291.0,0.1455279788341472,0,0.0,0.9352455518402426,40,4985.0
270.0,41,5178.0,90.84210526315789,3.5550077463129752,2,10.0,0.6626505651060767,15,1768.0,0.05828292068132513,24,3409.0,0.12195066541696467,0,0.0,0.8905999366730474,41,5187.0
