step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.259474,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.286663273578885,0,0.0,0.9718448056945092,0,0.0,1.0,0,0.0,0.9752388898325463,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.749556555786263,0,0.0,0.9384665925262198,0,0.0,1.0,0,0.0,0.8709618396805107,0,0.0,1.0,0,0.0
20.0,2,4.0,0.4,10.741880550872533,0,0.0,0.952612927553517,0,0.0,0.9169829328670641,2,4.0,0.32918552521350947,0,0.0,1.0,2,4.0
25.0,3,15.0,1.0714285714285714,7.63741179719928,1,1.0,0.6017483945012364,0,0.0,0.9602684315531826,2,14.0,0.24593216445255967,0,0.0,1.0,3,15.0
30.0,7,41.0,2.9285714285714284,4.9013422012975765,4,14.0,0.3326390173766412,0,0.0,0.6127482394521779,3,27.0,0.23095534537898735,0,0.0,1.0,7,41.0
35.0,11,88.0,5.5,3.4572363765741096,6,39.0,0.13508670591107855,2,7.0,0.5703260647467041,3,42.0,0.05525952107148739,0,0.0,1.0,11,88.0
40.0,12,146.0,8.588235294117647,3.0089517718956174,6,69.0,0.23386387966769406,2,17.0,0.36646564542944093,4,60.0,6.728521654993595e-05,0,0.0,1.0,12,146.0
45.0,14,212.0,10.6,3.9228601297994006,6,99.0,0.32270201498159573,4,33.0,0.3178172577682302,4,80.0,0.0,0,0.0,1.0,14,212.0
50.0,14,282.0,13.428571428571429,3.0359271961154226,6,129.0,0.07964764939892754,4,53.0,0.3260050667736049,4,100.0,0.0,0,0.0,0.944198280430903,14,282.0
55.0,17,360.0,17.142857142857142,2.37448315570912,8,164.0,0.00016067742143949563,5,76.0,0.36034543919739953,4,120.0,0.0,0,0.0,0.9657966142316021,17,360.0
60.0,17,445.0,20.227272727272727,2.297608423581435,8,204.0,0.10397881253000353,5,101.0,0.007600859794643287,4,140.0,0.0,0,0.0,0.9169154598971767,17,445.0
65.0,18,534.0,22.25,3.207675001614336,8,244.0,0.10984017281013254,6,130.0,0.1428643374398127,4,160.0,0.18658639282269146,0,0.0,0.9860955902475155,18,534.0
70.0,18,624.0,24.0,3.689966543391548,8,284.0,0.16605924793498478,6,160.0,0.3239118489612618,4,180.0,0.1878188387610706,0,0.0,0.7752563313748226,18,624.0
75.0,19,715.0,23.833333333333332,4.044689601520671,8,324.0,0.293478757401703,6,190.0,0.3391159819795644,5,201.0,9.367332168401513e-05,0,0.0,1.0,19,715.0
80.0,21,815.0,27.166666666666668,2.598451324370532,9,366.0,0.10156560354437937,7,223.0,0.21429474790246025,5,226.0,0.0,0,0.0,0.92525476513977,21,815.0
85.0,24,932.0,31.066666666666666,2.5579511725754838,12,423.0,0.00022726198560530937,7,258.0,0.2881168323092809,5,251.0,0.0,0,0.0,0.9440452463182143,24,932.0
90.0,24,1052.0,33.935483870967744,2.825638430157519,12,483.0,0.075487253713007,7,293.0,0.1857784427469278,5,276.0,0.16235773926894123,0,0.0,0.9383112829206728,24,1052.0
95.0,25,1175.0,35.60606060606061,2.8166986891742627,12,543.0,0.1367731143836064,8,331.0,1.3892716989401661e-06,5,301.0,0.18009688347709704,0,0.0,0.9607741497504944,25,1175.0
100.0,26,1303.0,36.19444444444444,3.1335205993630426,12,603.0,0.0077739899080636315,8,371.0,0.2659653149537365,6,329.0,0.21313134802469114,0,0.0,0.9409501278783856,26,1303.0
105.0,28,1440.0,36.92307692307692,3.0498408889244875,13,668.0,0.0713560394901043,8,411.0,0.32136967522991955,7,361.0,0.110064183690143,0,0.0,0.9263647868320677,28,1440.0
