step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.457518124606091,0,0.0,0.9033446646434736,0,0.0,1.0,0,0.0,0.9127372931850727,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.21569249563472,0,0.0,0.9865467160900924,0,0.0,1.0,0,0.0,0.9565180286168513,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,4.33675942022837,0,0.0,0.5059465869161124,0,0.0,1.0,0,0.0,0.19122003389026374,0,0.0,1.0,0,0.0
20.0,3,12.0,2.0,6.361380113780496,1,4.0,0.7234855221265434,0,0.0,1.0,2,8.0,2.98872465885281e-05,0,0.0,1.0,3,12.0
25.0,3,27.0,3.857142857142857,7.419337867410229,1,9.0,0.6448038147338991,0,0.0,0.9879878353722368,2,18.0,0.0,0,0.0,1.0,3,27.0
30.0,4,43.0,6.142857142857143,5.564162046862689,2,15.0,0.3269224508206348,0,0.0,0.9691597296021723,2,28.0,0.30644630048563665,0,0.0,1.0,4,43.0
35.0,4,63.0,7.0,7.625677585949319,2,25.0,0.4892395670306551,0,0.0,1.0,2,38.0,0.2993796957275179,0,0.0,1.0,4,63.0
40.0,4,83.0,9.222222222222221,6.638986223106327,2,35.0,0.3431237413474235,0,0.0,1.0,2,48.0,0.32692011798979675,0,0.0,0.9143856998893761,4,83.0
45.0,5,107.0,10.7,6.697054155819989,3,49.0,0.25000849287620797,0,0.0,0.983757757732352,2,58.0,0.47789551520677753,0,0.0,0.9847396923504893,5,107.0
50.0,5,132.0,12.0,7.3727487954057915,3,64.0,0.39324413589252466,0,0.0,0.9799025893964196,2,68.0,0.3179733307905554,0,0.0,1.0,5,132.0
55.0,5,157.0,13.083333333333334,6.867685335473369,3,79.0,0.185426430187891,0,0.0,0.9779261168581437,2,78.0,0.0,0,0.0,0.9796196539690575,5,157.0
60.0,6,186.0,14.307692307692308,5.915981665554583,4,98.0,0.0034858409766320327,0,0.0,0.8496269677482379,2,88.0,0.3234860204979089,0,0.0,0.961150850432661,6,186.0
65.0,7,220.0,16.923076923076923,5.76387855311095,5,122.0,4.115310091610939e-06,0,0.0,0.8952335037283788,2,98.0,0.3132489229768131,0,0.0,0.936452607375545,7,220.0
70.0,7,255.0,17.0,6.1411483214183,5,147.0,0.0,0,0.0,0.8786606299731593,2,108.0,0.3651581965413566,0,0.0,0.9868066298067473,7,255.0
75.0,8,295.0,17.352941176470587,6.466934134526654,5,172.0,0.27691352612085546,0,0.0,1.0,3,123.0,0.231387260163373,0,0.0,0.8398769146861698,8,295.0
80.0,10,341.0,18.944444444444443,5.789583082062842,5,197.0,0.355538459933438,0,0.0,1.0,5,144.0,0.000679074777477942,0,0.0,0.9044399158883084,10,341.0
85.0,11,392.0,21.77777777777778,4.973317719098612,6,223.0,0.2417960979212095,0,0.0,0.9200409426317259,5,169.0,0.16500281464310054,0,0.0,0.8602054871045726,11,392.0
90.0,11,447.0,22.35,5.719817705846859,6,253.0,0.31982472657933403,0,0.0,0.9265343945112356,5,194.0,0.27691352612085546,0,0.0,1.0,11,447.0
95.0,8,303.0,12.625,6.396996566667107,3,201.0,0.1423924473981303,0,0.0,1.0,5,219.0,0.44856401022269693,0,0.0,0.974793029025818,8,420.0
100.0,6,248.0,11.80952380952381,5.584280459210568,1,92.0,0.16868423257867027,0,2.0,0.9023725542712268,5,244.0,0.2677703137243937,0,0.0,0.9743521627838501,6,338.0
105.0,9,286.0,13.0,6.143912100123409,1,23.0,0.5201799737063091,0,2.0,0.9111670353784583,8,277.0,0.008770538584250231,0,0.0,1.0,9,302.0
110.0,11,326.0,13.04,5.74439634601143,2,19.0,0.4708679464529963,0,2.0,0.6234094649038798,9,321.0,0.15994978062538315,0,0.0,0.9917331933178861,11,342.0
115.0,14,390.0,15.0,3.964372679040003,2,29.0,0.5824913364816752,2,10.0,0.03714444059914995,10,369.0,0.07980885623433531,0,0.0,0.9854649133333022,14,408.0
120.0,18,473.0,16.310344827586206,4.579829718488942,2,39.0,0.4708111324561446,5,28.0,0.1573744588602495,11,424.0,0.23933760253544095,0,0.0,0.9685572069405608,18,491.0
125.0,20,570.0,18.387096774193548,4.341619961430646,3,54.0,0.3998783847862847,5,53.0,0.26436395536984286,12,479.0,0.17875124556276922,0,0.0,1.0,20,586.0
130.0,18,620.0,19.375,4.556480132819381,0,28.0,0.35678215378022815,5,78.0,0.27885783437194794,13,544.0,0.11992572591993561,0,0.0,1.0,18,650.0
135.0,18,710.0,22.903225806451612,5.304816962115342,0,0.0,0.9559963594313201,5,105.0,0.4755199161788533,13,609.0,0.0,0,0.0,0.9508367556703057,18,714.0
140.0,18,800.0,25.806451612903224,4.637240263642691,0,0.0,1.0,5,130.0,0.3342527098008824,13,674.0,0.12571949779083746,0,0.0,0.9364816869934004,18,804.0
145.0,21,898.0,25.65714285714286,4.394659140309893,0,0.0,0.9538283248044847,7,160.0,0.15187811310570645,14,742.0,0.10792022023253531,0,0.0,0.9822060449913596,21,902.0
