step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
335.0,45,6235.0,115.46296296296296,1.359919252289149,5,183.0,3.1421540814438964e-05,39,6063.0,0.033639519330870865,44,6246.0
340.0,45,6457.0,117.4,1.7819248678981565,5,208.0,0.14949187416874252,40,6260.0,0.022336340733561857,45,6468.0
345.0,45,6682.0,121.49090909090908,1.8331599541549037,5,233.0,0.3724338979827988,40,6460.0,0.03489718158420708,45,6693.0
350.0,50,6915.0,121.3157894736842,1.0200056820635328,9,264.0,0.09206541609824084,41,6662.0,3.968183739695598e-05,50,6926.0
355.0,51,7165.0,119.41666666666667,1.2048728902238863,9,309.0,0.09889858580729766,41,6867.0,0.0,50,7176.0
360.0,52,7419.0,119.66129032258064,1.5665881491511566,11,358.0,0.0006394978117067911,41,7072.0,0.022146857040682016,52,7430.0
365.0,52,7679.0,121.88888888888889,1.460890155372076,11,413.0,0.07872229093543641,41,7277.0,0.051020247997208105,52,7690.0
370.0,55,7945.0,124.140625,1.3788802478569069,11,468.0,0.08800131487998944,42,7485.0,0.01598233259467491,53,7953.0
375.0,53,8188.0,127.9375,1.384862396541116,10,496.0,0.15766602677714478,42,7695.0,0.0,52,8191.0
380.0,54,8455.0,134.20634920634922,1.3423353677515466,11,548.0,0.0009609093333014031,42,7905.0,0.02213623667612711,53,8453.0
385.0,52,8265.0,127.15384615384616,1.2622784634351367,6,383.0,0.06541014040415735,43,8117.0,9.792585163685329e-05,49,8500.0
390.0,48,8434.0,131.78125,2.0210580345665567,3,154.0,0.27820531011384136,43,8336.0,0.07130306555267614,46,8490.0
395.0,53,8682.0,131.54545454545453,1.7853537795605032,3,97.0,0.2421402763861942,45,8554.0,0.06292589890621775,48,8651.0
400.0,56,8936.0,131.41176470588235,1.0285190709623262,3,93.0,0.2503745565139345,49,8792.0,0.020284991427171144,52,8885.0
405.0,61,9231.0,133.7826086956522,1.0542520863478968,4,109.0,0.2586456931807539,52,9049.0,0.00013466423981014415,56,9158.0
410.0,61,9528.0,138.08695652173913,1.0453334870738928,4,121.0,0.006775758660333225,52,9309.0,0.0,56,9430.0
415.0,62,9836.0,142.55072463768116,0.8610563346490049,5,144.0,0.1552332925789766,52,9571.0,0.0015768120540134887,57,9715.0
420.0,66,10156.0,141.05555555555554,0.6803478913174518,5,169.0,0.22211650543069164,54,9841.0,1.085848312126601e-06,59,10010.0
425.0,66,10479.0,141.6081081081081,1.0196614885944124,6,197.0,6.94018736208768e-05,54,10111.0,0.024720915475646803,60,10308.0
430.0,65,10748.0,143.30666666666667,1.136444345292058,3,198.0,0.1753102167579119,55,10382.0,0.025156599457737315,58,10580.0
435.0,64,11064.0,147.52,1.3793713720698628,3,185.0,0.4103204605542338,56,10658.0,7.691761578322948e-05,59,10843.0
440.0,65,11389.0,149.85526315789474,1.4581518245367882,4,205.0,0.07110987018348923,56,10938.0,0.016135797717674854,60,11143.0
445.0,68,11722.0,152.23376623376623,0.8998806689205767,6,233.0,4.258596089582155e-05,56,11218.0,0.018381888341373998,62,11451.0
450.0,68,12058.0,152.63291139240508,1.1463326603323118,6,263.0,0.21419307636871723,57,11501.0,0.016105909483131297,63,11764.0
455.0,66,12137.0,149.8395061728395,1.63427511509568,4,92.0,0.11124012030770274,57,11786.0,0.044622153234266534,61,11878.0
460.0,66,12454.0,153.7530864197531,1.36254997114021,2,62.0,0.23864377283546065,58,12075.0,0.025049217437224398,60,12137.0
465.0,71,12798.0,158.0,1.1933105059611322,5,82.0,0.1526908022665337,61,12375.0,0.014697226116284354,66,12457.0
470.0,73,13161.0,164.5125,0.7744968788801032,5,107.0,0.08843617667487451,63,12688.0,1.4763977974295354e-06,68,12795.0
475.0,71,13489.0,168.6125,0.9156554238012046,3,98.0,0.19620393698551822,63,13003.0,0.010355214233270486,66,13101.0
480.0,74,13849.0,170.97530864197532,0.5999186153027374,5,118.0,0.1320165586868372,63,13320.0,0.0002476894046719778,68,13438.0
485.0,75,14222.0,169.3095238095238,0.934825454526847,6,147.0,0.15003061470325602,64,13639.0,0.014631545459284337,70,13786.0
490.0,76,14601.0,167.82758620689654,1.258191016403795,7,181.0,0.1127489411444675,64,13959.0,1.7761641055954944e-06,71,14140.0
495.0,76,14981.0,172.19540229885058,1.1653032465735222,7,216.0,0.10331328584835556,64,14279.0,0.0112158148832716,71,14495.0
500.0,79,15371.0,178.7325581395349,0.7545079110214684,9,259.0,0.08537341728746223,65,14601.0,0.01388875022142118,74,14860.0
505.0,78,15643.0,184.03529411764706,0.5510522748453208,8,181.0,0.14390494848125576,65,14926.0,0.0035335720926629698,73,15107.0
510.0,80,16040.0,186.51162790697674,0.7822669819265667,9,224.0,0.09624289830209767,66,15257.0,0.008735190351982064,75,15481.0
515.0,83,16443.0,184.75280898876406,0.6180768212875373,9,269.0,0.0,67,15590.0,0.013815690456285503,76,15859.0
520.0,81,16848.0,191.45454545454547,0.5951405569850797,9,314.0,0.0,67,15925.0,0.0,76,16239.0
525.0,83,17259.0,193.92134831460675,0.37546642679444536,9,359.0,0.0,67,16260.0,0.01088118409532706,76,16619.0
530.0,84,17679.0,188.0744680851064,0.8730208887544003,9,404.0,0.09286195861793314,67,16595.0,0.0,76,16999.0
535.0,86,18104.0,186.63917525773195,0.934853018373189,10,450.0,0.00045044292457086313,67,16930.0,0.01993236055128481,77,17380.0
540.0,89,18541.0,189.19387755102042,0.7862838704620372,10,500.0,0.15631324286044573,68,17268.0,0.010136343456466048,78,17768.0
545.0,93,18998.0,193.85714285714286,0.3929100004317856,10,550.0,0.00393161917283068,70,17616.0,0.006193964758942154,80,18166.0
550.0,94,19462.0,194.62,0.4685795296916984,11,603.0,0.0,71,17967.0,0.005919674605154086,82,18570.0
555.0,97,19938.0,197.40594059405942,0.40427542141581685,11,658.0,0.0,73,18327.0,0.02043094441631261,84,18985.0
560.0,95,20384.0,203.84,0.3946584554765842,9,685.0,0.09839053016634859,73,18692.0,0.013045530642451703,82,19377.0
565.0,97,20863.0,202.55339805825244,0.3645853633882996,10,734.0,0.1569200759028333,73,19059.0,0.0004133893893869447,83,19793.0
570.0,97,21347.0,205.2596153846154,0.6426216477653016,10,784.0,0.1688196656562771,74,19428.0,5.977346645337012e-07,84,20212.0
575.0,101,21841.0,206.04716981132074,0.38694795973153656,13,840.0,0.02863204363481283,74,19798.0,0.01323347298115528,87,20638.0
580.0,102,22346.0,203.14545454545456,0.6734400281955824,13,905.0,0.12038827387574168,74,20168.0,0.012387748941270118,87,21073.0
585.0,102,22851.0,202.2212389380531,0.8924206224846913,13,970.0,0.028390764252818283,74,20538.0,0.01248219387786473,87,21508.0
590.0,102,23360.0,203.1304347826087,1.0815444808292476,14,1039.0,0.08519183915186701,74,20908.0,0.009754675492912857,88,21947.0
595.0,105,23878.0,211.30973451327435,0.6632336288744967,16,1117.0,0.12054876386132662,74,21278.0,0.0,90,22395.0
600.0,106,24403.0,212.2,0.5654555115994255,17,1202.0,0.03959847958151784,74,21648.0,0.0,91,22850.0
605.0,110,24941.0,209.58823529411765,0.6969745124005353,20,1299.0,0.042223191252283826,74,22018.0,0.0,94,23317.0
610.0,111,25492.0,208.95081967213116,0.8802413219334035,21,1404.0,0.060313826024122275,74,22388.0,0.013004214951217967,95,23792.0
615.0,113,26049.0,211.78048780487805,0.7220471929547966,22,1512.0,0.06817252380811706,74,22758.0,0.01687827567939163,96,24270.0
620.0,114,26599.0,216.2520325203252,0.5198685581188454,21,1603.0,0.029019133454387308,75,23131.0,2.2665741037748177e-06,96,24734.0
625.0,118,27179.0,215.70634920634922,0.6149225333479446,23,1715.0,1.3317392916703735e-05,75,23506.0,0.0,98,25221.0
630.0,114,27622.0,220.976,0.754275217352779,20,1769.0,0.07328562966803602,75,23881.0,0.0,95,25650.0
635.0,116,28194.0,223.76190476190476,0.6302296296042479,21,1790.0,0.10038404254387284,75,24256.0,0.0,96,26046.0
640.0,118,28776.0,226.58267716535434,0.5792800517807414,23,1902.0,0.03750360377487588,75,24631.0,0.0,98,26533.0
645.0,120,29371.0,234.968,0.336330518900084,24,2022.0,0.0,75,25006.0,0.0,99,27028.0
650.0,119,29961.0,237.78571428571428,0.41076498822280316,23,2132.0,0.002069463919428197,75,25381.0,0.012713533852407827,98,27513.0
655.0,120,30561.0,238.7578125,0.6005225887638241,24,2252.0,0.0,75,25756.0,0.013066405827219612,99,28008.0
660.0,121,31138.0,243.265625,0.2940671948802449,24,2348.0,9.108826300423234e-06,75,26131.0,0.0,99,28479.0
665.0,124,31749.0,240.52272727272728,0.5809280258562587,24,2468.0,0.0,75,26506.0,0.01240483039026276,99,28974.0
670.0,125,32369.0,238.00735294117646,0.6411947566280387,24,2588.0,0.01606760760163874,75,26881.0,0.020552095068533983,99,29469.0
675.0,127,33001.0,242.65441176470588,0.6806386848425071,24,2708.0,0.0842143438333308,76,27259.0,0.011785990400077398,100,29967.0
680.0,128,33639.0,245.54014598540147,0.5520749450946161,25,2831.0,0.08027600116160534,76,27639.0,0.015562501453701234,101,30470.0
685.0,131,34288.0,246.67625899280574,0.4058443707823139,26,2959.0,9.063449599478371e-07,77,28021.0,0.00031208263858095806,103,30980.0
690.0,131,34940.0,251.36690647482015,0.5602644245976602,25,3081.0,0.03222435931940486,78,28411.0,0.0,103,31492.0
695.0,132,35597.0,257.9492753623188,0.3757991681267028,25,3206.0,0.0,78,28801.0,0.0,103,32007.0
700.0,132,36257.0,257.1418439716312,0.5085778327725875,25,3331.0,0.03382132406561905,78,29191.0,0.0,103,32522.0
705.0,135,36921.0,258.1888111888112,0.48217486220216804,26,3459.0,0.03565956653016697,78,29581.0,0.0,104,33040.0
710.0,138,37595.0,261.0763888888889,0.5175705033881244,26,3589.0,0.0,78,29971.0,0.012048298864259318,104,33560.0
715.0,136,38275.0,265.7986111111111,0.6017872917061764,26,3719.0,0.0,78,30361.0,0.0,104,34080.0
720.0,138,38961.0,274.3732394366197,0.2900030123602324,27,3850.0,0.00024184319202634965,78,30751.0,0.009162763355449723,105,34601.0
725.0,140,39653.0,279.2464788732394,0.091974659305477,27,3985.0,0.0,78,31141.0,0.0,105,35126.0
730.0,140,40349.0,278.2689655172414,0.21064202855205647,27,4120.0,0.0,78,31531.0,0.0,105,35651.0
735.0,139,41016.0,284.8333333333333,0.39594821664076424,26,4222.0,0.0,78,31921.0,0.011518298049650367,104,36143.0
740.0,139,41711.0,285.6917808219178,0.4128039347526798,26,4352.0,0.01451846693820945,78,32311.0,0.0,104,36663.0
745.0,142,42412.0,292.49655172413793,0.27803877173838704,27,4485.0,5.428016431231452e-06,78,32701.0,0.011822543241354472,105,37186.0
750.0,142,43119.0,295.33561643835617,0.16526455505410065,27,4620.0,0.0,78,33091.0,0.0,105,37711.0
755.0,146,43834.0,298.1904761904762,0.0731859366358993,27,4755.0,0.0,78,33481.0,0.0,105,38236.0
760.0,143,44526.0,298.8322147651007,0.22241951744007496,27,4890.0,0.0,78,33871.0,0.0,105,38761.0
765.0,146,45246.0,295.72549019607845,0.35443306786426815,27,5025.0,0.0,79,34278.0,5.760033883384279e-05,106,39303.0
770.0,147,45975.0,294.71153846153845,0.46796089759415527,27,5160.0,0.002808816130135687,79,34673.0,0.011894688986822253,106,39833.0
775.0,147,46697.0,299.3397435897436,0.29417271285401786,28,5300.0,0.02151320627957404,79,35068.0,0.011632179684313168,107,40368.0
780.0,154,47454.0,300.34177215189874,0.20335766744153083,28,5440.0,0.049704982494657934,79,35463.0,0.0,107,40903.0
785.0,153,48217.0,301.35625,0.47349137629727994,28,5580.0,0.03357419180695443,79,35858.0,0.0,107,41438.0
790.0,151,48934.0,302.0617283950617,0.5246935952791797,28,5701.0,0.050590951332697066,79,36253.0,0.012451934135315453,107,41954.0
795.0,156,49705.0,306.820987654321,0.34790819813175333,29,5842.0,0.020817674187560965,79,36648.0,0.0,108,42490.0
800.0,157,50481.0,313.54658385093165,0.18912621677528244,29,5980.0,0.02982936147173313,79,37043.0,0.0,108,43023.0
805.0,157,51266.0,320.4125,0.18636572058340994,29,6125.0,0.0,79,37438.0,0.0,108,43563.0
810.0,158,52051.0,319.3312883435583,0.3102858305412144,29,6270.0,0.03223294747029529,79,37833.0,0.0,108,44103.0
815.0,160,52839.0,318.3072289156627,0.3054427424321833,29,6415.0,0.0062635646964311195,79,38228.0,0.011586916623695074,108,44643.0
820.0,161,53636.0,323.10843373493975,0.20403858321268295,30,6564.0,0.02280160980679036,79,38623.0,0.0,109,45187.0
825.0,164,54448.0,326.03592814371257,0.1527889593599004,32,6718.0,0.027602048805134175,79,39018.0,0.0,111,45736.0
830.0,166,55270.0,327.0414201183432,0.15366883421677,32,6878.0,0.0,79,39413.0,0.0,111,46291.0
835.0,165,56095.0,328.0409356725146,0.24781313582081224,32,7038.0,0.017736155598327048,79,39808.0,0.0,111,46846.0
840.0,168,56924.0,330.95348837209303,0.1385141914753043,33,7200.0,1.579149796170213e-05,79,40203.0,0.0,112,47403.0
845.0,170,57770.0,332.01149425287355,0.07526862343434965,33,7365.0,0.0,79,40598.0,0.0,112,47963.0
850.0,173,58629.0,336.94827586206895,0.027228211974199838,33,7530.0,0.0,79,40993.0,0.0,112,48523.0
855.0,174,59498.0,341.9425287356322,1.465754580619083e-06,33,7695.0,0.0,79,41388.0,0.0,112,49083.0
860.0,170,60312.0,346.62068965517244,0.04305645042366439,33,7860.0,0.0,79,41783.0,0.0,112,49643.0
865.0,172,61097.0,351.132183908046,0.05824374265206862,31,7974.0,0.00750390997488294,79,42178.0,0.0,110,50152.0
870.0,170,61944.0,356.0,0.17815733848196869,31,8104.0,0.0,79,42573.0,0.0,110,50677.0
875.0,172,62800.0,363.0057803468208,0.07040241293083357,31,8259.0,0.0,79,42968.0,0.0,110,51227.0
880.0,171,63651.0,365.8103448275862,0.04641713283945345,31,8414.0,0.0,79,43363.0,0.0,110,51777.0
885.0,172,64508.0,368.6171428571429,0.10131612698841864,31,8569.0,0.0,79,43758.0,0.0,110,52327.0
890.0,173,65372.0,373.5542857142857,0.10337845774690634,31,8724.0,0.0,79,44153.0,0.0,110,52877.0
895.0,175,66239.0,376.35795454545456,0.0854530540217379,31,8879.0,0.028122975503457368,79,44548.0,0.0,110,53427.0
900.0,174,67109.0,381.3011363636364,0.05816125876578095,31,9034.0,0.0009867264450258775,79,44943.0,0.0,110,53977.0
905.0,174,67979.0,386.2443181818182,0.10768692831050508,31,9189.0,0.0,79,45338.0,0.0,110,54527.0
910.0,175,68849.0,384.63128491620114,0.1926255458899485,31,9344.0,0.00971233435898586,79,45733.0,0.0,110,55077.0
915.0,175,69721.0,389.5027932960894,0.2724385843027848,32,9501.0,9.969581808569018e-06,79,46128.0,0.01191255720011923,111,55629.0
920.0,176,70597.0,392.2055555555556,0.1748270619374862,32,9661.0,0.0,79,46523.0,0.009570473421650056,111,56184.0
925.0,177,71477.0,392.7307692307692,0.3162078114933038,32,9821.0,0.026910689129201467,79,46918.0,0.011340736301813382,111,56739.0
930.0,176,72357.0,397.5659340659341,0.28007994523487856,32,9981.0,0.043573483465368816,79,47313.0,0.0,111,57294.0
935.0,179,73241.0,400.224043715847,0.23629284240371248,32,10141.0,0.021658288221901863,79,47708.0,0.0,111,57849.0
940.0,179,74133.0,405.0983606557377,0.11639703037936751,33,10303.0,8.540641251526889e-06,79,48103.0,0.0,112,58406.0
945.0,181,75034.0,410.0218579234973,0.10356594755048888,33,10468.0,0.0,79,48498.0,0.012065533946735884,112,58966.0
950.0,182,75940.0,410.4864864864865,0.09315419163966206,33,10633.0,0.0,79,48893.0,0.0,112,59526.0
955.0,181,76833.0,410.8716577540107,0.30161232855557973,32,10781.0,0.027053890325638628,79,49288.0,0.012325511427796278,111,60069.0
960.0,181,77738.0,409.14736842105265,0.4403655492896941,32,10941.0,0.055929875635014864,79,49683.0,0.011733054400431778,111,60624.0
965.0,184,78649.0,411.77486910994764,0.2853152535259503,34,11106.0,0.023861310722441503,79,50078.0,0.009243796686441073,113,61184.0
970.0,186,79575.0,416.62303664921467,0.2715080705064385,35,11278.0,0.044146972134160106,79,50473.0,0.011866971521170992,114,61751.0
975.0,187,80509.0,414.99484536082474,0.2294059033104613,35,11453.0,0.02897309776429914,79,50868.0,0.0,114,62321.0
980.0,188,81447.0,419.8298969072165,0.29416677322910584,36,11631.0,0.024540540957983907,79,51263.0,0.0,115,62894.0
985.0,190,82375.0,420.28061224489795,0.20047537033811197,35,11794.0,0.0,79,51658.0,0.01249473897328873,114,63452.0
990.0,189,83320.0,422.9441624365482,0.4082864694565753,35,11969.0,0.025840548411643276,79,52053.0,0.011535120772309181,114,64022.0
995.0,185,84100.0,426.9035532994924,0.460269397555995,31,12025.0,0.05195227377348615,79,52448.0,0.01084720640856535,110,64473.0
1000.0,186,85029.0,433.82142857142856,0.5478065702535323,31,12134.0,0.06163630246246371,79,52843.0,0.01057828501446915,110,64977.0
1005.0,187,85961.0,440.825641025641,0.4233213085904392,32,12291.0,0.02741137463083874,79,53238.0,0.009030874290109197,111,65529.0
1010.0,189,86902.0,452.6145833333333,0.14455216259363654,33,12455.0,0.025330232212911623,79,53633.0,0.0,112,66088.0
1015.0,190,87851.0,457.5572916666667,0.07016842305684377,34,12624.0,0.016397524103092937,79,54028.0,0.0,113,66652.0
1020.0,192,88803.0,457.7474226804124,0.0910034022852624,35,12796.0,6.834357750503254e-05,79,54423.0,0.011436798531657227,114,67219.0
1025.0,191,89758.0,462.6701030927835,0.137840233579794,35,12971.0,0.010679186646331105,79,54818.0,0.012389706910801327,114,67789.0
1030.0,192,90713.0,460.4720812182741,0.17398455922798348,35,13146.0,0.042287833812110355,79,55212.0,0.0,114,68358.0
1035.0,193,91671.0,460.65829145728645,0.20839631855314242,35,13321.0,0.024911863491837837,79,55602.0,0.012258972465443283,114,68923.0
1040.0,197,92642.0,460.90547263681594,0.11339241870948524,36,13501.0,0.016098758679648755,79,55990.0,0.0,115,69491.0
1045.0,198,93627.0,461.2167487684729,0.14676678009596314,37,13686.0,0.025314052677078425,79,56375.0,0.0,116,70061.0
1050.0,195,94518.0,463.3235294117647,0.22741868234025214,33,13788.0,0.0187368347046021,79,56760.0,0.009193052215307009,112,70548.0
1055.0,199,95503.0,461.3671497584541,0.3906348256781868,33,13932.0,0.017961704663422687,79,57142.0,0.0,112,71074.0
1060.0,199,96493.0,461.688995215311,0.46215667929452187,33,14097.0,0.02931794505159191,79,57520.0,0.011910914309513703,112,71617.0
1065.0,201,97493.0,468.71634615384613,0.354693707024231,33,14262.0,0.0,79,57895.0,0.011954887242035748,112,72157.0
1070.0,199,98375.0,479.8780487804878,0.2753956057791169,31,14304.0,0.04526389569999247,79,58263.0,0.0,110,72567.0
1075.0,199,99370.0,487.1078431372549,0.19578081011704257,31,14459.0,0.03701434619056101,79,58623.0,0.0,110,73082.0
1080.0,200,100369.0,494.42857142857144,0.1368267795440149,32,14618.0,5.070079012096467e-07,79,58982.0,0.0,111,73600.0
1085.0,200,101369.0,501.8267326732673,0.13014941332340121,32,14778.0,0.0,79,59340.0,0.0,111,74118.0
1090.0,200,102369.0,506.7772277227723,0.12172137711154322,32,14938.0,0.0,79,59698.0,0.0,111,74636.0
