step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
330.0,59,6320.0,87.77777777777777,0.9528893794041369,2,1489.0,0.0454553700843248,40,5720.0,0.05661994690325529,42,7209.0
335.0,59,6587.0,90.23287671232876,0.8748068934797821,4,1335.0,0.016592497252940482,41,5921.0,0.04451556075675799,45,7256.0
340.0,67,6912.0,90.94736842105263,0.8912060526123128,7,1367.0,9.65317554909186e-05,42,6130.0,0.02406625265381466,49,7497.0
345.0,64,7081.0,89.63291139240506,1.002799482109832,5,1395.0,0.012528294142573598,43,6344.0,1.057662124003082e-05,48,7739.0
350.0,70,7339.0,89.5,1.3088701785501888,7,1426.0,0.00011575319701503267,43,6559.0,0.05922315373070488,50,7985.0
355.0,65,7540.0,91.95121951219512,1.2890873142217032,7,1892.0,0.16394031575576656,43,6774.0,0.021180568869451098,50,8666.0
360.0,73,7817.0,94.18072289156626,1.165767399590471,11,2068.0,0.17369309918331036,44,6990.0,0.01770361255262213,55,9058.0
365.0,72,8137.0,95.72941176470589,1.177228826621136,11,2122.0,0.09363066496530223,45,7214.0,0.05346159423855059,56,9336.0
370.0,76,8483.0,99.8,0.8446114897700566,12,2180.0,0.11853371437318518,45,7439.0,0.02851880727716046,57,9619.0
375.0,72,8666.0,101.95294117647059,0.9197910821518568,10,1946.0,0.10000555213708778,46,7665.0,0.00011595138072868733,56,9611.0
380.0,71,8770.0,103.17647058823529,0.9152679740439088,8,1490.0,0.07687483347828504,46,7897.0,0.03579517425638313,54,9387.0
385.0,69,9058.0,104.11494252873563,1.2785019588416595,8,990.0,0.1407472988807565,46,8125.0,0.03068946053649266,54,9115.0
390.0,74,9400.0,105.61797752808988,1.5195133498203117,5,372.0,0.18449331279991413,48,8359.0,0.03763111858093609,53,8731.0
395.0,69,9553.0,108.55681818181819,1.170505908556269,6,758.0,0.1526125224065968,51,8604.0,0.0371034626457742,57,9362.0
400.0,78,9892.0,111.14606741573034,0.7902634003682262,11,804.0,0.10188575510279452,52,8860.0,0.00010745560289333646,63,9664.0
405.0,74,10225.0,116.19318181818181,0.7298728186937862,8,842.0,0.16563340342447697,51,9115.0,0.011246267620331702,59,9957.0
410.0,74,10558.0,114.76086956521739,1.2849063486847514,6,762.0,0.10496250160872647,52,9377.0,0.03467143215684808,58,10139.0
415.0,70,10770.0,114.57446808510639,1.853853643852491,4,985.0,0.2229750031623694,53,9640.0,0.04625455470492637,57,10625.0
420.0,72,11068.0,114.10309278350516,1.7569212801937684,6,1128.0,0.16052496277654774,56,9916.0,0.05666429120971051,62,11044.0
425.0,73,11375.0,117.26804123711341,2.076184509269813,6,1118.0,0.14475570239340815,59,10203.0,0.05610378163908612,65,11321.0
430.0,73,11716.0,120.78350515463917,1.6862743159148552,3,862.0,0.22873641496446595,59,10500.0,0.028667613914016166,62,11362.0
435.0,74,12058.0,128.27659574468086,1.4302021152440922,3,682.0,0.26614492587890154,61,10800.0,0.00904234646913685,64,11482.0
440.0,77,12440.0,136.7032967032967,1.0961112734409464,4,403.0,0.2841626729305988,61,11106.0,0.031518708010308684,65,11509.0
445.0,77,12791.0,139.0326086956522,0.785048247436915,5,436.0,0.086597281291806,62,11413.0,0.020902981677863048,67,11849.0
450.0,85,13187.0,138.81052631578947,0.6535943719751535,7,438.0,0.040807099952440286,66,11735.0,2.117591190850295e-06,73,12173.0
455.0,81,13585.0,140.05154639175257,1.0305980680151365,6,512.0,0.10529654214152821,66,12065.0,0.0001288990120925507,72,12577.0
460.0,82,13990.0,145.72916666666666,0.6494380402976851,6,536.0,0.18461987592180204,66,12395.0,0.0005872639871083986,72,12931.0
465.0,89,14425.0,145.7070707070707,0.352673292322682,8,568.0,0.10895104469813388,69,12740.0,0.0007646376175771061,77,13308.0
470.0,95,14878.0,145.86274509803923,0.570023288922037,11,615.0,0.048346098219629825,70,13093.0,0.01439115242718264,81,13708.0
475.0,94,15348.0,146.17142857142858,0.8209005799498024,11,670.0,0.05654793547124046,70,13444.0,0.019058510387595085,81,14114.0
480.0,97,15827.0,149.31132075471697,0.7156374973078112,12,727.0,0.07924238000891147,72,13801.0,0.007302998450337118,84,14528.0
485.0,97,16277.0,152.1214953271028,0.9221584997071688,12,733.0,0.1367967862698127,72,14161.0,9.850513890775099e-08,84,14894.0
490.0,101,16771.0,155.28703703703704,0.6743778794186682,13,794.0,0.09873829524976588,72,14521.0,0.0,85,15315.0
495.0,100,17271.0,161.41121495327104,0.5092762042267363,13,859.0,0.06811751387436674,72,14881.0,0.0,85,15740.0
500.0,101,17776.0,169.2952380952381,0.4066524662570512,13,924.0,0.0,72,15241.0,0.007910155129186882,85,16165.0
505.0,98,17886.0,170.34285714285716,0.3446061436254986,9,729.0,0.027484449893682525,73,15602.0,0.0,82,16331.0
510.0,100,18359.0,171.57943925233644,0.654354072273614,9,638.0,0.0,73,15967.0,0.013449075726601093,82,16605.0
515.0,99,18854.0,171.4,0.8719407146874544,9,683.0,0.1074024998034555,73,16332.0,0.012661944904386494,82,17015.0
520.0,101,19354.0,180.8785046728972,0.5541921699913854,10,730.0,0.08648235953335355,73,16697.0,0.012261478089912788,83,17427.0
525.0,102,19862.0,183.90740740740742,0.33416983828851266,10,780.0,0.0822408805351375,73,17062.0,0.0,83,17842.0
530.0,106,20380.0,180.35398230088495,0.49557194376241737,12,835.0,0.19479842456732183,73,17427.0,0.0,85,18262.0
535.0,107,20900.0,181.7391304347826,0.4761117432091337,12,887.0,0.10870992423722815,73,17792.0,0.0,85,18679.0
540.0,109,21437.0,183.22222222222223,0.530765696767095,13,950.0,0.09575186622241996,73,18157.0,0.007662062984546646,86,19107.0
545.0,110,21983.0,186.29661016949152,0.6078133368772787,13,1015.0,0.0,74,18523.0,0.009293031047495959,87,19538.0
550.0,112,22537.0,187.80833333333334,0.4543679767070532,13,1080.0,0.04637127362504757,75,18898.0,0.00016691655191574127,88,19978.0
555.0,117,23105.0,186.33064516129033,0.41383517956066307,16,1153.0,5.220841887414068e-05,76,19278.0,0.012233468063052602,92,20431.0
560.0,118,23688.0,186.51968503937007,0.5740519876859853,16,1233.0,0.0811473880280805,76,19658.0,0.0118148400025581,92,20891.0
565.0,120,24280.0,188.2170542635659,0.6065146883544691,17,1318.0,0.053817191240998125,76,20038.0,0.012779987368980558,93,21356.0
570.0,124,24890.0,191.46153846153845,0.492227106094252,18,1404.0,0.00012860951163697924,77,20422.0,0.011769966990411246,95,21826.0
575.0,126,25512.0,193.27272727272728,0.41870237410910693,18,1494.0,0.029586950492043657,77,20807.0,0.0,95,22301.0
580.0,125,26126.0,197.92424242424244,0.5074283596754308,17,1573.0,0.07135462728933918,77,21192.0,0.0,94,22765.0
585.0,125,26749.0,202.6439393939394,0.470672807316844,18,1661.0,4.026803653201223e-05,77,21577.0,0.01188014138074026,95,23238.0
590.0,126,27379.0,202.8074074074074,0.5015460210123658,18,1751.0,0.00062906961387477,77,21962.0,0.0,95,23713.0
595.0,129,28019.0,207.54814814814816,0.3049103735955276,19,1846.0,0.0486666842381426,77,22347.0,0.0,96,24193.0
600.0,133,28666.0,206.23021582733813,0.26287450758935343,19,1941.0,0.003674380513028785,77,22732.0,0.0,96,24673.0
605.0,134,29327.0,209.47857142857143,0.41098588078011533,20,2040.0,0.02624494110708863,77,23117.0,0.01244661864968078,97,25157.0
610.0,135,29997.0,211.24647887323943,0.26237692622172265,20,2140.0,0.018994175822635948,77,23502.0,0.0,97,25642.0
615.0,138,30684.0,214.5734265734266,0.34471667400533,23,2252.0,4.3573671313812905e-06,77,23887.0,0.0,100,26139.0
620.0,139,31378.0,222.53900709219857,0.12832472333614708,23,2367.0,0.0,77,24272.0,0.012311274913367195,100,26639.0
625.0,140,32073.0,221.19310344827585,0.19478760571245426,23,2482.0,0.053226180437569236,77,24657.0,0.0,100,27139.0
630.0,140,32768.0,224.43835616438355,0.44407084921632645,23,2597.0,0.060918783362402314,77,25042.0,0.012662310751211546,100,27639.0
635.0,140,33465.0,226.11486486486487,0.40054093110912437,23,2712.0,0.0017668251993390078,77,25427.0,0.0,100,28139.0
640.0,142,34169.0,229.3221476510067,0.43918598384191326,24,2831.0,0.08289234516760342,77,25812.0,0.00973788644434587,101,28643.0
645.0,139,34499.0,228.47019867549668,0.4647416689711789,22,2608.0,0.05048193260384939,77,26197.0,0.0,99,28805.0
650.0,140,35182.0,234.54666666666665,0.6597039156661437,23,2689.0,0.032275152782242474,77,26582.0,0.008453600146546851,100,29271.0
655.0,144,35895.0,239.3,0.3519778368611699,24,2807.0,0.035441001598194535,77,26967.0,0.0,101,29774.0
660.0,144,36596.0,245.61073825503357,0.2766867740394025,22,2912.0,0.07587169831986085,77,27352.0,0.011727497376180557,99,30264.0
665.0,143,37311.0,242.2792207792208,0.5461733048638533,22,3016.0,0.0,77,27737.0,0.0,99,30753.0
670.0,144,37997.0,243.57051282051282,0.6626530445088141,21,3092.0,0.0,77,28122.0,0.0,98,31214.0
675.0,147,38728.0,254.78947368421052,0.34355304910650836,21,3197.0,0.0,77,28507.0,0.0,98,31704.0
680.0,148,39463.0,257.9281045751634,0.26190429569652685,21,3302.0,0.007853363527457904,77,28892.0,0.011645137881922755,98,32194.0
685.0,149,40203.0,259.3741935483871,0.3315701357918716,22,3412.0,0.05780741730080607,77,29277.0,0.0,99,32689.0
690.0,149,40946.0,262.47435897435895,0.35520958243817297,23,3525.0,0.03859171773697869,77,29662.0,0.0,100,33187.0
695.0,152,41698.0,265.5923566878981,0.16072398083240244,24,3643.0,0.004248560664411607,77,30047.0,0.0,101,33690.0
700.0,155,42461.0,267.0503144654088,0.23284628362407891,26,3770.0,1.672818069094792e-06,77,30432.0,0.0,103,34202.0
705.0,155,43232.0,271.8993710691824,0.22366240512727378,27,3901.0,2.9478333411055893e-05,77,30817.0,0.006962457282001184,104,34718.0
710.0,157,44012.0,275.075,0.11364396836623843,27,4037.0,0.03262762779810915,77,31202.0,0.0,104,35239.0
715.0,158,44800.0,280.0,0.12359383314170695,28,4177.0,0.0,77,31587.0,0.0,105,35764.0
720.0,158,45590.0,283.167701863354,0.16185716059009422,28,4317.0,0.0,77,31972.0,0.008055760929952404,105,36289.0
725.0,158,46380.0,284.5398773006135,0.24726272595739288,28,4457.0,0.028523686587640876,77,32357.0,0.0,105,36814.0
730.0,158,47170.0,284.1566265060241,0.3613633931736546,28,4597.0,0.048765683470025314,77,32742.0,0.0,105,37339.0
735.0,159,47964.0,285.5,0.5320287626710631,29,4741.0,0.06024810591087043,77,33127.0,0.0,106,37868.0
740.0,161,48763.0,288.53846153846155,0.3965564363390827,30,4887.0,0.002375706433472069,77,33512.0,0.0,107,38399.0
745.0,164,49576.0,295.0952380952381,0.17029968350636637,31,5042.0,0.0004409767046958087,77,33897.0,0.0,108,38939.0
750.0,166,50405.0,301.8263473053892,0.0007119573366709291,32,5202.0,0.0,77,34282.0,0.0,109,39484.0
755.0,167,51240.0,305.0,0.03599115574491277,32,5362.0,0.0,77,34667.0,0.0,109,40029.0
760.0,167,52075.0,308.1360946745562,0.07904386457376907,32,5522.0,0.0,77,35052.0,0.012577310741612733,109,40574.0
765.0,167,52910.0,311.2352941176471,0.10166106287931775,32,5682.0,0.0,77,35437.0,0.0,109,41119.0
770.0,169,53748.0,314.3157894736842,0.1434660638907607,32,5842.0,0.028369709664748666,77,35822.0,0.012070927358003079,109,41664.0
775.0,169,54588.0,315.53757225433526,0.24886279903055794,32,6002.0,0.0,77,36207.0,0.0,109,42209.0
780.0,169,55429.0,316.7371428571429,0.26588011462861927,32,6162.0,0.02159740173746215,77,36592.0,0.0,109,42754.0
785.0,169,56274.0,319.7386363636364,0.3543842451583377,32,6322.0,0.02711058332342748,77,36977.0,0.009680482642370977,109,43299.0
790.0,171,57125.0,322.7401129943503,0.31850571417856305,33,6484.0,0.031145216517284403,77,37362.0,0.0,110,43846.0
795.0,172,57984.0,329.45454545454544,0.17493192731992496,34,6653.0,0.041512334505911304,77,37747.0,0.0,111,44400.0
800.0,172,58722.0,331.76271186440675,0.16247763231836077,33,6697.0,6.916460321353309e-07,77,38132.0,0.0,110,44829.0
805.0,172,59582.0,336.6214689265537,0.31580670213355005,33,6862.0,0.0,77,38517.0,0.0,110,45379.0
810.0,170,60340.0,342.84090909090907,0.24293815034939287,30,6953.0,0.014130208469804461,77,38902.0,0.0,107,45855.0
815.0,170,61190.0,347.67045454545456,0.3854110205161485,30,7071.0,0.0,77,39287.0,0.011628220532362999,107,46358.0
820.0,171,62040.0,350.50847457627117,0.39723417007024076,30,7221.0,0.030662123082507,77,39672.0,0.0,107,46893.0
825.0,171,62892.0,357.34090909090907,0.22827161377078653,30,7371.0,0.0,77,40057.0,0.0,107,47428.0
830.0,171,63747.0,366.36206896551727,0.20638191531783226,30,7521.0,0.0,77,40442.0,0.0,107,47963.0
835.0,171,64602.0,369.1542857142857,0.22637794867067973,30,7671.0,0.0,77,40827.0,0.0,107,48498.0
840.0,172,65461.0,378.3872832369942,0.04958575547856113,30,7821.0,0.0,77,41212.0,0.0,107,49033.0
845.0,173,66324.0,378.9942857142857,0.0417048776049319,30,7971.0,0.0,77,41597.0,0.0,107,49568.0
850.0,174,67189.0,375.35754189944134,0.18531404141843977,30,8121.0,0.0,77,41982.0,0.0,107,50103.0
855.0,174,68057.0,378.09444444444443,0.28508767273442803,30,8271.0,0.0,77,42367.0,0.0,107,50638.0
860.0,175,68932.0,380.83977900552486,0.2942722378670505,30,8421.0,0.05503223419443645,77,42752.0,0.0,107,51173.0
865.0,177,69813.0,381.4918032786885,0.22240222829965037,32,8577.0,0.0003253153059639848,77,43137.0,0.0,109,51714.0
870.0,180,70709.0,386.3879781420765,0.15754205865434182,33,8742.0,0.0,77,43522.0,0.011957410974794788,110,52264.0
875.0,181,71612.0,391.3224043715847,0.08335771597678412,33,8907.0,0.0,77,43907.0,0.0,110,52814.0
880.0,182,72520.0,396.2841530054645,0.07276796986894524,33,9072.0,0.0,77,44292.0,0.0,110,53364.0
885.0,183,73430.0,399.07608695652175,0.02491679178328132,33,9237.0,0.0,77,44677.0,0.0,110,53914.0
890.0,182,74340.0,404.0217391304348,0.08513118259546819,33,9402.0,0.0,77,45062.0,0.0,110,54464.0
895.0,182,75222.0,408.8152173913044,0.03175961431210193,32,9535.0,0.0,77,45447.0,0.0,109,54982.0
900.0,183,76137.0,413.7880434782609,0.06034176705385597,32,9695.0,0.0,77,45832.0,0.0,109,55527.0
905.0,183,77052.0,416.4972972972973,0.09988748406791514,32,9855.0,0.0,77,46217.0,0.0,109,56072.0
910.0,184,77967.0,419.1774193548387,0.12748821985917516,32,10015.0,0.0,77,46602.0,0.012325415109561335,109,56617.0
915.0,184,78882.0,421.8288770053476,0.09917672732580995,32,10175.0,0.01722161695027306,77,46987.0,0.0,109,57162.0
920.0,184,79801.0,426.7433155080214,0.14047784535079183,32,10335.0,0.0301409284340683,77,47372.0,0.012615060886777541,109,57707.0
925.0,187,80727.0,429.3989361702128,0.062159845012037536,33,10496.0,3.301955821674928e-06,77,47757.0,0.0,110,58253.0
930.0,186,81657.0,434.34574468085106,0.11198041884619117,33,10661.0,0.0,77,48142.0,0.0,110,58803.0
935.0,186,82577.0,439.23936170212767,0.0426641026721178,32,10815.0,0.0,77,48527.0,0.0,109,59342.0
940.0,186,83507.0,439.5105263157895,0.1431406961307392,32,10975.0,0.0,77,48912.0,0.0,109,59887.0
945.0,187,84440.0,442.09424083769636,0.22108776344684095,32,11135.0,0.027064663057727194,77,49297.0,0.012100805108078748,109,60432.0
950.0,187,85375.0,446.9895287958115,0.1776732546059849,32,11295.0,0.0,77,49682.0,0.009971012193708922,109,60977.0
955.0,188,86310.0,447.2020725388601,0.2738829374704369,32,11455.0,0.020207795503393133,77,50067.0,0.01060588066686832,109,61522.0
960.0,189,87247.0,452.05699481865287,0.17875832884117387,32,11615.0,0.04006443055067102,77,50452.0,0.0,109,62067.0
965.0,189,88191.0,459.328125,0.15578180555750168,32,11775.0,0.02817894289710841,77,50837.0,0.0,109,62612.0
970.0,189,89136.0,464.25,0.11902373238197257,32,11935.0,0.0002114847973307581,77,51222.0,0.009352739107133726,109,63157.0
975.0,191,90086.0,469.1979166666667,0.051273055462298635,33,12100.0,0.022557285015842563,77,51607.0,0.0,110,63707.0
980.0,189,91026.0,474.09375,0.14358369572978788,32,12255.0,0.02907208375182061,77,51992.0,0.0,109,64247.0
985.0,189,91971.0,479.015625,0.21447360542236713,32,12415.0,0.0,77,52377.0,0.0,109,64792.0
990.0,190,92916.0,478.9484536082474,0.2500254214152022,32,12575.0,0.0,77,52762.0,0.0,109,65337.0
995.0,189,93861.0,488.859375,0.1675114566974578,32,12735.0,0.0,77,53147.0,0.012342838437298312,109,65882.0
1000.0,189,94806.0,491.22279792746116,0.15735712489051906,32,12895.0,0.0,77,53532.0,0.007899072230812734,109,66427.0
1005.0,190,95754.0,493.5773195876289,0.19707841063190235,32,13055.0,0.025940558464046505,77,53917.0,0.0,109,66972.0
1010.0,191,96706.0,501.0673575129534,0.1470232274288687,32,13215.0,0.0,77,54302.0,0.012812713615863894,109,67517.0
1015.0,191,97661.0,500.825641025641,0.1651000117949758,32,13375.0,0.015763319158175578,77,54687.0,0.0,109,68062.0
1020.0,193,98618.0,500.5989847715736,0.1550255557513525,32,13535.0,0.029931781947372442,77,55072.0,0.0,109,68607.0
1025.0,191,99258.0,506.4183673469388,0.19952646889755085,30,13371.0,0.0,77,55453.0,0.0,107,68824.0
1030.0,193,100215.0,508.70558375634516,0.23757044947564232,30,13521.0,0.0,77,55833.0,0.0072849284293603316,107,69354.0
1035.0,192,101175.0,516.1989795918367,0.15527344474862473,30,13671.0,0.028043986924815564,77,56213.0,0.0,107,69884.0
1040.0,193,102140.0,523.7948717948718,0.12817683570415134,30,13821.0,0.0213266779195602,77,56593.0,0.012729604841789414,107,70414.0
1045.0,195,103108.0,526.0612244897959,0.08072730161298104,31,13974.0,4.2060416024939604e-07,77,56973.0,0.0,108,70947.0
1050.0,195,104078.0,528.3147208121827,0.06459341352805935,31,14129.0,0.0,77,57353.0,0.0,108,71482.0
1055.0,194,105037.0,533.1827411167512,0.1063623860846087,30,14271.0,0.0,77,57723.0,0.0,107,71994.0
1060.0,197,106011.0,530.055,0.10796054326945712,30,14421.0,0.0,77,58087.0,0.0,107,72508.0
1065.0,197,106991.0,532.2935323383084,0.24322590601662722,30,14571.0,0.0,77,58447.0,0.012635568482135146,107,73018.0
1070.0,196,107971.0,537.1691542288557,0.28282674376063344,30,14721.0,0.03135734644693926,77,58807.0,0.0,107,73528.0
1075.0,197,108954.0,544.77,0.18593065694313943,30,14871.0,0.0,77,59163.0,0.0,107,74034.0
1080.0,197,109939.0,555.2474747474747,0.06578185972027556,30,15021.0,0.0,77,59513.0,0.0,107,74534.0
1085.0,197,110924.0,563.0659898477157,5.275545061866302e-07,30,15171.0,0.0,77,59861.0,0.0,107,75032.0
1090.0,197,111909.0,568.0659898477157,0.0,30,15321.0,0.0,77,60201.0,0.0,107,75522.0
1095.0,197,112894.0,573.0659898477157,0.0,30,15471.0,0.0,77,60541.0,0.0,107,76012.0
1100.0,197,113879.0,578.0659898477157,0.0,30,15621.0,0.0,77,60876.0,0.0,107,76497.0
