step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
205.0,41,3014.0,60.28,1.512300375063645,6,351.0,0.04113572843975728,34,2684.0,0.025722316284815062,40,3035.0
210.0,41,3214.0,65.59183673469387,1.8507719470089918,6,364.0,0.1342902548904732,34,2856.0,0.06986779153609732,40,3220.0
215.0,41,3415.0,68.3,1.466591528784806,7,395.0,0.08643571285989865,34,3024.0,0.04231097782246526,41,3419.0
220.0,42,3625.0,73.9795918367347,1.632840926125927,7,430.0,0.2640647982333833,35,3199.0,5.04739930547545e-07,42,3629.0
225.0,42,3835.0,79.89583333333333,0.9178196366142481,7,465.0,0.10136456875322426,35,3374.0,0.0,42,3839.0
230.0,45,4054.0,82.73469387755102,0.8508742843276514,9,509.0,3.184438449978106e-06,35,3549.0,0.0,44,4058.0
235.0,44,4274.0,83.80392156862744,0.9990265017587029,9,554.0,0.10374823777041095,35,3724.0,0.0,44,4278.0
240.0,46,4497.0,84.84905660377359,1.186411779599442,10,602.0,0.06482105042512881,35,3899.0,0.014194707290363215,45,4501.0
245.0,46,4722.0,84.32142857142857,1.4714982361264626,10,652.0,0.13705985576562674,35,4074.0,0.052664405584258944,45,4726.0
250.0,49,4956.0,85.44827586206897,1.516104561466307,12,707.0,0.10886471263893129,36,4253.0,0.03907974923400782,48,4960.0
255.0,50,5197.0,88.08474576271186,1.479371399658029,12,767.0,0.10232173760739124,37,4434.0,0.014635949479279297,49,5201.0
260.0,51,5445.0,92.28813559322033,0.879298282159421,14,830.0,8.15814238610461e-05,37,4619.0,0.004562133417602967,51,5449.0
265.0,54,5709.0,93.59016393442623,0.9023834698357517,14,900.0,0.06245461095015296,39,4813.0,0.0008596300077714795,53,5713.0
270.0,56,5980.0,96.45161290322581,0.9577393742858855,14,970.0,0.06572547955562426,41,5014.0,2.0018036930585896e-05,55,5984.0
275.0,56,6257.0,99.31746031746032,0.8718013420703138,15,1042.0,0.05993386569147581,41,5219.0,0.01775615305878957,56,6261.0
280.0,54,6388.0,101.39682539682539,1.0915966209543124,13,999.0,0.10231766873097525,41,5424.0,0.014783723417709923,54,6423.0
285.0,57,6663.0,100.95454545454545,1.0620471887935843,13,1033.0,0.025219819010478157,43,5636.0,0.037644989355496795,56,6669.0
290.0,58,6945.0,100.65217391304348,1.4936691329249017,14,1100.0,4.768353484723089e-05,43,5849.0,0.047398848193689704,57,6949.0
295.0,58,7232.0,106.3529411764706,1.3155578919069473,14,1170.0,0.08729042124129155,44,6069.0,0.006747726761691812,58,7239.0
300.0,61,7532.0,106.08450704225352,1.164407040402495,15,1242.0,0.020384972992443098,46,6297.0,0.026032144550624668,61,7539.0
305.0,55,6784.0,96.91428571428571,1.5914655664262214,8,823.0,0.05065008694430447,47,6530.0,0.04003809080123653,55,7353.0
310.0,55,6926.0,91.13157894736842,2.522431090208469,6,291.0,0.2523711595580206,48,6771.0,0.04621809033068418,54,7062.0
315.0,58,7203.0,96.04,2.051665527108106,7,266.0,0.2519099999606548,50,7014.0,0.04159720179631671,57,7280.0
320.0,66,7514.0,100.18666666666667,0.9399462698707597,8,306.0,0.06235004892580758,54,7277.0,0.008359558308558251,62,7583.0
325.0,64,7792.0,106.73972602739725,1.2806794506174826,6,317.0,0.029938696242200726,56,7555.0,0.015268270110766258,62,7872.0
330.0,64,8112.0,111.12328767123287,0.995511487370904,6,326.0,0.15367036209449014,56,7837.0,0.015184048931835878,62,8163.0
335.0,65,8432.0,115.5068493150685,1.0223191284899562,6,356.0,0.11856859150023369,56,8119.0,0.035695615715331565,62,8475.0
340.0,69,8761.0,115.27631578947368,0.7630135717924191,7,387.0,0.0005183653116618327,58,8407.0,0.02456078632556587,65,8794.0
345.0,67,9096.0,119.6842105263158,1.1887441793626279,7,422.0,0.17985550318002191,58,8697.0,0.015451968018277935,65,9119.0
350.0,69,9433.0,122.50649350649351,1.0539919576488368,7,457.0,0.11724762741851572,58,8987.0,0.0,65,9444.0
355.0,69,9774.0,128.60526315789474,0.8049623903630332,8,493.0,0.0011912775737200113,58,9277.0,0.00019992311050594656,66,9770.0
360.0,72,10126.0,135.01333333333332,0.343405771542989,8,532.0,0.0,59,9572.0,0.0,67,10104.0
365.0,72,10486.0,137.97368421052633,0.4907882939305762,8,572.0,0.10930529963331595,59,9867.0,0.0,67,10439.0
370.0,66,10359.0,134.53246753246754,0.8214401432687132,1,352.0,0.1015533682251242,59,10162.0,0.01578318321750321,60,10514.0
375.0,66,10689.0,135.30379746835442,1.8655910650947738,2,135.0,0.0,59,10457.0,0.01597763877952463,61,10592.0
380.0,66,10998.0,137.475,1.8171089866460377,2,145.0,0.24605600142459813,59,10768.0,0.006045625623396869,61,10913.0
385.0,69,11330.0,149.07894736842104,0.7521603646491962,2,155.0,0.3800398848930324,60,11066.0,0.015912040067296792,62,11221.0
390.0,70,11659.0,149.47435897435898,0.8051428576302089,3,149.0,0.2545616621501571,60,11366.0,0.015147510345734583,63,11515.0
395.0,71,12009.0,146.4512195121951,1.0109125954264644,3,164.0,0.1900074148987619,60,11668.0,0.0065926261983045836,63,11832.0
400.0,74,12369.0,147.25,0.9039769153492431,4,183.0,0.1687548123352303,62,11974.0,0.011711149965943501,66,12157.0
405.0,75,12737.0,149.8470588235294,0.7339171233113982,5,206.0,0.111911092065845,61,12280.0,0.02267959154711838,66,12486.0
410.0,76,13083.0,150.3793103448276,0.7451702058595546,3,197.0,0.28819627893950217,62,12589.0,0.01339722213018252,65,12786.0
415.0,80,13473.0,151.38202247191012,1.0378238349055933,4,211.0,0.28051093978339947,64,12908.0,0.010764939011537406,68,13119.0
420.0,82,13875.0,150.81521739130434,0.9466232455780582,5,233.0,0.24294042698967244,64,13228.0,0.00012200656517818772,69,13461.0
425.0,81,14206.0,151.12765957446808,1.0552195559667985,7,260.0,0.11972294634526372,65,13553.0,0.028002360857430422,72,13813.0
430.0,80,14422.0,144.22,1.4104973269915932,3,60.0,0.3137679644934557,66,13882.0,0.013721599409019472,69,13942.0
435.0,85,14832.0,145.41176470588235,1.6460042904072438,5,79.0,0.09008578842304375,66,14214.0,0.014540769432435253,71,14293.0
440.0,89,15270.0,152.7,0.9396354064563305,7,111.0,0.15223104239519827,67,14549.0,0.00012093612161665987,74,14660.0
445.0,94,15729.0,160.5,0.21133825894863753,8,148.0,0.06317808523494563,68,14889.0,0.0,76,15037.0
450.0,93,16133.0,164.62244897959184,0.30447476651527683,8,127.0,5.987009392326313e-06,68,15229.0,0.0,76,15356.0
455.0,93,16598.0,164.33663366336634,0.8121756582166706,8,167.0,0.06685758371521698,68,15569.0,0.0,76,15736.0
460.0,94,17047.0,168.78217821782178,0.5468718508521155,8,207.0,0.10427477025486882,68,15909.0,0.01610327292865965,76,16116.0
465.0,98,17520.0,170.09708737864077,0.4313583618911946,9,248.0,0.11546733990803193,69,16253.0,1.6895977998121584e-05,78,16501.0
470.0,99,18003.0,174.7864077669903,0.2103133433810949,10,294.0,6.989332772503452e-06,69,16598.0,0.0,79,16892.0
475.0,99,18498.0,176.17142857142858,0.4369497432968562,10,344.0,0.0,69,16943.0,0.011755583598572386,79,17287.0
480.0,100,18998.0,179.22641509433961,0.5065311483936649,10,394.0,0.0,69,17288.0,0.010418262732986202,79,17682.0
485.0,100,19498.0,180.53703703703704,0.7109186859859487,10,444.0,0.07500413055990342,69,17633.0,0.013161231035137843,79,18077.0
490.0,101,19998.0,186.89719626168224,0.6186997621563094,10,494.0,0.15459134111486758,69,17978.0,0.0,79,18472.0
495.0,101,20499.0,191.57943925233644,0.5240653512865294,10,544.0,0.08710717648548312,70,18324.0,0.0,80,18868.0
500.0,102,21009.0,198.19811320754718,0.273168061826239,11,599.0,0.0041431204397747255,70,18674.0,0.015787320143338106,81,19273.0
505.0,103,21299.0,197.21296296296296,0.2554718853896825,9,565.0,0.023903850255240812,71,19029.0,0.0,80,19594.0
510.0,97,21593.0,199.9351851851852,0.5970954852833683,6,528.0,0.08045961793666741,71,19386.0,0.00819781693395265,77,19914.0
515.0,102,22089.0,206.4392523364486,0.244682108152595,9,604.0,0.12264760081007987,73,19746.0,2.1169740280025216e-07,82,20350.0
520.0,106,22609.0,211.29906542056074,0.0015378844099492265,13,659.0,0.0008227638048447143,73,20111.0,2.704356207264644e-07,86,20770.0
525.0,107,23144.0,212.3302752293578,0.10604253867577011,14,729.0,0.0,73,20476.0,0.0,87,21205.0
530.0,108,23679.0,209.5486725663717,0.3043664362506018,14,799.0,0.0,73,20841.0,0.010763337823611677,87,21640.0
535.0,108,24216.0,206.97435897435898,0.6887050282739615,14,869.0,0.06185129093454075,73,21206.0,0.011866812560856648,87,22075.0
540.0,109,24757.0,209.8050847457627,0.6455797765890295,14,939.0,0.044935935026159016,73,21571.0,0.015164036078704222,87,22510.0
545.0,114,25317.0,214.55084745762713,0.3549341782405833,16,1016.0,0.04277449750880308,74,21939.0,0.01205579602173945,90,22955.0
550.0,114,25887.0,215.725,0.2891167118050306,16,1096.0,0.0746581891131724,74,22309.0,0.0,90,23405.0
555.0,117,26460.0,215.1219512195122,0.40235268322587425,17,1177.0,0.05237830337590023,74,22679.0,0.012271626961317611,91,23856.0
560.0,118,27044.0,216.352,0.3166773777774519,17,1262.0,0.02261304909038382,75,23050.0,0.0,92,24312.0
565.0,119,27569.0,220.552,0.5459801621647209,16,1277.0,0.055454041688316406,75,23424.0,3.829567219681687e-06,91,24701.0
570.0,119,28164.0,223.52380952380952,0.4313457548439577,16,1357.0,0.05053936319091443,75,23799.0,0.0,91,25156.0
575.0,122,28766.0,226.50393700787401,0.3257450039268965,18,1443.0,0.00014614362836708986,75,24174.0,0.0058509948953874265,93,25617.0
580.0,123,29379.0,229.5234375,0.3716684616716862,18,1533.0,0.0,76,24552.0,0.0,94,26085.0
585.0,124,29951.0,228.63358778625954,0.3186489713246534,16,1578.0,0.016720023354024734,77,24934.0,0.012059151561879356,93,26512.0
590.0,125,30569.0,231.58333333333334,0.5545251352788989,17,1662.0,0.022235223101979614,77,25319.0,0.010617055615716325,94,26981.0
595.0,126,31194.0,232.7910447761194,0.5981188253011385,17,1747.0,0.10116853185077428,77,25704.0,0.005185780271966074,94,27451.0
600.0,125,31819.0,239.2406015037594,0.6089637686945927,17,1832.0,0.09431018151465156,77,26089.0,0.0,94,27921.0
605.0,125,32387.0,236.4014598540146,0.5110291555128827,17,1860.0,0.06032648814406764,77,26474.0,0.0,94,28334.0
610.0,129,33028.0,239.33333333333334,0.5156903806185954,20,1959.0,0.0008813432092103589,77,26859.0,0.0,97,28818.0
615.0,130,33668.0,242.2158273381295,0.6031361295219606,21,2054.0,0.04734065714195733,77,27244.0,0.012464591354460068,98,29298.0
620.0,131,34322.0,248.71014492753622,0.5139269246746125,22,2163.0,0.08616322947092683,77,27629.0,0.0,99,29792.0
625.0,133,34984.0,251.68345323741008,0.45642995878621245,24,2280.0,0.03889940866530163,77,28014.0,0.0,101,30294.0
630.0,134,35649.0,254.63571428571427,0.4177143377879244,24,2400.0,0.02100957367777275,77,28399.0,0.0,101,30799.0
635.0,134,36316.0,259.4,0.3313514553527532,25,2522.0,0.01856184928941735,77,28784.0,0.0,102,31306.0
640.0,137,36991.0,264.2214285714286,0.19095955816156754,26,2651.0,0.0,77,29169.0,0.012060189221207366,103,31820.0
645.0,137,37675.0,265.3169014084507,0.32462438470028665,26,2781.0,0.0,77,29554.0,0.0,103,32335.0
650.0,138,38360.0,266.3888888888889,0.3291540994365689,26,2911.0,0.017968189733217555,77,29939.0,0.012203334235509695,103,32850.0
655.0,138,39048.0,273.06293706293707,0.28046860917072614,27,3044.0,0.0020751014259537044,77,30324.0,0.0,104,33368.0
660.0,140,39746.0,277.94405594405595,0.08535300563473666,28,3183.0,0.0005509571707845465,77,30709.0,0.0,105,33892.0
665.0,142,40453.0,280.9236111111111,0.09730339561523137,30,3330.0,4.876303260012375e-06,77,31094.0,0.012136512791200075,107,34424.0
670.0,145,41163.0,276.26174496644296,0.23929935167212407,30,3480.0,0.0,77,31479.0,0.0,107,34959.0
675.0,143,41874.0,281.03355704697987,0.3711188775190408,30,3630.0,0.030416289140894323,77,31864.0,0.0,107,35494.0
680.0,144,42513.0,285.32214765100673,0.2051616119658108,31,3704.0,0.02100252666345967,77,32250.0,8.183753618934996e-05,108,35954.0
685.0,147,43238.0,280.76623376623377,0.38958742736553814,31,3859.0,0.0,78,32640.0,0.0105888094336102,109,36499.0
690.0,148,43965.0,283.64516129032256,0.4154311370330349,31,4014.0,0.01357305670009336,78,33030.0,0.011978810902867098,109,37044.0
695.0,148,44702.0,290.27272727272725,0.43709228180290804,31,4169.0,0.028563898797740926,78,33420.0,0.0,109,37589.0
700.0,149,45443.0,297.01307189542484,0.24324745516188964,32,4325.0,0.00871516476226124,78,33810.0,0.008943398773463406,110,38135.0
705.0,150,46175.0,295.9935897435897,0.25613970091426647,33,4487.0,0.023263976206631672,78,34200.0,0.0,111,38687.0
710.0,151,46924.0,295.1194968553459,0.437919156475635,33,4652.0,0.02310390975423681,78,34590.0,0.011605512798962776,111,39242.0
715.0,153,47679.0,297.99375,0.4169256402010496,34,4818.0,1.3965878045170505e-05,78,34980.0,0.011820345482974864,112,39798.0
720.0,154,48446.0,299.04938271604937,0.3996834816646969,34,4988.0,0.0,78,35370.0,0.008614621660249086,112,40358.0
725.0,156,49223.0,301.9815950920245,0.3822049920942493,34,5158.0,0.021815413372183214,78,35760.0,0.0,112,40918.0
730.0,158,50007.0,304.9207317073171,0.38614522682659086,34,5328.0,0.02258856446558298,78,36150.0,0.0,112,41478.0
735.0,161,50801.0,307.8848484848485,0.14585284396331463,36,5500.0,0.00012187308666809341,78,36540.0,0.0,114,42040.0
740.0,161,51606.0,310.87951807228916,0.23673193306898974,36,5680.0,0.02609701212611738,78,36930.0,0.0,114,42610.0
745.0,163,52418.0,313.88023952095807,0.1193143823627137,37,5865.0,1.6449275707933626e-06,78,37320.0,0.0,115,43185.0
750.0,167,53239.0,315.02366863905326,0.15312152268157606,37,6050.0,0.0,78,37710.0,0.011943582534621402,115,43760.0
755.0,165,54064.0,314.3255813953488,0.3302219672211189,37,6235.0,0.0,78,38100.0,0.0,115,44335.0
760.0,165,54889.0,317.2774566473988,0.2840460780394777,37,6420.0,0.0,78,38490.0,0.009240988407827137,115,44910.0
765.0,168,55725.0,318.42857142857144,0.3914775492993512,37,6605.0,0.0,78,38880.0,0.0,115,45485.0
770.0,169,56568.0,321.40909090909093,0.2814167858437149,37,6790.0,0.0005006686089512783,78,39270.0,0.0,115,46060.0
775.0,171,57418.0,322.5730337078652,0.19366840896534254,38,6980.0,0.03400944591169789,78,39660.0,0.007720556889068939,116,46640.0
780.0,175,58281.0,320.22527472527474,0.25938784451787805,39,7172.0,0.03812161921447676,78,40050.0,0.0,117,47222.0
785.0,176,59157.0,323.26229508196724,0.33186827909033184,40,7368.0,0.024068910250772797,78,40440.0,0.02440484204880553,118,47808.0
790.0,177,60036.0,322.7741935483871,0.2806502512058427,40,7563.0,0.005076409846472379,78,40830.0,0.0,118,48393.0
795.0,181,60930.0,324.09574468085106,0.4015192639725897,41,7767.0,0.021919106530820895,78,41220.0,0.0,119,48987.0
800.0,174,61031.0,322.9153439153439,0.40926172815192563,33,7504.0,0.025301441499578123,78,41610.0,0.0,111,49114.0
805.0,176,61882.0,330.9197860962567,0.6069733719598485,33,7333.0,0.013443313272235281,78,42000.0,0.0,111,49333.0
810.0,175,62753.0,339.20540540540543,0.5262110748384746,32,7489.0,0.000236143979723136,78,42390.0,0.0,110,49879.0
815.0,179,63639.0,351.5966850828729,0.0830208539115745,33,7632.0,0.0,78,42780.0,0.0,111,50412.0
820.0,178,64529.0,358.49444444444447,0.10127794685437433,33,7797.0,0.0,78,43170.0,0.0,111,50967.0
825.0,178,65419.0,363.43888888888887,0.08048291286593087,33,7962.0,0.0,78,43560.0,0.0,111,51522.0
830.0,180,66314.0,364.3626373626374,0.0927045557132468,33,8127.0,0.0,78,43950.0,0.0,111,52077.0
835.0,180,67209.0,365.26630434782606,0.162281446357563,33,8292.0,0.0,78,44340.0,0.0,111,52632.0
840.0,180,68107.0,366.1666666666667,0.2172823735691041,33,8457.0,0.0,78,44730.0,0.022811903010527667,111,53187.0
845.0,182,69014.0,369.05882352941177,0.23909432784817625,33,8622.0,0.0,78,45120.0,0.022187600944669494,111,53742.0
850.0,183,69929.0,369.994708994709,0.25459070605156053,33,8787.0,0.0,78,45510.0,0.0,111,54297.0
855.0,184,70849.0,374.8624338624339,0.2753841538992599,33,8952.0,0.0,78,45900.0,0.011440155755723335,111,54852.0
860.0,185,71771.0,379.74074074074076,0.165905867384612,33,9117.0,0.0,78,46290.0,0.0,111,55407.0
865.0,185,72696.0,384.63492063492066,0.1606514329739458,33,9282.0,0.029078183674898204,78,46680.0,0.0,111,55962.0
870.0,185,73621.0,389.5291005291005,0.2156530831850095,33,9447.0,0.013681786184815971,78,47070.0,0.010813874354462981,111,56517.0
875.0,187,74548.0,390.30366492146595,0.16430451030125012,34,9614.0,1.7302125575709772e-06,78,47460.0,0.0,112,57074.0
880.0,188,75484.0,391.1088082901554,0.2441485165165849,34,9784.0,0.0,78,47850.0,0.011146426814244471,112,57634.0
885.0,189,76424.0,400.1256544502618,0.15987926893140425,34,9954.0,0.0,78,48240.0,0.012016988339937314,112,58194.0
890.0,189,77369.0,405.0732984293194,0.1052834868573496,34,10124.0,0.0,78,48630.0,0.0,112,58754.0
895.0,190,78315.0,407.890625,0.07536861736296124,34,10294.0,0.0,78,49020.0,0.0,112,59314.0
900.0,190,79259.0,410.6683937823834,0.10215397195809678,34,10464.0,0.0,78,49410.0,0.0,112,59874.0
905.0,191,80212.0,409.2448979591837,0.21547404295150654,34,10634.0,0.0,78,49800.0,0.0,112,60434.0
910.0,192,81169.0,414.1275510204082,0.24154013455223503,34,10804.0,0.0,78,50190.0,0.011696063453905711,112,60994.0
915.0,193,82131.0,419.0357142857143,0.12346468959931672,34,10974.0,0.0,78,50580.0,0.0,112,61554.0
920.0,190,82732.0,419.9593908629442,0.28632434271173923,31,10825.0,0.009048003159016837,78,50970.0,0.0,109,61795.0
925.0,190,83682.0,429.1384615384615,0.27341871114124,31,10935.0,0.0,78,51360.0,0.012183902440197738,109,62295.0
930.0,190,84632.0,434.01025641025643,0.278837515449843,31,11090.0,0.03903430392116897,78,51750.0,0.0,109,62840.0
935.0,190,85582.0,438.8820512820513,0.26604867252663145,31,11245.0,0.035486900622739216,78,52140.0,0.0,109,63385.0
940.0,191,86536.0,450.7083333333333,0.030739816521389563,32,11404.0,0.0,78,52530.0,0.0,110,63934.0
945.0,191,87491.0,453.32124352331607,0.07968309651010252,32,11564.0,0.0,78,52920.0,0.0,110,64484.0
950.0,192,88447.0,458.2746113989637,0.006346073577158812,32,11724.0,0.0,78,53310.0,0.0,110,65034.0
955.0,193,89412.0,460.88659793814435,0.03540944037118869,32,11884.0,0.0,78,53700.0,0.0,110,65584.0
960.0,193,90377.0,465.86082474226805,0.0053991588552312775,32,12044.0,0.0,78,54090.0,0.0,110,66134.0
965.0,194,91347.0,470.86082474226805,0.0,32,12204.0,0.0,78,54480.0,0.0,110,66684.0
970.0,194,92317.0,475.86082474226805,0.0,32,12364.0,0.0,78,54870.0,0.0,110,67234.0
975.0,195,93287.0,478.3948717948718,0.0,32,12524.0,0.0,78,55260.0,0.0,110,67784.0
980.0,194,94257.0,483.3692307692308,0.04837084937840701,32,12684.0,0.0,78,55650.0,0.0,110,68334.0
985.0,194,95227.0,485.8520408163265,0.0720638469023306,32,12844.0,0.0,78,56040.0,0.005962923534886613,110,68884.0
990.0,194,96197.0,488.3096446700508,0.15480345331024487,32,13004.0,0.023983642738208168,78,56430.0,0.012062992613117728,110,69434.0
995.0,194,97167.0,488.27638190954775,0.1779592718721639,32,13164.0,0.020510314192107266,78,56820.0,0.0,110,69984.0
1000.0,195,98141.0,490.705,0.2959622624625327,32,13324.0,0.028874332988100396,78,57210.0,0.011770981820325257,110,70534.0
1005.0,196,99117.0,495.585,0.16514870797695316,32,13484.0,0.04073060091326117,78,57600.0,0.0,110,71084.0
1010.0,197,100097.0,497.9950248756219,0.25982959516553955,32,13644.0,0.027914132871215525,78,57990.0,0.011180797392812173,110,71634.0
1015.0,196,101077.0,505.385,0.18345329382116887,32,13804.0,0.007105000572131867,78,58380.0,0.0,110,72184.0
1020.0,198,102064.0,512.8844221105528,0.06991028066491431,33,13968.0,1.3393616046450743e-06,78,58767.0,0.0,111,72735.0
1025.0,198,103054.0,517.8592964824121,0.017967609450426983,33,14133.0,0.0,78,59147.0,0.0,111,73280.0
1030.0,198,104044.0,522.8341708542714,0.0021377757778780365,33,14298.0,0.0,78,59527.0,0.0,111,73825.0
1035.0,200,105039.0,522.5820895522388,0.01643472458849851,33,14463.0,0.0,78,59902.0,0.0,111,74365.0
1040.0,199,106034.0,527.5323383084577,0.0657778925120679,33,14628.0,0.0,78,60268.0,0.0,111,74896.0
1045.0,200,107033.0,529.8663366336634,0.05758641022100983,33,14793.0,0.0,78,60633.0,0.0,111,75426.0
1050.0,201,108034.0,534.8217821782179,0.06204295545601032,33,14958.0,0.02683951703831814,78,60997.0,0.0,111,75955.0
1055.0,201,109039.0,539.7970297029703,0.0019474792767618897,33,15123.0,0.0008483514210563197,78,61349.0,0.0,111,76472.0
1060.0,202,110048.0,544.7920792079208,2.081379813632359e-06,34,15292.0,9.066805196453135e-07,78,61699.0,0.0,112,76991.0
1065.0,202,111058.0,549.7920792079208,0.0,34,15462.0,0.0,78,62046.0,0.0,112,77508.0
1070.0,202,112068.0,554.7920792079208,0.0,34,15632.0,0.0,78,62391.0,0.0,112,78023.0
1075.0,202,113078.0,559.7920792079208,0.0,34,15802.0,0.0,78,62736.0,0.0,112,78538.0
1080.0,202,114088.0,564.7920792079208,0.0,34,15972.0,0.0,78,63078.0,0.0,112,79050.0
1085.0,202,115098.0,569.7920792079208,0.0,34,16142.0,0.0,78,63417.0,0.0,112,79559.0
1090.0,202,116108.0,574.7920792079208,0.0,34,16312.0,0.0,78,63744.0,0.0,112,80056.0
1095.0,203,117118.0,576.935960591133,0.0,34,16482.0,0.0,78,64065.0,0.0,112,80547.0
1100.0,202,118128.0,581.9113300492611,0.04569467550448688,34,16652.0,0.0,78,64385.0,0.0,112,81037.0
1105.0,202,119138.0,586.8866995073892,0.041831613003904214,34,16822.0,0.0,78,64699.0,0.007423981983025142,112,81521.0
